Name,STARmeter,Known for
Van Veronica Ngo Hai Phuong (as Ngo Thanh Van)  Hai Phuong (as Ngo Thanh Van)  See fewer,Top 5000,Star Wars: Episode VIII - The Last Jedi (2017)
Mai Cát Vi Mai (as Cát Vi)  Mai (as Cát Vi)  See fewer,Members only,The Third Wife (2018)
Thanh Nhien Phan Captain Vu Trong Luong  Captain Vu Trong Luong  See fewer,Members only,Furie (2019)
Pham Anh Khoa Truc  Truc  See fewer,Members only,Super X (2015)
Kim Long Thach Huy  Huy  See fewer,Members only,2030 (2014)
Khanh Ngoc Mai Ngoc  Ngoc  See fewer,Members only,Furie (2019)
Hoa Thanh Thanh Wolf  Thanh Wolf  See fewer,Members only,Furie (2019)
Pompatama Can  Can  See fewer,Members only,Furie (2019)
Trang Le Nurse Trang  Nurse Trang  See fewer,Members only,Furie (2019)
Hien Trang Truc's Mother  Truc's Mother  See fewer,Members only,The Girl with No Number (2011)
Voi Tuan Ga To Con  Ga To Con  See fewer,Members only,Furie (2019)
Jack Lee Kidnapper #1  Kidnapper #1  See fewer,Members only,The Liberator (2017)
Minh Le Sau Theo (Kidnapper #2)  Sau Theo (Kidnapper #2)  See fewer,Members only,Furie (2019)
Lê Bình Hai Phuong's Father  Hai Phuong's Father  See fewer,Members only,Farewell Summer (1992)
YaYa Truong Nhi Huong  Huong  See fewer,Members only,Ám Anh (2016)
Kha Ngan Young Hai Phuong  Young Hai Phuong  See fewer,Members only,100 Days of Sunshine (2018)
Tuyen Map Hostess  Hostess  See fewer,Members only,Love (2015)
Thuy Muoi  Actor  Actor  See fewer,Members only,Forever Yours (2017)
Jennifer Alyx Hai Phuong (voice) (version: English)  Hai Phuong (voice) (version: English)  See fewer,Members only,5 Centimeters Per Second (2007)
Justin Green  Actor  Actor  See fewer,Members only,B'T X Neo (1997)
James Larabee Rom (voice)  Rom (voice)  See fewer,Members only,The Happiest Year (2016)
Kim Hans Morton Coi (voice) (version: English)  Coi (voice) (version: English)  See fewer,Members only,Ace Academy (2016)
Travis Mullenix Can (voice)  Can (voice)  See fewer,Members only,Soul Eater Parody (2009)
Sarah Roach Creditor (voice) (version: English)  Creditor (voice) (version: English)  See fewer,Members only,Fire Force (2019)
Brianna Roberts Trang (voice) (version: English)  Trang (voice) (version: English)  See fewer,Members only,Smite (2014)
Melissa Sternenberg Huong / Truc's Mom / Additional Voices (voice) (version: English)  Huong / Truc's Mom / Additional Voices (voice) (version: English)  See fewer,Members only,King's Quest III Redux: To Heir Is Human (2011)
Elizabeth Sweet Additional Voices (voice) (version: English)  Additional Voices (voice) (version: English)  See fewer,Members only,Final Fantasy VII: Machinabridged (2015)
