Name,STARmeter,Known for
Phillip Adams Himself  Himself  See fewer,Members only,Jack and Jill: A Postscript (1970)
Glory Annen Herself  Herself  See fewer,Members only,Felicity (1978)
Christine Amor Herself  Herself  See fewer,Members only,H2O: Just Add Water (2006)
Victoria Anoux Herself  Herself  See fewer,Members only,Stone (1974)
Briony Behets Herself  Herself  See fewer,Members only,Long Weekend (1978)
Steve Bisley Himself  Himself  See fewer,Members only,Mad Max (1979)
Jamie Blanks Himself  Himself  See fewer,Members only,Crawlspace (2012)
Graeme Blundell Himself  Himself  See fewer,Members only,Star Wars: Episode III - Revenge of the Sith (2005)
Russell Boyd Himself  Himself  See fewer,Members only,Master and Commander: The Far Side of the World (2003)
Richard Brennan Himself  Himself  See fewer,Members only,Long Weekend (1978)
Tom Burstall Himself  Himself  See fewer,Members only,The Frighteners (1996)
Dan Burstall Himself  Himself  See fewer,Members only,Beyond My Reach (1990)
Robin Copping Himself  Himself  See fewer,Members only,Stork (1971)
Barry Crocker Himself  Himself  See fewer,Members only,The Adventures of Barry McKenzie (1972)
Lynette Curran Herself  Herself  See fewer,Members only,Somersault (2004)
Jamie Lee Curtis Herself  Herself  See fewer,Top 500,True Lies (1994)
Cassandra Delaney Herself  Herself  See fewer,Members only,Fair Game (1986)
Everett De Roche Himself  Himself  See fewer,Members only,Harlequin (1980)
Ross Dimsey Himself  Himself  See fewer,Members only,The Naked Country (1985)
David Eggby Himself  Himself  See fewer,Members only,Mad Max (1979)
Bob Ellis Himself  Himself  See fewer,Members only,The Nostradamus Kid (1993)
Alan Finney Himself  Himself  See fewer,Members only,"Alvin Rides Again, and Again! And Again! And Again! (1974)"
Richard Franklin Himself  Himself  See fewer,Members only,Hotel Sorrento (1995)
Belinda Giblin Herself  Herself  See fewer,Members only,The Box (1974)
Rebecca Gilling Herself  Herself  See fewer,Members only,Return to Eden (1983)
Antony I. Ginnane Himself  Himself  See fewer,Members only,Sympathy in Summer (1971)
Deborah Gray Herself  Herself  See fewer,Members only,Wish on a Spell (2005)
David Hannay Himself  Himself  See fewer,Members only,The Dragon Flies (1975)
Gregory Harrison Himself  Himself  See fewer,Top 5000,"Trapper John, M.D. (1979)"
