Name,STARmeter,Known for
Hal Holbrook Abner Meecham  Abner Meecham  See fewer,Top 5000,Into the Wild (2007)
Ray McKinnon Lonzo Choat  Lonzo Choat  See fewer,Top 5000,Rectify (2013)
Walton Goggins Paul Meecham  Paul Meecham  See fewer,Top 500,Justified (2010)
Mia Wasikowska Pamela Choat  Pamela Choat  See fewer,28,Alice in Wonderland (I) (2010)
Carrie Preston Ludie Choat  Ludie Choat  See fewer,Top 5000,Claws (2017)
Barry Corbin Thurl Chessor  Thurl Chessor  See fewer,Top 5000,No Country for Old Men (2007)
Dixie Carter Ellen Meecham  Ellen Meecham  See fewer,Members only,Designing Women (1986)
Barlow Jacobs J.D. the Cabbie  J.D. the Cabbie  See fewer,Members only,A Ghost Story (2017)
Anthony Reynolds Hollis the Phone Worker  Hollis the Phone Worker  See fewer,Members only,The Hunger Games (2012)
Brian Edward Keith Deputy Keith (as Brian Keith)  Deputy Keith (as Brian Keith)  See fewer,Members only,Sorry Business (2010)
Bruce McKinnon Sheriff Roller  Sheriff Roller  See fewer,Members only,Rectify (2013)
William J. Mode Deputy Davies  Deputy Davies  See fewer,Members only,Into the Wilderness (I)
Jacob Parkhurst Steve Goodwin Jr.  Steve Goodwin Jr.  See fewer,Members only,State of Romance (2009)
