Name,STARmeter,Known for
Javier Bardem Uxbal  Uxbal  See fewer,Top 5000,Skyfall (2012)
Maricel Álvarez Marambra  Marambra  See fewer,Members only,To Rome with Love (2012)
Hanaa Bouchaib Ana  Ana  See fewer,Members only,Biutiful (2010)
Guillermo Estrella Mateo  Mateo  See fewer,Members only,Three-60 (2013)
Eduard Fernández Tito  Tito  See fewer,Members only,El Niño (I) (2014)
Cheikh Ndiaye Ekweme  Ekweme  See fewer,Members only,Wrestling Grounds (2005)
Diaryatou Daff Ige  Ige  See fewer,Members only,Carne (2016)
Taishen Cheng Hai (as Taisheng Cheng)  Hai (as Taisheng Cheng)  See fewer,Members only,A Murder Beside Yan He River (2014)
Jin Luo Liwei  Liwei  See fewer,Members only,The Princess Weiyoung (2016)
George Chibuikwem Chukwuma Samuel  Samuel  See fewer,Members only,Biutiful (2010)
Lang Sofia Lin Li  Li  See fewer,Members only,Biutiful (2010)
Yodian Yang Chino Obeso  Chino Obeso  See fewer,Members only,Biutiful (2010)
Tuo Lin Barman Bar Hai  Barman Bar Hai  See fewer,Members only,Biutiful (2010)
Xueheng Chen Chino Bodega  Chino Bodega  See fewer,Members only,Biutiful (2010)
Xiaoyan Zhang Jung  Jung  See fewer,Members only,Biutiful (2010)
Ailie Ye Padre Hai  Padre Hai  See fewer,Members only,Biutiful (2010)
Xianlin Bao Madre Hai  Madre Hai  See fewer,Members only,Biutiful (2010)
Ana Wagener Bea  Bea  See fewer,Members only,The Invisible Guest (2016)
Rubén Ochandiano Zanc  Zanc  See fewer,Members only,The Infiltrator (2016)
Karra Elejalde Mendoza  Mendoza  See fewer,Members only,Timecrimes (2007)
Nasser Saleh Muchacho  Muchacho  See fewer,Members only,Háztelo mirar (2011)
Tomás del Estal Hombre de Luto  Hombre de Luto  See fewer,Members only,Julieta (2016)
Ángel Luis Arjona Niño Muerto  Niño Muerto  See fewer,Members only,Biutiful (2010)
Dolores Echepares Señora Funeral  Señora Funeral  See fewer,Members only,Biutiful (2010)
Adelfa Calvo Mujer Grande  Mujer Grande  See fewer,Members only,The Motive (2017)
Manolo Solo Médico (as Manuel Solo)  Médico (as Manuel Solo)  See fewer,Members only,Pan's Labyrinth (2006)
Violeta Pérez Enfermera  Enfermera  See fewer,Members only,My Prison Yard (2008)
Germán Almendros Cirujano 1  Cirujano 1  See fewer,Members only,El comisario (1999)
Isaac Alcayde Cirujano 2 (as Isaac Alcaide)  Cirujano 2 (as Isaac Alcaide)  See fewer,Members only,El cor de la ciutat (2000)
Nacho Moliné Cirujano 3  Cirujano 3  See fewer,Members only,Era que no era (2001)
Carmen La Lata Vieja  Vieja  See fewer,Members only,Biutiful (2010)
Annabel Totusaus Secretaria Fincas  Secretaria Fincas  See fewer,Members only,Estoy vivo (2017)
Eduardo Gómez Hombre Semidesnudo  Hombre Semidesnudo  See fewer,Members only,Exit Wounds (2001)
Ramón Elies Empleado Cementerio 1  Empleado Cementerio 1  See fewer,Members only,Biutiful (2010)
Juan Vicente Sánchez Empleado Cementerio 2  Empleado Cementerio 2  See fewer,Members only,Biutiful (2010)
Félix Cubero Burócrata  Burócrata  See fewer,Members only,Cell 211 (2009)
Carmen Peleteiro Mesera (as Mª Carmen Peletero)  Mesera (as Mª Carmen Peletero)  See fewer,Members only,Biutiful (2010)
Federico Muñoz Alcalde  Alcalde  See fewer,Members only,Hospital Central (2000)
Leticia Albizuri Chica Joven 2  Chica Joven 2  See fewer,Members only,Biutiful (2010)
Maria Casado Presentadora Informativos (as María Casado)  Presentadora Informativos (as María Casado)  See fewer,Members only,59 segundos (2004)
Judith Huertas Reportera Informativos  Reportera Informativos  See fewer,Members only,Biutiful (2010)
Aroa Ortiz Bailarinas Stripper Bar  Bailarinas Stripper Bar  See fewer,Members only,Biutiful (2010)
Victoria M. Díaz Bailarinas Stripper Bar  Bailarinas Stripper Bar  See fewer,Members only,Biutiful (2010)
Sonia Cruz Bailarinas Stripper Bar  Bailarinas Stripper Bar  See fewer,Members only,Biutiful (2010)
Sophie Evans Bailarinas Stripper Bar  Bailarinas Stripper Bar  See fewer,Members only,Secret Paris (2000)
Luna Jimémez Colindres Bailarinas Stripper Bar  Bailarinas Stripper Bar  See fewer,Members only,Biutiful (2010)
Dunia Montenegro Bailarinas Stripper Bar  Bailarinas Stripper Bar  See fewer,Members only,Debutantes Españolas Vol.1 (2011)
Rodica Ioana Ungureanu Bailarinas Stripper Bar  Bailarinas Stripper Bar  See fewer,Members only,Biutiful (2010)
Albert Grabuleda Capdevila Mosso d'Esquadra Antidisturbio (uncredited)  Mosso d'Esquadra Antidisturbio (uncredited)  See fewer,Members only,The Black Cube (2009)
Alain Hernández  Actor (uncredited)  Actor (uncredited)  See fewer,Members only,El rei borni (2016)
Pitu Princess Plañidera (uncredited)  Plañidera (uncredited)  See fewer,Members only,Aprendices españolas (2011)
Jesus Puchol Mosso d'Esquadra (uncredited)  Mosso d'Esquadra (uncredited)  See fewer,Members only,Zombiattack (2013)
