Name,STARmeter,Known for
Jack Cardiff Himself  Himself  See fewer,Members only,Sons and Lovers (1960)
Martin Scorsese Himself - Interviewee  Himself - Interviewee  See fewer,52,Taxi Driver (1976)
Kirk Douglas Himself - Interviewee  Himself - Interviewee  See fewer,Top 5000,Spartacus (1960)
Lauren Bacall Herself - Interviewee  Herself - Interviewee  See fewer,Top 5000,To Have and Have Not (1944)
Charlton Heston Himself - Interviewee  Himself - Interviewee  See fewer,Top 5000,Ben-Hur (1959)
Kim Hunter Herself - Interviewee (archive footage)  Herself - Interviewee (archive footage)  See fewer,Members only,A Streetcar Named Desire (1951)
John Mills Himself - Interviewee (archive footage)  Himself - Interviewee (archive footage)  See fewer,Members only,The Family Way (1966)
Alan Parker Himself - Interviewee (archive footage)  Himself - Interviewee (archive footage)  See fewer,Members only,Evita (1996)
Thelma Schoonmaker Herself - Interviewee  Herself - Interviewee  See fewer,Members only,The Departed (2006)
Freddie Francis Himself - Interviewee  Himself - Interviewee  See fewer,Members only,The Straight Story (1999)
Raffaella De Laurentiis Herself - Interviewee  Herself - Interviewee  See fewer,Members only,Dune (1984)
Richard Fleischer Himself - Interviewee  Himself - Interviewee  See fewer,Members only,Soylent Green (1973)
Peter Yates Himself - Interviewee  Himself - Interviewee  See fewer,Members only,Krull (1983)
Kathleen Byron Herself - Interviewee  Herself - Interviewee  See fewer,Members only,Saving Private Ryan (1998)
Christopher Challis Himself - Interviewee  Himself - Interviewee  See fewer,Members only,Arabesque (1966)
Kevin McClory Himself - Interviewee  Himself - Interviewee  See fewer,Members only,Never Say Never Again (1983)
Ian Christie Himself - Interviewee  Himself - Interviewee  See fewer,Members only,The Last Machine (1995)
Moira Shearer Herself - Interviewee  Herself - Interviewee  See fewer,Members only,The Red Shoes (1948)
Peter Handford Himself  Himself  See fewer,Members only,Out of Africa (1985)
George E. Turner Himself (archive footage)  Himself (archive footage)  See fewer,Members only,Zorro (1957)
Michel Ciment Himself (archive footage)  Himself (archive footage)  See fewer,Members only,Success Is the Best Revenge (1984)
Michael Powell Himself (voice) (archive sound)  Himself (voice) (archive sound)  See fewer,Members only,The Red Shoes (1948)
Marlene Dietrich Countess Alexandra Vladinoff (archive footage)  Countess Alexandra Vladinoff (archive footage)  See fewer,Members only,Witness for the Prosecution (1957)
Henry Hathaway Himself (archive footage)  Himself (archive footage)  See fewer,Members only,True Grit (1969)
Orson Welles Genghis Khan / Bayan (archive footage)  Genghis Khan / Bayan (archive footage)  See fewer,Top 5000,Citizen Kane (1941)
John Wayne Himself (archive footage)  Himself (archive footage)  See fewer,Top 5000,True Grit (1969)
Sophia Loren Herself (archive footage)  Herself (archive footage)  See fewer,Top 5000,Arabesque (1966)
Errol Flynn Himself (archive footage)  Himself (archive footage)  See fewer,Top 5000,The Adventures of Robin Hood (1938)
Leslie Caron Fanny (archive footage)  Fanny (archive footage)  See fewer,Top 5000,Gigi (1958)
Ava Gardner Pandora Reynolds / Maria Vargas (archive footage)  Pandora Reynolds / Maria Vargas (archive footage)  See fewer,Top 5000,The Night of the Iguana (1964)
John Huston Himself (archive footage)  Himself (archive footage)  See fewer,Members only,The Treasure of the Sierra Madre (1948)
Humphrey Bogart Himself (archive footage)  Himself (archive footage)  See fewer,Top 5000,Casablanca (1942)
Katharine Hepburn Herself (archive footage)  Herself (archive footage)  See fewer,Top 5000,The Lion in Winter (1968)
Edmond O'Brien Oscar Muldoon (archive footage)  Oscar Muldoon (archive footage)  See fewer,Members only,The Man Who Shot Liberty Valance (1962)
Audrey Hepburn Natasha Rostova (archive footage)  Natasha Rostova (archive footage)  See fewer,Top 5000,Breakfast at Tiffany's (1961)
Marilyn Monroe Herself (archive footage)  Herself (archive footage)  See fewer,Top 5000,Some Like It Hot (1959)
Laurence Olivier Himself (archive footage)  Himself (archive footage)  See fewer,Top 5000,Sleuth (1972)
Sylvester Stallone Rambo (archive footage)  Rambo (archive footage)  See fewer,Top 500,Rocky (1976)
Niki Cardiff Herself (archive footage) (uncredited)  Herself (archive footage) (uncredited)  See fewer,Members only,
Tony Curtis Eric (archive footage) (uncredited)  Eric (archive footage) (uncredited)  See fewer,Top 5000,Some Like It Hot (1959)
Dustin Hoffman Himself (archive footage) (uncredited)  Himself (archive footage) (uncredited)  See fewer,Top 5000,Tootsie (1982)
Deborah Kerr Sister Clodagh (archive footage) (uncredited)  Sister Clodagh (archive footage) (uncredited)  See fewer,Members only,The King and I (1956)
Craig McCall Himself - Interviewer: Jack Cardiff (uncredited)  Himself - Interviewer: Jack Cardiff (uncredited)  See fewer,Members only,The Colour Merchant (1998)
