Name,STARmeter,Known for
Cheol-woo Han  Actor  Actor  See fewer,Members only,I Saw the Devil (2010)
Jung-min Hwang Im Deok-gyu (as Jeong-min Hwang)  Im Deok-gyu (as Jeong-min Hwang)  See fewer,Members only,The Wailing (2016)
Woong-in Jeong  Actor (as Woong-in Jung)  Actor (as Woong-in Jung)  See fewer,Members only,City of Damnation (2009)
Seong-jin Kang Announcer  Announcer  See fewer,Members only,Big Bang (2007)
Yo-won Lee  Actress  Actress  See fewer,Members only,Great Queen Seonduk (2009)
Jung-min Park Young Im Deok-gyoo  Young Im Deok-gyoo  See fewer,Members only,Dongju (2016)
Joe Thomas Various (voice)  Various (voice)  See fewer,Members only,Diablo III (2012)
Ji Woo Lim Soo-bin  Lim Soo-bin  See fewer,Members only,Age of Youth (2016)
Joon-Sang Yoo  Actor  Actor  See fewer,Members only,The Day He Arrives (2011)
Je-mun Yun  Actor  Actor  See fewer,Members only,Okja (2017)
