Name,STARmeter,Known for
Greg Kinnear Bill Borgens  Bill Borgens  See fewer,Top 5000,As Good as It Gets (1997)
Jennifer Connelly Erica  Erica  See fewer,Top 500,A Beautiful Mind (2001)
Lily Collins Samantha Borgens  Samantha Borgens  See fewer,Top 500,The Mortal Instruments: City of Bones (2013)
Nat Wolff Rusty Borgens  Rusty Borgens  See fewer,Top 5000,The Kill Team (2019)
Kristen Bell Tricia  Tricia  See fewer,Top 500,Frozen (I) (2013)
Logan Lerman Louis  Louis  See fewer,Top 5000,The Perks of Being a Wallflower (2012)
Liana Liberato Kate  Kate  See fewer,Top 5000,If I Stay (2014)
Michael Goodwin Professor Abbott  Professor Abbott  See fewer,Members only,The Dead Pool (1988)
Stephen King Stephen King (voice)  Stephen King (voice)  See fewer,Top 5000,Maximum Overdrive (1986)
Rusty Joiner Martin  Martin  See fewer,Members only,Resident Evil: Extinction (2007)
Patrick Schwarzenegger Glen  Glen  See fewer,Top 5000,Scouts Guide to the Zombie Apocalypse (2015)
David Carzell Rodney (as David Morris)  Rodney (as David Morris)  See fewer,Members only,Girl... (2018)
Barbara Weetman Diane  Diane  See fewer,Members only,The Notebook (2004)
Alex ter Avest Becky (as Alexandria Lauren ter Avest)  Becky (as Alexandria Lauren ter Avest)  See fewer,Members only,Logan Lucky (2017)
Zeeko Zaki Gus  Gus  See fewer,Top 5000,Allegiant (2016)
Nate Panning Bartender  Bartender  See fewer,Members only,Black Knight (2001)
Katie Garfield Hot Girl  Hot Girl  See fewer,Members only,Legacies (2018)
Spencer Breslin Jason  Jason  See fewer,Members only,The Cat in the Hat (2003)
Brandi Nicole Feemster Teacher  Teacher  See fewer,Members only,Notorious (2009)
Glen Powell Good Looking Frat Guy  Good Looking Frat Guy  See fewer,Top 5000,Hidden Figures (2016)
Zack Mines Midwest  Midwest  See fewer,Members only,The Watch (I) (2012)
Amber Sheets Danielle  Danielle  See fewer,Members only,One Tree Hill (2003)
Nadiyah Dorsey Nurse (as Nadiyah S. Dorsey)  Nurse (as Nadiyah S. Dorsey)  See fewer,Members only,Eyeborgs (2009)
Alyssa Bauman Party Guest (uncredited)  Party Guest (uncredited)  See fewer,Members only,Sleepy Hollow (2013)
Kristin Mercedes Bence Bar Patron / Couple / Holiday Shopper (uncredited)  Bar Patron / Couple / Holiday Shopper (uncredited)  See fewer,Members only,A Short History of Decay (2014)
Roxy Collins Shopper (uncredited)  Shopper (uncredited)  See fewer,Members only,The Kill Switch (2014)
Christopher Cozort Party Guest (uncredited)  Party Guest (uncredited)  See fewer,Members only,Positive Thinking (2001)
Randy Grazio Book Signing Guest (uncredited)  Book Signing Guest (uncredited)  See fewer,Members only,Paper Towns (2015)
Merideth Harrison Student (uncredited)  Student (uncredited)  See fewer,Members only,The Devil's Hand (2014)
Meredith Jackson Student (uncredited)  Student (uncredited)  See fewer,Members only,Mindhunter (2017)
Scott Jecha Party Guest (uncredited)  Party Guest (uncredited)  See fewer,Members only,Southern Iron (2013)
Matthew Land Shop Patron (uncredited)  Shop Patron (uncredited)  See fewer,Members only,Others (2007)
Karen Malina Funeral Relative (uncredited)  Funeral Relative (uncredited)  See fewer,Members only,The Real World (1992)
Joe Montanti Party Guest (uncredited)  Party Guest (uncredited)  See fewer,Members only,Southern Iron II
Adam Moryto Preppy Guy (uncredited)  Preppy Guy (uncredited)  See fewer,Members only,Born to Be Blue (2015)
Christopher Noel Student (uncredited)  Student (uncredited)  See fewer,Members only,The Eric Andre Show (2012)
Shannon Plummer-White Party Guest (uncredited)  Party Guest (uncredited)  See fewer,Members only,Banshee Origins (2013)
Zachary Steffey Fraternity Brother (uncredited)  Fraternity Brother (uncredited)  See fewer,Members only,Are You Here (2013)
Millie Wannamaker Party Attendee (uncredited)  Party Attendee (uncredited)  See fewer,Members only,My Name Is Paul (2013)
Jelissa Ware Party Guest / Bar Patron (uncredited)  Party Guest / Bar Patron (uncredited)  See fewer,Members only,The Carrington Event (2013)
Brad Worch II Keg Stand Guy (uncredited)  Keg Stand Guy (uncredited)  See fewer,Members only,Hex (2019)
