Name,STARmeter,Known for
Stéphane Plaza Zac  Zac  See fewer,Members only,Qu'est-ce que je sais vraiment? (2014)
Julie Ferrier Chloé / L'arrière-grand-mère de Chloé  Chloé / L'arrière-grand-mère de Chloé  See fewer,Members only,Micmacs (2009)
Josiane Balasko Simone Le Couidec  Simone Le Couidec  See fewer,Members only,French Twist (1995)
Virginie Visconti Nelly  Nelly  See fewer,Members only,Grabuge! (2005)
Etienne Draber Albert Einstein  Albert Einstein  See fewer,Members only,Madame Bovary (1991)
Philippe du Janerand Roland Buech  Roland Buech  See fewer,Members only,La Femme Nikita (1990)
Bernard Le Coq Georges  Georges  See fewer,Members only,Joyeux Noel (2005)
Patrick Préjean Le prêtre  Le prêtre  See fewer,Members only,La légende (2018)
Daniel Benoin Le chirurgien Moulin  Le chirurgien Moulin  See fewer,Members only,Bal perdu (1990)
Jean-Noël Cnokaert Olivier  Olivier  See fewer,Members only,R.I.F. (2011)
Kader Boukhanef Sébastien Le Couidec  Sébastien Le Couidec  See fewer,Members only,The Other Half (2007)
Éric Naggar Président de la Commission de Prévention des Risques  Président de la Commission de Prévention des Risques  See fewer,Members only,3 Days to Kill (2014)
Alex Vizorek Damien (as Alexandre Vizorek)  Damien (as Alexandre Vizorek)  See fewer,Members only,Comedians for Worldpeace: Do They Know It's Europe? (2019)
Lygie Duvivier Alexia  Alexia  See fewer,Members only,Metal Hurlant Chronicles (2012)
Laurent Van Wetter L'éditeur  L'éditeur  See fewer,Members only,Mr. Average (2006)
Denis Mpunga Général Beck  Général Beck  See fewer,Members only,Raw (2016)
Valerie Barriere La maquilleuse  La maquilleuse  See fewer,Members only,Les kidnappeurs (1998)
Charlotte Deschamps Gérante Sam's Café  Gérante Sam's Café  See fewer,Members only,Second Chance (2010)
Laetitia Rosier Animatrice Vérité Oblige  Animatrice Vérité Oblige  See fewer,Members only,In the Name of My Daughter (2014)
Sophie Payan La mère de Chloé 32 et 65 ans  La mère de Chloé 32 et 65 ans  See fewer,Members only,Up for Love (2016)
Fabien Baïardi Le père de Chloé  Le père de Chloé  See fewer,Members only,Rust and Bone (2012)
Valérie Lhéritier La professeure de physique  La professeure de physique  See fewer,Members only,I Lost Albert (2018)
Claire Marchesi Linda  Linda  See fewer,Members only,Player (I) (2013)
Marjorie Falusi La chroniqueuse météo  La chroniqueuse météo  See fewer,Members only,En Couple (2018)
Guillaume Gallo-Manrique Pierre  Pierre  See fewer,Members only,The Lady in the Car with Glasses and a Gun (2015)
Maryse Lambert Lectrice 1  Lectrice 1  See fewer,Members only,A Song for Mama (2013)
Marc Carneval Lecteur 2  Lecteur 2  See fewer,Members only,69 minutes sans chichis (2012)
Catherine Lombard La libraire  La libraire  See fewer,Members only,I Lost Albert (2018)
Alain Clément L'interviewer d'Einstein  L'interviewer d'Einstein  See fewer,Members only,Au Revoir les Enfants (1987)
Félicien Chauveau Le serveur Relais du Lac  Le serveur Relais du Lac  See fewer,Members only,Sous le soleil (1996)
Christian Bianchi Le maître d'hôtel Relais du Lac  Le maître d'hôtel Relais du Lac  See fewer,Members only,Disorder (2015)
Jacqueline Ghaye Cliente caviste  Cliente caviste  See fewer,Members only,Monk (2017)
Kevin Pastore L'assistant de production  L'assistant de production  See fewer,Members only,Alex Hugo (2014)
Manu Jamard Patron du bar  Patron du bar  See fewer,Members only,I Lost Albert (2018)
Laure Rivaud-Pearce Consommatrice bar 1 (as Laura Rivaud Pearce)  Consommatrice bar 1 (as Laura Rivaud Pearce)  See fewer,Members only,D Dopa
Eric Fardeau Consommateur bar 2  Consommateur bar 2  See fewer,Members only,Player (I) (2013)
Nicolas Limery Consommateur bar 3  Consommateur bar 3  See fewer,Members only,The Bold and the Beautiful (1987)
Léo Garcia-Peglion Le petit Christophe  Le petit Christophe  See fewer,Members only,I Lost Albert (2018)
Alain-Marie La Selve Le grand-père de Christophe  Le grand-père de Christophe  See fewer,Members only,I Lost Albert (2018)
Alexis Bonnet Le petit Raoul  Le petit Raoul  See fewer,Members only,I Lost Albert (2018)
Léo Malloggi Le scout  Le scout  See fewer,Members only,I Lost Albert (2018)
Mike Imbierowicz Le clochard  Le clochard  See fewer,Members only,Beyond the Walls (2012)
Dominique Fouassier Le bagagiste  Le bagagiste  See fewer,Members only,Colombiana (2011)
André Pasquasy Chauffeur taxi  Chauffeur taxi  See fewer,Members only,Raw (2016)
Angélique Trinquier Doublure natation Chloé adulte  Doublure natation Chloé adulte  See fewer,Members only,I Lost Albert (2018)
Giulia Balvay Doublure piscine Chloé 12 ans  Doublure piscine Chloé 12 ans  See fewer,Members only,I Lost Albert (2018)
Amandine de Limbourg Doublure lumière  Doublure lumière  See fewer,Members only,I Lost Albert (2018)
Mohamed Jellouli Doublure lumière  Doublure lumière  See fewer,Members only,I Lost Albert (2018)
Michael Cambier Guillaume (uncredited)  Guillaume (uncredited)  See fewer,Members only,Racer and the Jailbird (2017)
Benjamin Decraene Infirmier (uncredited)  Infirmier (uncredited)  See fewer,Members only,Public Enemy (2016)
Catherine Haduca Client restaurant (uncredited)  Client restaurant (uncredited)  See fewer,Members only,The Bouncer (2018)
Yann Lerat Le photographe en 1933 (uncredited)  Le photographe en 1933 (uncredited)  See fewer,Members only,Offenders
