Name,STARmeter,Known for
Mansour Diouf Draman Drameh  Draman Drameh  See fewer,Members only,Unpredictable Nature of the River (1996)
Ami Diakhate Linguère Ramatou  Linguère Ramatou  See fewer,Members only,Hyenas (1992)
Faly Gueye Mme Drameh  Mme Drameh  See fewer,Members only,Hyenas (1992)
Mamadou Mahourédia Gueye Le maire / The mayor (as Mahouredia Gueye)  Le maire / The mayor (as Mahouredia Gueye)  See fewer,Members only,Mossane (1996)
Omar Ba Le chef fu protocole / Chief of protocol (as Baye Peulh)  Le chef fu protocole / Chief of protocol (as Baye Peulh)  See fewer,Members only,Hyenas (1992)
Issa Samb Le professeur / The professor (as Issa Ramagelissa Samb)  Le professeur / The professor (as Issa Ramagelissa Samb)  See fewer,Members only,An Alé (1991)
Calgou Fall Le prêtre / The priest  Le prêtre / The priest  See fewer,Members only,Hyenas (1992)
Kaoru Egushi Toko  Toko  See fewer,Members only,Hyenas (1992)
Djibril Diop Mambéty Le juge / The judge  Le juge / The judge  See fewer,Members only,Touki Bouki (1973)
Mbaba Diop Le seigneur de la plume / Lord of the feather  Le seigneur de la plume / Lord of the feather  See fewer,Members only,Hyenas (1992)
Abdoulaye Diop Le médecin / The doctor  Le médecin / The doctor  See fewer,Members only,While There's War There's Hope (1974)
Rama Thiaw La femme du maire / Mayor's wife  La femme du maire / Mayor's wife  See fewer,Members only,Hyenas (1992)
Oumi Samb La danseuse / Dancer (as Oumy Samb)  La danseuse / Dancer (as Oumy Samb)  See fewer,Members only,Karmen Gei (2001)
Tcheley Hanny Amazone / Horse woman (as Hanny Tchelley)  Amazone / Horse woman (as Hanny Tchelley)  See fewer,Members only,Bal poussière (1989)
