Name,STARmeter,Known for
Rhys Coiro Sam Taylor  Sam Taylor  See fewer,Members only,Entourage (2015)
Xander Berkeley Frank Devore  Frank Devore  See fewer,Top 5000,Terminator 2: Judgment Day (1991)
Carly Pope Faye Gardner  Faye Gardner  See fewer,Top 5000,Elysium (I) (2013)
Richard Portnow Jason Pure  Jason Pure  See fewer,Members only,Trumbo (2015)
Jeananne Goossen Luna  Luna  See fewer,Members only,The Walking Dead (2010)
Jeff Marchelletta Cameron Kane  Cameron Kane  See fewer,Members only,White Orchid (2018)
Erin Matthews Laura Devore  Laura Devore  See fewer,Members only,Valentine's Day (I) (2010)
Heather Snell Hope  Hope  See fewer,Members only,The Poughkeepsie Tapes (2007)
Logan Clarke Barry Neal  Barry Neal  See fewer,Members only,Checkmate (I) (2015)
Channing Chase Sam's Mother  Sam's Mother  See fewer,Members only,ER (1994)
Michelle Krusiec VA Doctor  VA Doctor  See fewer,Members only,The Invitation (I) (2015)
Robert Knott CHP Officer  CHP Officer  See fewer,Members only,Appaloosa (2008)
Andrea Lwin Convalescent Doctor  Convalescent Doctor  See fewer,Members only,Better Start Running (2018)
Ken Wilson Jr. Homeless Man  Homeless Man  See fewer,Members only,This Last Lonely Place (2014)
Fanny Veliz Grande Nurse (as Fanny Veliz)  Nurse (as Fanny Veliz)  See fewer,Members only,Our Quinceañera (2019)
Sunny Reichert Bunny  Bunny  See fewer,Members only,Weird Requests (2013)
Sumiko Braun Leilani  Leilani  See fewer,Members only,Venom (2018)
Holland de Klerk Olivia - Sam's Daughter  Olivia - Sam's Daughter  See fewer,Members only,White Orchid (2018)
Hal Stellini Passenger  Passenger  See fewer,Members only,Holiday Breakup (2016)
Andre Fontanelle Passenger  Passenger  See fewer,Members only,White Orchid (2018)
Alyssa Marchelletta Karlie - Sam's Daughter  Karlie - Sam's Daughter  See fewer,Members only,Old Man Cabbage (2012)
Mckenzie Coffee Waitress  Waitress  See fewer,Members only,Un-Human (2010)
