Name,STARmeter,Known for
Jennica Schwartzman Rachel Willow  Rachel Willow  See fewer,Members only,Parker's Anchor (2017)
Austin Haley Rob Shepherd  Rob Shepherd  See fewer,Members only,These Foolish Things (2013)
Christopher Howell Truman Duncan  Truman Duncan  See fewer,Members only,Legacy (2013)
Jason Thompson Clayton  Clayton  See fewer,Members only,45RPM (2013)
Charlee Graham Maddie Dawn  Maddie Dawn  See fewer,Members only,The Last Earth Girl (2019)
Caitlin Covey Olivia Peterson  Olivia Peterson  See fewer,Members only,The Look (2017)
Ryan Schwartzman Ethan Flynn  Ethan Flynn  See fewer,Members only,Gordon Family Tree (2013)
Katherine Forbes Rebecca Willow  Rebecca Willow  See fewer,Members only,Sweet Inspirations (2019)
Mindy Van Kuren Sarah Shepherd  Sarah Shepherd  See fewer,Members only,Hallowed Ground (2019)
Kyle Wigginton Detective Mike Lott  Detective Mike Lott  See fewer,Members only,Collaborative Stories (2016)
Tim Bohn Cain Young  Cain Young  See fewer,Members only,Broken Parts (2014)
Tatum Chandler Halley Dawn  Halley Dawn  See fewer,Members only,Ridge Runners (2018)
Lisa Bohn Marie Young  Marie Young  See fewer,Members only,Ridge Runners (2018)
Johnnie Brannon Trucker  Trucker  See fewer,Members only,Sonhood (2019)
Betsy Johnson Jane Young  Jane Young  See fewer,Members only,Making It Back (2014)
