Name,STARmeter,Known for
Steve Bannon Himself (as Stephen K. Bannon)  Himself (as Stephen K. Bannon)  See fewer,Members only,Battle for America (2010)
Louis Aliot Himself  Himself  See fewer,Members only,Le monde vu par (2011)
Sean Bannon Himself  Himself  See fewer,Members only,The Brink (2019)
Patrick Caddell Himself  Himself  See fewer,Members only,The West Wing (1999)
Steve Cortes Himself  Himself  See fewer,Members only,Watters' World (2015)
Sharice Davids Herself (archive footage)  Herself (archive footage)  See fewer,Members only,Cuomo Prime Time (2017)
Yasmine Dehaene-Modrikamen Herself  Herself  See fewer,Members only,The Brink (2019)
Filip Dewinter Himself  Himself  See fewer,Members only,De nieuwste show (2007)
Kent Ekeroth Himself  Himself  See fewer,Members only,Järnrörsfilmen (2012)
Lena Epstein Herself  Herself  See fewer,Members only,The Fox News Specialists (2017)
Nigel Farage Himself  Himself  See fewer,Members only,UK General Election (1950)
Laure Ferrari Herself  Herself  See fewer,Members only,The Brink (2019)
Daniel Fleuette Himself  Himself  See fewer,Members only,Clinton Cash (2016)
David Frum Himself  Himself  See fewer,Members only,American Zeitgeist (2006)
Paul Gosar Himself  Himself  See fewer,Members only,Breaking Par (2016)
Joshua Green Himself  Himself  See fewer,Members only,L'homme qui murmure à l'oreille de Trump (2017)
Deb Haaland Herself (archive footage)  Herself (archive footage)  See fewer,Members only,CNN Newsroom (1989)
Christopher Hope Himself  Himself  See fewer,Members only,The Papers (2013)
Jason Horowitz Himself  Himself  See fewer,Members only,The Brink (2019)
John James Himself  Himself  See fewer,Members only,Cuomo Prime Time (2017)
Dan Jukes Himself  Himself  See fewer,Members only,The Brink (2019)
Anne Karni Herself  Herself  See fewer,Members only,CNN Newsroom (1989)
Raheem Kassam Himself  Himself  See fewer,Members only,Trump @War (2018)
Paul Lewis Himself  Himself  See fewer,Members only,The Brink (2019)
Ari Melber Himself  Himself  See fewer,Members only,House of Cards (2013)
Giorgia Meloni Herself  Herself  See fewer,Members only,Politica zero (2006)
Mischaël Modrikamen Himself  Himself  See fewer,Members only,CNN NewsCenter (2012)
Roy Moore Himself  Himself  See fewer,Members only,"Article VI: Faith, Politics, America (2008)"
Sam Nunberg Himself  Himself  See fewer,Members only,CNN Newsroom (1989)
Alexandria Ocasio-Cortez Herself (archive footage)  Herself (archive footage)  See fewer,Members only,Knock Down the House (2019)
Ilhan Omar Herself (archive footage)  Herself (archive footage)  See fewer,Members only,Knock Down the House (2019)
Ayanna Pressley Herself (archive footage)  Herself (archive footage)  See fewer,Members only,CNN Newsroom (1989)
Erik Prince Himself  Himself  See fewer,Members only,Civilian Warriors
Jérôme Rivière Himself  Himself  See fewer,Members only,The Brink (2019)
Matteo Salvini Himself  Himself  See fewer,Members only,"Milano 55,1. Cronaca di una settimana di passioni (2011)"
Christoph Scheuermann Himself  Himself  See fewer,Members only,The Brink (2019)
Kevin Sullivan Himself  Himself  See fewer,Members only,The Brink (2019)
Andy Surabian Himself  Himself  See fewer,Members only,The Brink (2019)
John Thornton Himself  Himself  See fewer,Members only,The Brink (2019)
Guo Wengui Himself  Himself  See fewer,Members only,The Brink (2019)
Michael Wolff Himself  Himself  See fewer,Members only,Fire and Fury
