Name,STARmeter,Known for
Anton Yelchin Charlie Bartlett  Charlie Bartlett  See fewer,Top 5000,Star Trek (2009)
Robert Downey Jr. Nathan Gardner  Nathan Gardner  See fewer,Top 500,Iron Man (2008)
Hope Davis Marilyn Bartlett  Marilyn Bartlett  See fewer,Top 5000,American Splendor (2003)
Kat Dennings Susan Gardner  Susan Gardner  See fewer,Top 5000,Nick and Norah's Infinite Playlist (2008)
Tyler Hilton Murphy Bivens  Murphy Bivens  See fewer,Members only,Walk the Line (2005)
Mark Rendall Kip Crombwell  Kip Crombwell  See fewer,Members only,30 Days of Night (2007)
Dylan Taylor Len Arbuckle  Len Arbuckle  See fewer,Members only,Covert Affairs (2010)
Megan Park Whitney Drummond  Whitney Drummond  See fewer,Top 5000,What If (2013)
Jake Epstein Dustin Lauderbach  Dustin Lauderbach  See fewer,Members only,Degrassi: The Next Generation (2001)
Jonathan Malen Jordan Sunder  Jordan Sunder  See fewer,Members only,The Mist (2017)
Derek McGrath Superintendent Sedgwick  Superintendent Sedgwick  See fewer,Members only,My Secret Identity (1988)
Stephen Young Dr. Stan Weathers  Dr. Stan Weathers  See fewer,Members only,Soylent Green (1973)
Ishan Davé Henry Freemont  Henry Freemont  See fewer,Members only,Kim's Convenience (2016)
David Lawrence Brown Officer Hansen (as David Brown)  Officer Hansen (as David Brown)  See fewer,Members only,Channel Zero (2016)
Eric Fink Thomas  Thomas  See fewer,Members only,Hollywoodland (2006)
Noam Jenkins Dean West  Dean West  See fewer,Members only,Watch Dogs (2014)
Lauren Collins Kelly  Kelly  See fewer,Members only,Degrassi: The Next Generation (2001)
Annick Obonsawin Daisy  Daisy  See fewer,Members only,Warehouse 13 (2009)
Sarah Gadon Priscilla  Priscilla  See fewer,Top 5000,Enemy (2013)
Drake A / V Jones (as Aubrey Graham)  A / V Jones (as Aubrey Graham)  See fewer,Top 5000,Degrassi: The Next Generation (2001)
Michael D'Ascenzo Scott  Scott  See fewer,Members only,Super Rupert (2001)
Dwayne McLean Bus Driver (as Dwane McLean)  Bus Driver (as Dwane McLean)  See fewer,Members only,A Christmas Story (1983)
Quancetia Hamilton Mrs. Albertson  Mrs. Albertson  See fewer,Members only,Fever Pitch (2005)
Richard Alan Campbell Dr. Sam Costell  Dr. Sam Costell  See fewer,Members only,Warehouse 13 (2009)
Kim Roberts Dr. Linda Jenkins  Dr. Linda Jenkins  See fewer,Members only,Saw III (2006)
David Fraser Dr. Jacob Kaufmann  Dr. Jacob Kaufmann  See fewer,Members only,Teenage Mutant Ninja Turtles III (1993)
Marvin Karon Dr. P. Sarossy  Dr. P. Sarossy  See fewer,Members only,Blindness (2008)
Brendan Murray Dorm Head  Dorm Head  See fewer,Members only,Dark Matter (2015)
Abigail Bernardez Cheerleader #1  Cheerleader #1  See fewer,Members only,Charlie Bartlett (2007)
Laura Jeanes Cheerleader #2  Cheerleader #2  See fewer,Members only,The Pacifier (2005)
Annamaria Janice McAndrew Cheerleader #3  Cheerleader #3  See fewer,Members only,Charlie Bartlett (2007)
Amelia Tenttave Len's Girlfriend #1  Len's Girlfriend #1  See fewer,Members only,Charlie Bartlett (2007)
Amabelle Singson Len's Girlfriend #2 (as Annabelle Singson)  Len's Girlfriend #2 (as Annabelle Singson)  See fewer,Members only,Vixen Highway 2006: It Came from Uranus! (2010)
Julia Cohen Receptionist  Receptionist  See fewer,Members only,Charlie Bartlett (2007)
Abby Zotz Kip's Mom  Kip's Mom  See fewer,Members only,Sue Thomas: F.B.Eye (2002)
Maddy Wilde Spiral Beach Band Member  Spiral Beach Band Member  See fewer,Members only,Suck (2009)
Airick Woodhead Spiral Beach Band Member  Spiral Beach Band Member  See fewer,Members only,Suck (2009)
Dorian Wolf Spiral Beach Band Member  Spiral Beach Band Member  See fewer,Members only,Suck (2009)
Daniel Woodhead Spiral Beach Band Member  Spiral Beach Band Member  See fewer,Members only,November Criminals (2017)
