Name,STARmeter,Known for
Vincent Cassel Ambrosio  Ambrosio  See fewer,Top 5000,Black Swan (2010)
Déborah François Valerio  Valerio  See fewer,Members only,Populaire (2012)
Joséphine Japy Antonia  Antonia  See fewer,Members only,Breathe (2014)
Sergi López Le débauché  Le débauché  See fewer,Members only,Pan's Labyrinth (2006)
Catherine Mouchet Elvire  Elvire  See fewer,Members only,Thérèse (1986)
Jordi Dauder Père  Père  See fewer,Members only,Azaña (2008)
Geraldine Chaplin L'abbesse  L'abbesse  See fewer,Top 5000,Talk to Her (2002)
Roxane Duran Soeur  Soeur  See fewer,Members only,The White Ribbon (2009)
Frédéric Noaille Lorenzo  Lorenzo  See fewer,Members only,17 Girls (2011)
Javivi Frère (as Javivi Gil Valle)  Frère (as Javivi Gil Valle)  See fewer,Members only,Lalola (2008)
Martine Vandeville Leonella  Leonella  See fewer,Members only,La beauté du monde (1999)
Pierre-Félix Gravière Frère  Frère  See fewer,Members only,Regular Lovers (2005)
Serge Feuillard Le tuteur  Le tuteur  See fewer,Members only,The Razor's Edge (1984)
Ernst Umhauer Le novice  Le novice  See fewer,Members only,In the House (2012)
Jean-Francois Vendroux L'homme au bébé (as Jean-François Vendroux)  L'homme au bébé (as Jean-François Vendroux)  See fewer,Members only,Mr. Nobody (2009)
Juliette Savary Une soeur bavarde  Une soeur bavarde  See fewer,Members only,Befikre (2016)
Pascal Loison Le possédé  Le possédé  See fewer,Members only,Lucy (I) (2014)
Gabriel Ignacio Le procureur  Le procureur  See fewer,Members only,Periodistas (1998)
Jean-Charles Dumay Le juge  Le juge  See fewer,Members only,Until the End of the World (1991)
Ana Pérez Plasencia La servante  La servante  See fewer,Members only,The Monk (2011)
María Begoña Mancho Soeur  Soeur  See fewer,Members only,The Monk (2011)
Jean-Marc Galluis Partégueur  Partégueur  See fewer,Members only,The Monk (2011)
Rosa María Rodríguez Elvire  Elvire  See fewer,Members only,Libro de familia (2005)
Francisco Tomás Musicien 1  Musicien 1  See fewer,Members only,The Monk (2011)
Guillem Ballart Musicien 2  Musicien 2  See fewer,Members only,Adossats (2019)
Nil Ripoll Esteban Mateo  Mateo  See fewer,Members only,The Monk (2011)
Jean-Claude Dauphin Narrateur (voice)  Narrateur (voice)  See fewer,Members only,The Unbearable Lightness of Being (1988)
Pere Vall  Actor  Actor  See fewer,Members only,Just a Little Chemistry (2015)
