Name,STARmeter,Known for
Ranveer Singh Ram  Ram  See fewer,Members only,Bajirao Mastani (2015)
Deepika Padukone Leela  Leela  See fewer,Top 5000,Yeh Jawaani Hai Deewani (2013)
Supriya Pathak Dhankor Baa (as Supriya Pathak Kapur)  Dhankor Baa (as Supriya Pathak Kapur)  See fewer,Members only,Wake Up Sid (2009)
Sharad Kelkar Kanji Bhai  Kanji Bhai  See fewer,Members only,Baahubali 2: The Conclusion (2017)
Homi Wadia Radhu Bhai  Radhu Bhai  See fewer,Members only,Jung (2000)
Abhimanyu Singh Meghji Bhai  Meghji Bhai  See fewer,Members only,Gulaal (2009)
Richa Chadha Rasila (as Richa Chadda)  Rasila (as Richa Chadda)  See fewer,Members only,Gangs of Wasseypur (2012)
Gulshan Devaiah Bhavani  Bhavani  See fewer,Members only,Shaitan (2011)
Jameel Khan Vanka  Vanka  See fewer,Members only,Gangs of Wasseypur (2012)
Barkha Bisht Kesar (as Barkha Bisht Sengupta)  Kesar (as Barkha Bisht Sengupta)  See fewer,Members only,Raajneeti (2010)
Tarun Anand Ujjwal  Ujjwal  See fewer,Members only,Mumbai Mast Kallander (2011)
Masood Akhtar Pujalal  Pujalal  See fewer,Members only,Om Shanti Om (2007)
Mohammad Faizan Goli (as Master Mohammad Faizan)  Goli (as Master Mohammad Faizan)  See fewer,Members only,Bodyguard (2011)
Utkarsh Naithani Karsan  Karsan  See fewer,Members only,Bhoomi (2017)
Bharat Chowda Manga  Manga  See fewer,Members only,Shubh Aarambh (2017)
Aanshul Trivedi Mandar  Mandar  See fewer,Members only,Pela Adhi Akshar (2017)
Vivek Ghamande Pranjeevan  Pranjeevan  See fewer,Members only,Gangs of Wasseypur (2012)
Krishna Singh Bisht Keshav (as Krishna Singh)  Keshav (as Krishna Singh)  See fewer,Members only,Vicky Donor (2012)
Ashrut Jain Bater  Bater  See fewer,Members only,M.S. Dhoni: The Untold Story (2016)
Kranti Prakash Jha Veer  Veer  See fewer,Members only,M.S. Dhoni: The Untold Story (2016)
Chandra Shekhar Dutta Velji (as Chandrashekhar Dutta)  Velji (as Chandrashekhar Dutta)  See fewer,Members only,The Last Koan (2019)
Sahedev Gireesh Shehri  Shehri  See fewer,Members only,Coincidence (2017)
Sunil Shah Nattu Bhai  Nattu Bhai  See fewer,Members only,Goliyon Ki Rasleela Ram-Leela (2013)
Sukesh Anand Gun Shopkeeper  Gun Shopkeeper  See fewer,Members only,Bobby Jasoos (2014)
Reshma Merchant Damyanti Ben  Damyanti Ben  See fewer,Members only,Kalshekar Aahet Ka? (2010)
Milind Joshi Sumer Bhai  Sumer Bhai  See fewer,Members only,Bolo Raam (2009)
Abner Kanti Bhai  Kanti Bhai  See fewer,Members only,Humorously Yours (2016)
Avinash Razdan Ankur Bhai  Ankur Bhai  See fewer,Members only,Raees (2017)
Nasir Khan Mehul Bhai  Mehul Bhai  See fewer,Members only,Goliyon Ki Rasleela Ram-Leela (2013)
Jehangir Karkaria Suresh Bhai  Suresh Bhai  See fewer,Members only,D-Day (I) (2013)
Raj Parihar Prathamesh  Prathamesh  See fewer,Members only,Goliyon Ki Rasleela Ram-Leela (2013)
Virendra Pandey Pankaj  Pankaj  See fewer,Members only,Goliyon Ki Rasleela Ram-Leela (2013)
Vijay Sanap Mohan Das (as Vijay Uttamrao Sanap)  Mohan Das (as Vijay Uttamrao Sanap)  See fewer,Members only,Mohenjo Daro (2016)
Duttaprasad Chalwad Sohan Das  Sohan Das  See fewer,Members only,Goliyon Ki Rasleela Ram-Leela (2013)
Pankaj Pathak Dhiru  Dhiru  See fewer,Members only,Oxygen (I) (2018)
Siraj Khan Premji  Premji  See fewer,Members only,Goliyon Ki Rasleela Ram-Leela (2013)
Mukesh Agrohari Vallu  Vallu  See fewer,Members only,Sacred Games (2018)
Banwarhlal Jhol Popat  Popat  See fewer,Members only,Veer-Zaara (2004)
Noor Mohammed Old Rajadi Man  Old Rajadi Man  See fewer,Members only,Goliyon Ki Rasleela Ram-Leela (2013)
Ziyauddin Khan Traitor Man at Baas Place  Traitor Man at Baas Place  See fewer,Members only,Goliyon Ki Rasleela Ram-Leela (2013)
Helena Fonseca Sanera Cast Lady 1  Sanera Cast Lady 1  See fewer,Members only,Bajrangi Bhaijaan (2015)
Jhuma Biswas Sanera Cast Lady 2  Sanera Cast Lady 2  See fewer,Members only,Nakshatra (2010)
Tripti Sharma Morli  Morli  See fewer,Members only,Shuddh Desi Romance (2013)
Urmila Sejal  Sejal  See fewer,Members only,Goliyon Ki Rasleela Ram-Leela (2013)
Khushboo Purohit Pinky  Pinky  See fewer,Members only,Scotland (2019)
Brijesh Karanwal Bacchu Bhai  Bacchu Bhai  See fewer,Members only,Mangal Ho (2019)
Anand Kumar Panna Bhai  Panna Bhai  See fewer,Members only,Goliyon Ki Rasleela Ram-Leela (2013)
Pinakin Munshi  Munshi  See fewer,Members only,Goliyon Ki Rasleela Ram-Leela (2013)
Raza Murad Sarpanch  Sarpanch  See fewer,Members only,Jodhaa Akbar (2008)
Vivan Bhatena  Actor (uncredited)  Actor (uncredited)  See fewer,Members only,Talaash (2012)
Priyanka Chopra 'Ram Chahe Leela' Dancer (uncredited)  'Ram Chahe Leela' Dancer (uncredited)  See fewer,Top 5000,Baywatch (2017)
