Name,STARmeter,Known for
John Amos Himself  Himself  See fewer,Top 5000,Coming to America (1988)
Bea Arthur Herself (archive footage)  Herself (archive footage)  See fewer,Top 5000,The Golden Girls (1985)
Adrienne Barbeau Herself  Herself  See fewer,Top 5000,Escape from New York (1981)
Valerie Bertinelli Herself  Herself  See fewer,Top 5000,One Day at a Time (1975)
Todd Bridges Himself  Himself  See fewer,Members only,Diff'rent Strokes (1978)
Gloria Calderon Kellett Herself  Herself  See fewer,Members only,One Day at a Time (2017)
George Clooney Himself  Himself  See fewer,Top 5000,Michael Clayton (2007)
Dabney Coleman Himself  Himself  See fewer,Members only,WarGames (1983)
Keaton Nigel Cooke Young Norman  Young Norman  See fewer,Members only,Wiener-Dog (2016)
Kim Fields Herself  Herself  See fewer,Top 5000,The Facts of Life (1979)
Marla Gibbs Herself  Herself  See fewer,Members only,The Jeffersons (1975)
Alan Horn Himself  Himself  See fewer,Members only,The Hobbit: The Desolation of Smaug (2013)
Louise Lasser Herself  Herself  See fewer,Members only,Happiness (1998)
Norman Lear Himself  Himself  See fewer,Members only,All in the Family (1971)
Jay Leno Himself  Himself  See fewer,Members only,The Tonight Show with Jay Leno (1992)
Bill Macy Himself  Himself  See fewer,Top 5000,The Jerk (1979)
Bill Moyers Himself  Himself  See fewer,Members only,Bill Moyers' Journal (1972)
Martin Mull Himself  Himself  See fewer,Members only,Clue (1985)
Greg Mullavey Himself  Himself  See fewer,Members only,"Mary Hartman, Mary Hartman (1976)"
Mary Kay Place Herself  Herself  See fewer,Members only,Being John Malkovich (1999)
Charlotte Rae Herself  Herself  See fewer,Members only,The Facts of Life (1979)
Carl Reiner Himself  Himself  See fewer,Members only,Ocean's Eleven (2001)
Rob Reiner Himself  Himself  See fewer,Top 5000,All in the Family (1971)
Esther Rolle Herself (archive footage)  Herself (archive footage)  See fewer,Members only,Driving Miss Daisy (1989)
Russell Simmons Himself  Himself  See fewer,Members only,The Nutty Professor (1996)
Sally Struthers Herself  Herself  See fewer,Members only,All in the Family (1971)
Nathaniel Taylor Himself  Himself  See fewer,Members only,Sanford and Son (1972)
Jimmie Walker Himself  Himself  See fewer,Members only,Good Times (1974)
Hal Williams Himself  Himself  See fewer,Members only,Guess Who (2005)
Demond Wilson Himself  Himself  See fewer,Members only,Sanford and Son (1972)
Bud Yorkin Himself  Himself  See fewer,Members only,Blade Runner 2049 (2017)
