Name,STARmeter,Known for
Steven Waddington Edward II  Edward II  See fewer,Members only,The Last of the Mohicans (1992)
"Kevin Collins Lightborn, the Jailor  Lightborn, the Jailor  See fewer",Members only,Orlando (1992)
Andrew Tiernan Piers Gaveston  Piers Gaveston  See fewer,Members only,300: Rise of an Empire (2014)
John Lynch Spencer  Spencer  See fewer,Members only,The Secret Garden (1993)
Dudley Sutton Bishop of Winchester  Bishop of Winchester  See fewer,Members only,The Football Factory (2004)
Tilda Swinton Isabella  Isabella  See fewer,Top 5000,We Need to Talk About Kevin (2011)
Jerome Flynn Kent  Kent  See fewer,Top 5000,Game of Thrones (2011)
Jody Graber Prince Edward  Prince Edward  See fewer,Members only,The Garden (1990)
Nigel Terry Mortimer  Mortimer  See fewer,Members only,Excalibur (1981)
Jill Balcon Chorus of Nobility  Chorus of Nobility  See fewer,Members only,An Ideal Husband (I) (1999)
Barbara New Chorus of Nobility  Chorus of Nobility  See fewer,Members only,"You Rang, M'Lord? (1988)"
Andrea Miller Chorus of Nobility  Chorus of Nobility  See fewer,Members only,The Day of the Triffids (1981)
Brian Mitchell Chorus of Nobility  Chorus of Nobility  See fewer,Members only,Babe: Pig in the City (1998)
David Glover Chorus of Nobility  Chorus of Nobility  See fewer,Members only,Sense & Sensibility (2008)
John Quentin Chorus of Nobility  Chorus of Nobility  See fewer,Members only,Wittgenstein (1993)
Andrew Charleson Chorus of Nobility  Chorus of Nobility  See fewer,Members only,No Place Like Home (1983)
Roger Hammond Bishop  Bishop  See fewer,Members only,The King's Speech (2010)
Allan Corduner Poet  Poet  See fewer,Members only,Defiance (I) (2008)
Annie Lennox Singer  Singer  See fewer,Members only,The Lord of the Rings: The Return of the King (2003)
Tony Forsyth Captive Policeman  Captive Policeman  See fewer,Members only,The Fruit Machine (1988)
Lloyd Newson Dancer  Dancer  See fewer,Members only,Candy (2006)
Nigel Charnock Dancer  Dancer  See fewer,Members only,Strange Fish (1993)
Mark Davis Sailor  Sailor  See fewer,Members only,Inland Empire (1993)
Andy Jeffrey Sailor  Sailor  See fewer,Members only,Edward II (1991)
Barry Clarke Man with Snake (as Barry John Clarke)  Man with Snake (as Barry John Clarke)  See fewer,Members only,Edward II (1991)
John Henry Duncan Altar Boy  Altar Boy  See fewer,Members only,Wolf Creek (2005)
Thomas Duncan Altar Boy  Altar Boy  See fewer,Members only,The Bill (1984)
Giles De Montigny Soldier on Guard  Soldier on Guard  See fewer,Members only,Edward II (1991)
Jonathan Stables Soldier on Guard  Soldier on Guard  See fewer,Members only,Edward II (1991)
Michael Watkins Soldier on Guard  Soldier on Guard  See fewer,Members only,Bellman and True (1987)
Robb Dennis Soldier on Guard  Soldier on Guard  See fewer,Members only,Edward II (1991)
David Oliver Thug  Thug  See fewer,Members only,A Year in the Life (1987)
Chris McHallem Thug  Thug  See fewer,Members only,Becoming Jane (2007)
Christopher Adamson Thug (as Chris Adamson)  Thug (as Chris Adamson)  See fewer,Members only,Judge Dredd (1995)
Danny Earl Thug  Thug  See fewer,Members only,Madagascar Skin (1995)
Kim Dare Wild Girl  Wild Girl  See fewer,Members only,Between the Lines (1992)
Kristina Overton Wild Girl  Wild Girl  See fewer,Members only,Dark Obsession (1989)
Trevor Skingle Gym Instructor  Gym Instructor  See fewer,Members only,Edward II (1991)
Christopher Hobbs Equery  Equery  See fewer,Members only,Gormenghast (2000)
Sandy Powell Seamstress  Seamstress  See fewer,Members only,The Favourite (2018)
Kate Temple Seamstress  Seamstress  See fewer,Members only,The Tempest (1979)
Andrew Lee Bolton Masseur  Masseur  See fewer,Members only,Casualty (1986)
Liz Ranken Sexy Girl  Sexy Girl  See fewer,Members only,Alive and Kicking (1996)
Renee Eyre Sexy Girl  Sexy Girl  See fewer,Members only,Dumb Type: Memorandum (2000)
Sharon Munro Sexy Girl  Sexy Girl  See fewer,Members only,Edward II (1991)
Daniel Bevan Youth  Youth  See fewer,Members only,French Kiss (1995)
Ian Francis Youth  Youth  See fewer,Members only,"Distant Voices, Still Lives (1988)"
Tristam Cones Youth  Youth  See fewer,Members only,Edward II (1991)
"Jocelyn Pook Elektra Quartet, Viola  Elektra Quartet, Viola  See fewer",Members only,Eyes Wide Shut (1999)
"Abigail Brown Elektra Quartet, Violin  Elektra Quartet, Violin  See fewer",Members only,Edward II (1991)
"Sonia Slany Elektra Quartet, Violin  Elektra Quartet, Violin  See fewer",Members only,The Avengers (1998)
"Dinah Beamish Elektra Quartet, Cello  Elektra Quartet, Cello  See fewer",Members only,Edward II (1991)
