Name,STARmeter,Known for
Nansi Aluka Jaquline  Jaquline  See fewer,Members only,This Is Us (2016)
Christopher Denham Sam  Sam  See fewer,Members only,Argo (2012)
Stephen Kunken Dr. Abrams  Dr. Abrams  See fewer,Members only,The Handmaid's Tale (2017)
Frank Deal Mayor Stockman  Mayor Stockman  See fewer,Members only,Eighth Grade (2018)
Kether Donohue Donna  Donna  See fewer,Members only,You're the Worst (2014)
Kristen Connolly Stephanie  Stephanie  See fewer,Top 5000,The Cabin in the Woods (2011)
Will Rogers Alex  Alex  See fewer,Members only,Bridge of Spies (2015)
Kimberly Campbell Nurse Rebecca  Nurse Rebecca  See fewer,Members only,The Ballad of Uchee Creek (2011)
Beckett Clayton-Luce Charles  Charles  See fewer,Members only,The Bay (II) (2012)
Dave Hager Fisher Jerry  Fisher Jerry  See fewer,Members only,Double Jeopardy (1999)
Tara Polhemus Teenage Girl  Teenage Girl  See fewer,Members only,Banshee (2013)
Sean Johnson Teenage Boy  Teenage Boy  See fewer,Members only,Baby Blues (2008)
Murat Erdan Mike Radio Host (as Murat 'Murf Dawg' Erdan)  Mike Radio Host (as Murat 'Murf Dawg' Erdan)  See fewer,Members only,The Bay (II) (2012)
Lamya Jezek Ms. Rosenblatt (as Lamya Reynolds)  Ms. Rosenblatt (as Lamya Reynolds)  See fewer,Members only,Boston Public (2000)
Lucia Scarano Marla Spadafora (as Lucia Forte)  Marla Spadafora (as Lucia Forte)  See fewer,Members only,Shaft (2019)
Stacy Rabon Middle Age Woman  Middle Age Woman  See fewer,Members only,Piranha 3DD (2012)
Charles Weaver Water Rescue Worker  Water Rescue Worker  See fewer,Members only,The Bay (II) (2012)
Keyla S. Childs Ms Crustacean  Ms Crustacean  See fewer,Members only,The Bay (II) (2012)
Justin Welborn Activist  Activist  See fewer,Members only,Justified (2010)
Rick Benjamin News Anchor Bernie  News Anchor Bernie  See fewer,Members only,Talladega Nights: The Ballad of Ricky Bobby (2006)
Christi Lowe News Anchor Marsha  News Anchor Marsha  See fewer,Members only,The Bay (II) (2012)
Jack Landry Larry (as Jack A. Landry)  Larry (as Jack A. Landry)  See fewer,Members only,Contraband (2012)
Holly Allen Sally  Sally  See fewer,Members only,Two Weeks (2006)
Robert C. Treveiler Dr. Williams (as Robert Treveiler)  Dr. Williams (as Robert Treveiler)  See fewer,Members only,Ozark (2017)
Brandon Hanson Cameraman Jim  Cameraman Jim  See fewer,Members only,Graduation (2007)
Michael Beasley Officer Jimson  Officer Jimson  See fewer,Members only,Escape at Dannemora (2018)
Heidi Lawson Nurse Jessica  Nurse Jessica  See fewer,Members only,Hit a Lick (2017)
Kenny Alfonso Dr. Michaels  Dr. Michaels  See fewer,Members only,The Founder (2016)
Jody Thompson Officer Paul  Officer Paul  See fewer,Members only,Selma (I) (2014)
