Name,STARmeter,Known for
Chengpeng Dong Wang Gongdao (as Da Peng)  Wang Gongdao (as Da Peng)  See fewer,Members only,Jian Bing Man (2015)
Bingbing Fan Li Xuelian  Li Xuelian  See fewer,Members only,X-Men: Days of Future Past (2014)
Wei Fan Guo Nong (as Fan Wei)  Guo Nong (as Fan Wei)  See fewer,Members only,Mr. No Problem (2016)
Xiaogang Feng Narrator  Narrator  See fewer,Members only,Mr. Six (2015)
Tao Guo Zhao Datou  Zhao Datou  See fewer,Members only,Croczilla (2012)
Zonghan Li Qin Yuhe (as Li Zonghan)  Qin Yuhe (as Li Zonghan)  See fewer,Members only,The Lost Bladesman (2011)
Hua Liu Lao Hu (as Liu Hua)  Lao Hu (as Liu Hua)  See fewer,Members only,Mr. Six (2015)
Hai Tao  Actor  Actor  See fewer,Members only,The Warlords (2007)
Hewei Yu Zheng Zhong (as Yu Hewei)  Zheng Zhong (as Yu Hewei)  See fewer,Members only,The Advisors Alliance (2017)
Jia-yi Zhang Ma Wenbin (as Zhang Jiayi)  Ma Wenbin (as Zhang Jiayi)  See fewer,Members only,Beginning of the Great Revival (2011)
Yi Zhang Jia Congming (as Zhang Yi)  Jia Congming (as Zhang Yi)  See fewer,Members only,The Flowers of War (2011)
Lixin Zhao Shi Weimin (as Zhao Lixin)  Shi Weimin (as Zhao Lixin)  See fewer,Members only,The Rise of Phoenixes (2018)
