Name,STARmeter,Known for
Tom Hanks Sam Baldwin  Sam Baldwin  See fewer,Top 500,Cast Away (2000)
Ross Malinger Jonah Baldwin  Jonah Baldwin  See fewer,Members only,Sudden Death (1995)
Rita Wilson Suzy  Suzy  See fewer,Top 5000,Jingle All the Way (1996)
Victor Garber Greg  Greg  See fewer,Top 5000,Argo (2012)
Tom Riis Farrell Rob  Rob  See fewer,Members only,The Stepford Wives (2004)
Carey Lowell Maggie Baldwin  Maggie Baldwin  See fewer,Top 5000,Licence to Kill (1989)
Meg Ryan Annie Reed  Annie Reed  See fewer,Top 5000,When Harry Met Sally... (1989)
Bill Pullman Walter  Walter  See fewer,Top 5000,Independence Day (1996)
Le Clanché du Rand Barbara Reed  Barbara Reed  See fewer,Members only,Bridge of Spies (2015)
Kevin O'Morrison Cliff Reed  Cliff Reed  See fewer,Members only,Funny Farm (1988)
David Hyde Pierce Dennis Reed  Dennis Reed  See fewer,Top 5000,Frasier (1993)
Valerie Wright Betsy Reed  Betsy Reed  See fewer,Members only,Imaginary Heroes (2004)
Frances Conroy Irene Reed  Irene Reed  See fewer,Top 500,Six Feet Under (2001)
Tom Tammi Harold Reed  Harold Reed  See fewer,Members only,Clear and Present Danger (1994)
Calvin Trillin Uncle Milton  Uncle Milton  See fewer,Members only,Michael (1996)
Caroline Aaron Dr. Marcia Fieldstone (voice)  Dr. Marcia Fieldstone (voice)  See fewer,Members only,21 Jump Street (2012)
Linda Wallem Loretta  Loretta  See fewer,Members only,Nurse Jackie (2009)
LaTanya Richardson Jackson Harriet (as LaTanya Richardson)  Harriet (as LaTanya Richardson)  See fewer,Members only,U.S. Marshals (1998)
Rosie O'Donnell Becky  Becky  See fewer,Members only,Tarzan (1999)
Tom McGowan Keith  Keith  See fewer,Members only,Ghost World (2001)
Steve Mellor Wyatt (as Stephen Mellor)  Wyatt (as Stephen Mellor)  See fewer,Members only,Heartbreakers (2001)
Marguerite Schertle Baltimore Waitress  Baltimore Waitress  See fewer,Members only,Sleepless in Seattle (1993)
Dana Ivey Claire  Claire  See fewer,Members only,Rush Hour 3 (2007)
Brian McConnachie Bob  Bob  See fewer,Members only,Caddyshack (1980)
Rob Reiner Jay  Jay  See fewer,Top 5000,All in the Family (1971)
Gaby Hoffmann Jessica  Jessica  See fewer,Top 5000,Field of Dreams (1989)
Matt Smith Mailman  Mailman  See fewer,Members only,Spider-Man (2002)
Amanda Maher Clarise  Clarise  See fewer,Members only,Sleepless in Seattle (1993)
Barbara Garrick Victoria  Victoria  See fewer,Members only,Jumper (2008)
Victor Morris Seattle Maitre D'  Seattle Maitre D'  See fewer,Members only,American Vandal (2017)
Philip Mihalski Seattle Waiter  Seattle Waiter  See fewer,Members only,Sleepless in Seattle (1993)
Donald J. Lee Jr. Seattle Detective  Seattle Detective  See fewer,Members only,Vanilla Sky (2001)
Mary A. Kelly Nervous Woman on Airplane  Nervous Woman on Airplane  See fewer,Members only,You've Got Mail (1998)
Diane Sokolow Tiffany Saleswoman  Tiffany Saleswoman  See fewer,Members only,You've Got Mail (1998)
Hannah Cox Jessica's Mother  Jessica's Mother  See fewer,Members only,Crocodile Dundee II (1988)
Rich Hawkins Jessica's Father  Jessica's Father  See fewer,Members only,Homeward Bound: The Incredible Journey (1993)
Tamara Plank Stewardess (as Tamera Plank)  Stewardess (as Tamera Plank)  See fewer,Members only,Open House (2001)
Michael Badalucco New York Taxi Dispatcher (as Mike Badalucco)  New York Taxi Dispatcher (as Mike Badalucco)  See fewer,Members only,Léon: The Professional (1994)
Jeff Mazzola New York Taxi Dispatcher  New York Taxi Dispatcher  See fewer,Members only,Deconstructing Harry (1997)
Philip Levy Taxi Driver  Taxi Driver  See fewer,Members only,Uptown Girls (2003)
Julie Janney Cynthia  Cynthia  See fewer,Members only,Popeye (1980)
Tony Zazula Maitre D'  Maitre D'  See fewer,Members only,Six Degrees of Separation (1993)
John Boylan Elevator Man  Elevator Man  See fewer,Members only,Twin Peaks (1990)
Robert Livingston Elevator Man  Elevator Man  See fewer,Members only,The Fugitive (2000)
Butch Stevenson Valet  Valet  See fewer,Members only,A Midsummer Night's Dream (1999)
Sidney Armus Information Booth Man  Information Booth Man  See fewer,Members only,One Fine Day (1996)
Philip Anagnos Car Driver (uncredited)  Car Driver (uncredited)  See fewer,Members only,Haack: The King of Techno (2004)
Jason Bortz Baltimore Mail Clerk (uncredited)  Baltimore Mail Clerk (uncredited)  See fewer,Members only,Yeller (2011)
Chris Byrne  Actor (uncredited)  Actor (uncredited)  See fewer,Members only,Basic (2003)
Scott Duthie Tourist (uncredited)  Tourist (uncredited)  See fewer,Members only,Rising Tides (I) (2016)
Phil Mallon Baltimore Kid (uncredited)  Baltimore Kid (uncredited)  See fewer,Members only,Stunning Spider-Man: Reborn (2013)
Robert Minkoff Bit (uncredited)  Bit (uncredited)  See fewer,Members only,Pointman (1995)
Roger Petan Seattle Airport passenger / Seattle diner (uncredited)  Seattle Airport passenger / Seattle diner (uncredited)  See fewer,Members only,Under Suspicion (1994)
William Rossman Driver (uncredited)  Driver (uncredited)  See fewer,Members only,Point Break (1991)
Nick Taylor Bartender (uncredited)  Bartender (uncredited)  See fewer,Members only,Paradise East (2010)
