Name,STARmeter,Known for
María Villar Viola  Viola  See fewer,Members only,What I Love the Most (2010)
Agustina Muñoz Cecilia  Cecilia  See fewer,Members only,Foreigner (2007)
Elisa Carricajo Sabrina  Sabrina  See fewer,Members only,La flor (2018)
Romina Paula Ruth  Ruth  See fewer,Members only,De Nuevo Otra Vez (2019)
Gabriela Saidon Gabi  Gabi  See fewer,Members only,Epitafios (2004)
Laura Paredes Laura  Laura  See fewer,Members only,La flor (2018)
Esteban Bigliardi Javier  Javier  See fewer,Members only,La flor (2018)
Julián Tello Gastón  Gastón  See fewer,Members only,The Princess of France (2014)
Julia Martínez Rubio Juliana  Juliana  See fewer,Members only,El Circuito de Román (2011)
Alessio Rigo de Righi Agustín  Agustín  See fewer,Members only,Belva Nera (2013)
Alberto Ajaka  Actor  Actor  See fewer,Members only,Juan y Eva (2011)
Pablo Sigal  Actor  Actor  See fewer,Members only,La flor (2018)
