Name,STARmeter,Known for
Larry the Cable Guy Mater (voice)  Mater (voice)  See fewer,Members only,Cars (2006)
Owen Wilson Lightning McQueen (voice)  Lightning McQueen (voice)  See fewer,Top 5000,The Royal Tenenbaums (2001)
Michael Caine Finn McMissile (voice)  Finn McMissile (voice)  See fewer,Top 5000,The Dark Knight (2008)
Emily Mortimer Holley Shiftwell (voice)  Holley Shiftwell (voice)  See fewer,Top 5000,Mary Poppins Returns (2018)
Eddie Izzard Sir Miles Axlerod (voice)  Sir Miles Axlerod (voice)  See fewer,Top 5000,Ocean's Thirteen (2007)
John Turturro Francesco Bernoulli (voice)  Francesco Bernoulli (voice)  See fewer,Top 5000,Barton Fink (1991)
Brent Musburger Brent Mustangburger (voice)  Brent Mustangburger (voice)  See fewer,Members only,The Waterboy (1998)
Joe Mantegna Grem (voice)  Grem (voice)  See fewer,Top 5000,Baby's Day Out (1994)
Thomas Kretschmann Professor Z (voice)  Professor Z (voice)  See fewer,Top 5000,King Kong (2005)
Peter Jacobson Acer (voice)  Acer (voice)  See fewer,Members only,House (2004)
Bonnie Hunt Sally (voice)  Sally (voice)  See fewer,Top 5000,Jumanji (1995)
Darrell Waltrip Darrell Cartrip (voice)  Darrell Cartrip (voice)  See fewer,Members only,Cars (2006)
Franco Nero Uncle Topolino (voice)  Uncle Topolino (voice)  See fewer,Top 5000,Django Unchained (2012)
David Hobbs David Hobbscap (voice)  David Hobbscap (voice)  See fewer,Members only,Stroker Ace (1983)
Patrick Walker Mel Dorado (voice)  Mel Dorado (voice)  See fewer,Members only,The Hitchhiker's Guide to the Galaxy (2005)
Tony Shalhoub Luigi (voice)  Luigi (voice)  See fewer,Top 5000,Monk (2002)
Jeff Garlin Otis (voice)  Otis (voice)  See fewer,Top 5000,Curb Your Enthusiasm (2000)
Michel Michelis Tomber (voice)  Tomber (voice)  See fewer,Members only,La Vie de Bohème (1992)
Jason Isaacs Siddeley / Leland Turbo (voice)  Siddeley / Leland Turbo (voice)  See fewer,Top 5000,Harry Potter and the Chamber of Secrets (2002)
Lloyd Sherr Fillmore / Combat Ship (voice)  Fillmore / Combat Ship (voice)  See fewer,Members only,Cars 3 (2017)
Bruce Campbell Rod 'Torque' Redline (voice)  Rod 'Torque' Redline (voice)  See fewer,Top 5000,Bubba Ho-Tep (2002)
Teresa Gallagher Mater's Computer (voice)  Mater's Computer (voice)  See fewer,Members only,The Amazing World of Gumball (2011)
