Name,STARmeter,Known for
Kelly Thornton Emma  Emma  See fewer,Members only,Bainne (2019)
Fionnula Flanagan Nan  Nan  See fewer,Top 5000,The Others (2001)
Pat Shortt Colm  Colm  See fewer,Members only,Killinaskully (2003)
Eva Birthistle Margaret  Margaret  See fewer,Members only,Imagine Me & You (2005)
David Bendito Stripper  Stripper  See fewer,Members only,Os fenómenos (I) (2014)
Una C. Dole Queue Woman (as Una Caryll)  Dole Queue Woman (as Una Caryll)  See fewer,Members only,Good Vibrations (2012)
Ger Carey Gerry  Gerry  See fewer,Members only,Torchwood (2006)
Una Carroll Customer  Customer  See fewer,Members only,Calvary (2014)
Paul Chaal Doctor  Doctor  See fewer,Members only,Tin Holiday
Wuzza Conlon Jim  Jim  See fewer,Members only,Perrier's Bounty (2009)
Lesley Conroy Annie  Annie  See fewer,Members only,Eden (2008)
Brian Gleeson Hawk Man  Hawk Man  See fewer,Top 5000,Snow White and the Huntsman (2012)
Willie Higgins Arthur  Arthur  See fewer,Members only,Kisses (2008)
Pamela Hughes School girl (as Shauna Griffith)  School girl (as Shauna Griffith)  See fewer,Members only,Lost Generation
Philip Judge Michael  Michael  See fewer,Members only,Flick (II) (2000)
Rachel Kelly Young Woman  Young Woman  See fewer,Members only,Life's a Breeze (2013)
Barry Keoghan Pizza Guy  Pizza Guy  See fewer,Top 5000,The Killing of a Sacred Deer (2017)
Seána Kerslake Suspicious Woman  Suspicious Woman  See fewer,Members only,"Can't Cope, Won't Cope (2016)"
Natalia Kostrzewa Neighbor  Neighbor  See fewer,Members only,The Shadows (II) (2014)
Marcus Lamb Mr. Morton  Mr. Morton  See fewer,Members only,Game of Thrones (2011)
Shimmy Marcus Tramp  Tramp  See fewer,Members only,Headrush (2003)
Sean Markey Scrounger  Scrounger  See fewer,Members only,Dublin 26.06.08: A Movie in 4 Days (2008)
Gerry McCann Des  Des  See fewer,Members only,Love Is the Drug (2004)
Geoff Minogue Emma's Dad  Emma's Dad  See fewer,Members only,Once (I) (2007)
Aidan O'Hare Graham Gaffney  Graham Gaffney  See fewer,Members only,Jackie (V) (2016)
Paul Ronan Supervisor  Supervisor  See fewer,Members only,The Devil's Own (1997)
Lisa Hickey Dole Queue (uncredited)  Dole Queue (uncredited)  See fewer,Members only,Fair City (1989)
