Name,STARmeter,Known for
Emily Watson Margaret Humphreys  Margaret Humphreys  See fewer,Top 5000,Breaking the Waves (1996)
Aisling Loftus Susie  Susie  See fewer,Members only,Pride and Prejudice and Zombies (2016)
Stuart Wolfenden Bill  Bill  See fewer,Members only,Dead Man's Shoes (2004)
Lorraine Ashbourne Nicky  Nicky  See fewer,Members only,King Kong (2005)
Federay Holmes Charlotte  Charlotte  See fewer,Members only,The Widower (2013)
Richard Dillane Merv  Merv  See fewer,Members only,Argo (2012)
Molly Windsor Rachel  Rachel  See fewer,Members only,Three Girls (2017)
Harvey Scrimshaw Ben  Ben  See fewer,Members only,The Witch (2015)
Tammy Wakefield Susan  Susan  See fewer,Members only,Vacation Hunter (2013)
Alastair G. Cumming Australia House Official (as Alastair Cummings)  Australia House Official (as Alastair Cummings)  See fewer,Members only,Crash Test Aglaé (2017)
Kate Rutter Vera  Vera  See fewer,Members only,"I, Daniel Blake (2016)"
Hugo Weaving Jack  Jack  See fewer,Top 5000,The Lord of the Rings: The Return of the King (2003)
Marg Downey Miss Hutchison  Miss Hutchison  See fewer,Members only,Queen of the Damned (2002)
Geoff Revell Syd  Syd  See fewer,Members only,Wolf Creek (2005)
Chrissie Page Betty  Betty  See fewer,Members only,Stateless (2020)
Tristan Hudson Archivist  Archivist  See fewer,Members only,Anzac Girls (2014)
Marie Wheeler-King Rita  Rita  See fewer,Members only,The Unloved (2009)
Tanya Myers Joan  Joan  See fewer,Members only,A Room for Romeo Brass (1999)
Greg Stone Bob  Bob  See fewer,Members only,Blue Heelers (1994)
David Wenham Len  Len  See fewer,Top 5000,The Lord of the Rings: The Return of the King (2003)
Russell Dykstra Dan  Dan  See fewer,Members only,"Romulus, My Father (2007)"
Jude Henshall Radio Interviewer  Radio Interviewer  See fewer,Members only,"Hair Today, Gone Tomorrow (2007)"
Tara Morice Pauline  Pauline  See fewer,Members only,Strictly Ballroom (1992)
Mandahla Rose Nurse  Nurse  See fewer,Members only,All About E (2015)
Geoff Morrell Walter  Walter  See fewer,Members only,Rogue (2007)
Barbara Marten Mary  Mary  See fewer,Members only,Hamlet (I) (2015)
Tony Mack TV Interviewer  TV Interviewer  See fewer,Members only,Oranges and Sunshine (2010)
Neil Melville Monsignor Brutin  Monsignor Brutin  See fewer,Members only,Correlli (1995)
Neil Pigot James  James  See fewer,Members only,The Condemned (2007)
Eliza Lovell Hotel Receptionist  Hotel Receptionist  See fewer,Members only,Maslin Beach (1997)
Robert Purdy Charity Rep 1  Charity Rep 1  See fewer,Members only,Footballers' Wives (2002)
Tim Goodman Government Official 1  Government Official 1  See fewer,Members only,Doctor Who (1963)
Brenda Lawrence Government Official 2  Government Official 2  See fewer,Members only,Gazette (1968)
Carolina Giammetta Charity Rep 2  Charity Rep 2  See fewer,Members only,Shakespeare & Hathaway: Private Investigators (2018)
Mark Jardine Charity Rep 3  Charity Rep 3  See fewer,Members only,Control (2007)
Kate Box Radio Studio Receptionist  Radio Studio Receptionist  See fewer,Members only,The Little Death (2014)
Adam Morgan Shouting Man  Shouting Man  See fewer,Members only,The Babadook (2014)
Adam Tedder Doctor  Doctor  See fewer,Members only,Closed Circuit (2013)
Marcus Eyre Graham  Graham  See fewer,Members only,Chaplin (1992)
Steven Zachary Parker Guard  Guard  See fewer,Members only,Danger 5 (2011)
David Wilson Christian Brother  Christian Brother  See fewer,Members only,A 2nd Chance (2011)
Kurt Bayly Hotel Attendee (uncredited)  Hotel Attendee (uncredited)  See fewer,Members only,Danger 5 (2011)
Neil Broome Government Dignatory (uncredited)  Government Dignatory (uncredited)  See fewer,Members only,Bronson (2008)
Carol Cummings Library Studying (uncredited)  Library Studying (uncredited)  See fewer,Members only,Bronson (2008)
Marlon Dance-Hooi Plane Passenger (uncredited)  Plane Passenger (uncredited)  See fewer,Members only,Two Brothers and A Girl (2014)
Brenden Dodds Young Brother (uncredited)  Young Brother (uncredited)  See fewer,Members only,Maurice's Symphony (2017)
Helen Grayson Bureaucrat (uncredited)  Bureaucrat (uncredited)  See fewer,Members only,Bronson (2008)
Thomas Green Hoon (uncredited)  Hoon (uncredited)  See fewer,Members only,Wolf Creek 2 (2013)
John Howard Orphan (uncredited)  Orphan (uncredited)  See fewer,Members only,Tish (2009)
Neil May Commuter (uncredited)  Commuter (uncredited)  See fewer,Members only,Hustle (2004)
Tess O'Flaherty Orphan (uncredited)  Orphan (uncredited)  See fewer,Members only,Never Too Late (2020)
Karen Power Orphan (uncredited)  Orphan (uncredited)  See fewer,Members only,Lighthouse
Laura Quirke Orphan (uncredited)  Orphan (uncredited)  See fewer,Members only,Red Inside (2012)
Ruth Rickman Orphan (uncredited)  Orphan (uncredited)  See fewer,Members only,Dead on Site (2008)
John Robinson Researcher in library (uncredited)  Researcher in library (uncredited)  See fewer,Members only,Cricket (I) (2010)
Margaret Turner Orphan (uncredited)  Orphan (uncredited)  See fewer,Members only,Aurora (III) (2011)
Sladana Vranjes Hotel attendee (uncredited)  Hotel attendee (uncredited)  See fewer,Members only,Coil (2009)
Clayton Watson CM (voice) (uncredited)  CM (voice) (uncredited)  See fewer,Members only,The Matrix Revolutions (2003)
