Name,STARmeter,Known for
Kyle MacLachlan Mark Hudson  Mark Hudson  See fewer,Top 5000,Twin Peaks (1990)
Catherine Keener Diane Hudson  Diane Hudson  See fewer,Top 500,Capote (2005)
Joseph Dunn Richard  Richard  See fewer,Members only,Twin Peaks (1990)
Ann Osmond Cindy  Cindy  See fewer,Members only,Last Vermont Christmas (2018)
Teri Gibson Elaine  Elaine  See fewer,Members only,"A Bread Factory, Part Two (2018)"
Robert Bowen Jr. Robert  Robert  See fewer,Members only,"Peace, Love & Misunderstanding (2011)"
Wayne Pyle Party Guest Man  Party Guest Man  See fewer,Members only,Burn (III) (2019)
Alison Ball Party Guest Woman  Party Guest Woman  See fewer,Members only,Ray Donovan (2013)
Nat Wolff Jake Hudson  Jake Hudson  See fewer,Top 5000,The Kill Team (2019)
Elizabeth Olsen Zoe Hudson  Zoe Hudson  See fewer,Top 500,Martha Marcy May Marlene (2011)
Jane Fonda Grace  Grace  See fewer,Top 5000,Barbarella (1968)
Joyce Van Patten Mariam  Mariam  See fewer,Members only,Grown Ups (I) (2010)
Laurent Rejto Thumbs-Up Cyclist  Thumbs-Up Cyclist  See fewer,Members only,Persephone (2012)
Jeffrey Dean Morgan Jude  Jude  See fewer,Top 500,Watchmen (2009)
Edward Morgan Finger Driver  Finger Driver  See fewer,Members only,"Peace, Love & Misunderstanding (2011)"
Maddie Corman Carole  Carole  See fewer,Members only,Some Kind of Wonderful (1987)
Denise Burse Angel  Angel  See fewer,Members only,Black Mirror (2011)
Poorna Jagannathan Mira  Mira  See fewer,Members only,The Night Of (2016)
Terry McKenna Jasper  Jasper  See fewer,Members only,The Sweet Hereafter (1997)
Marissa O'Donnell Tara  Tara  See fewer,Members only,Shrek the Musical (2013)
Chace Crawford Cole  Cole  See fewer,Top 5000,The Covenant (2006)
Rosanna Arquette Darcy  Darcy  See fewer,Top 5000,Pulp Fiction (1994)
Kai Beck Tara's Friend  Tara's Friend  See fewer,Members only,"Peace, Love & Misunderstanding (2011)"
Katharine McPhee Sara  Sara  See fewer,Top 5000,Smash (2012)
Dana Chaifetz Astrologer (as Dannah Chaifitz)  Astrologer (as Dannah Chaifitz)  See fewer,Members only,Dirty Laundry (I) (1996)
Joe 'Jaz' Scaifari Nude Biker  Nude Biker  See fewer,Members only,"Peace, Love & Misunderstanding (2011)"
April Crisafulli Tara's Mom  Tara's Mom  See fewer,Members only,Salt (2010)
Michael Patrick Burke Film Festival Organizer  Film Festival Organizer  See fewer,Members only,Night of the Dog (2005)
Don Stitt Customer  Customer  See fewer,Members only,Simon (1980)
Damian Abrams Protester (uncredited)  Protester (uncredited)  See fewer,Members only,The Instant Messenger Mission (2011)
Estelle Bajou Waitress (uncredited)  Waitress (uncredited)  See fewer,Members only,The Post (2017)
David Boston Passerby (uncredited)  Passerby (uncredited)  See fewer,Members only,The Other Guys (2010)
Ralph Cashen Sound Man (uncredited)  Sound Man (uncredited)  See fewer,Members only,Love Is Blind (I) (2019)
Edward Crawford Stan Dynne (uncredited)  Stan Dynne (uncredited)  See fewer,Members only,The Bridge (VII) (2013)
Julie E. Davis Festivalgoer (uncredited)  Festivalgoer (uncredited)  See fewer,Members only,Law & Order: Criminal Intent (2001)
Julie DeBellis Swimmer (uncredited)  Swimmer (uncredited)  See fewer,Members only,A Little Help (2010)
Mary DeBellis Swimmer (uncredited)  Swimmer (uncredited)  See fewer,Members only,A Little Help (2010)
Erin Deighan Concert Lady in Yellow Churidar Dress (uncredited)  Concert Lady in Yellow Churidar Dress (uncredited)  See fewer,Members only,Handsome Harry (2009)
Sharon Raab Downs Michelle (uncredited)  Michelle (uncredited)  See fewer,Members only,Law & Order (1990)
John Franchi Commuter (uncredited)  Commuter (uncredited)  See fewer,Members only,Year by the Sea (2016)
Susie Griswold Festivalgoer (uncredited)  Festivalgoer (uncredited)  See fewer,Members only,Bumpin Uglies (2017)
Matt Hopkins Protester (uncredited)  Protester (uncredited)  See fewer,Members only,The Misogynists (2017)
Murphy-Kate Longendyke Teen Festival Goer (uncredited)  Teen Festival Goer (uncredited)  See fewer,Members only,I Know This Much Is True (2020)
Sean Marrinan Bob (uncredited)  Bob (uncredited)  See fewer,Members only,Rhymes with Banana (2012)
Julie Novak Festivalgoer (uncredited)  Festivalgoer (uncredited)  See fewer,Members only,Vicarious Resilience (2018)
John Schuman Soldier (uncredited)  Soldier (uncredited)  See fewer,Members only,Stake Land (2010)
Barbara Sebring-Forman Lady Leaving Restaurant (uncredited)  Lady Leaving Restaurant (uncredited)  See fewer,Members only,Rocksteady (2010)
Bettina Skye Stiltwalker (uncredited)  Stiltwalker (uncredited)  See fewer,Members only,Limitless (2015)
Anthony Welch Upstate NY cop (uncredited)  Upstate NY cop (uncredited)  See fewer,Members only,Find Me Guilty (2006)
