Name,STARmeter,Known for
Leighton Meester Sasha  Sasha  See fewer,Top 5000,Gossip Girl (2007)
Gillian Jacobs Paige  Paige  See fewer,71,Community (2009)
Gabourey Sidibe Jen  Jen  See fewer,Top 5000,Precious (II) (2009)
Beth Dover Jenn  Jenn  See fewer,Members only,Orange Is the New Black (2013)
Abby Elliott Vanessa  Vanessa  See fewer,Members only,No Strings Attached (I) (2011)
Kate McKinnon Trace  Trace  See fewer,Top 5000,Ghostbusters (2016)
Adam Brody Tim  Tim  See fewer,Top 5000,The O.C. (2003)
Mark Feuerstein Casey  Casey  See fewer,Members only,What Women Want (2000)
Elizabeth Ho Valerie  Valerie  See fewer,Members only,Disjointed (2017)
Greer Grammer Mia  Mia  See fewer,Members only,Awkward. (2011)
Jaime Reichner Hostess  Hostess  See fewer,Members only,Joni & Susanna (2008)
Julie White Deborah  Deborah  See fewer,Members only,Transformers: Revenge of the Fallen (2009)
Matty Cardarople Clerk (as Matthew Cardarople)  Clerk (as Matthew Cardarople)  See fewer,Members only,Stranger Things (2016)
Monte Markham Ken  Ken  See fewer,Members only,We Are Still Here (I) (2015)
Anne O'Shea Nora  Nora  See fewer,Members only,What Maisie Knew (2012)
Simone Bailly Angelica  Angelica  See fewer,Members only,NCIS: Los Angeles (2009)
AJ Meijer Brian  Brian  See fewer,Members only,Broken Horses (2015)
John Forest Lucas  Lucas  See fewer,Members only,Young Adult (2011)
Paul Anthony McGrane Man in Suit  Man in Suit  See fewer,Members only,Coolockland (2000)
Zee James Claire  Claire  See fewer,Members only,Good Girls (2018)
Kelsey Cooke Bridal Shop Salesgirl  Bridal Shop Salesgirl  See fewer,Members only,Black November (2012)
Mary Page Keller Sasha's Mom (voice)  Sasha's Mom (voice)  See fewer,Members only,Beginners (2010)
Giselle DaMier Hip Teen Shopper (uncredited)  Hip Teen Shopper (uncredited)  See fewer,Members only,Twin Peaks (2017)
Taylor Kulp Store Clerk (uncredited)  Store Clerk (uncredited)  See fewer,Members only,Beyond Adversity (2018)
