Name,STARmeter,Known for
Karin Anna Cheung Angela  Angela  See fewer,Members only,Better Luck Tomorrow (2002)
Wilson Cruz Gabriel  Gabriel  See fewer,Members only,Star Trek: Discovery (2017)
Archie Kao Jefferson  Jefferson  See fewer,Members only,CSI: Crime Scene Investigation (2000)
Lynn Chen Juliet  Juliet  See fewer,Members only,Saving Face (2004)
James Shigeta Charles Yang  Charles Yang  See fewer,Members only,Die Hard (1988)
Rane Jameson Lawrence  Lawrence  See fewer,Members only,The Spearhead Effect (2017)
Randall Park Nice But Boring Guy  Nice But Boring Guy  See fewer,Top 5000,Ant-Man and the Wasp (2018)
Stacie Rippy Becky (as Stacie Leah Rippy)  Becky (as Stacie Leah Rippy)  See fewer,Members only,True Blood (2008)
Danny Vasquez 5-Second-Guy  5-Second-Guy  See fewer,Members only,Ant-Man (2015)
Chris Zylka Mr. Hottie  Mr. Hottie  See fewer,Members only,The Amazing Spider-Man (2012)
Rylan Williams Preston  Preston  See fewer,Members only,Untamed (III)
Dana Lee Mr. Lee  Mr. Lee  See fewer,Members only,Dr. Ken (2015)
Elizabeth Sung Mrs. Lee  Mrs. Lee  See fewer,Members only,Tango & Cash (1989)
Cathy Shim Nikki  Nikki  See fewer,Members only,The Sun Is Also a Star (2019)
Perry Smith Mrs. Robinson  Mrs. Robinson  See fewer,Members only,Nine Days (2020)
Sherry Weston Dr. Ricards  Dr. Ricards  See fewer,Members only,Stumptown (2019)
Maya Parish Marissa  Marissa  See fewer,Members only,How I Met Your Mother (2005)
Traber Burns Preacher  Preacher  See fewer,Members only,Lost (2004)
Diana Gettinger Bartender  Bartender  See fewer,Members only,Ex-Best (2015)
Heather Halley Waitress  Waitress  See fewer,Members only,Metal Gear Solid 3: Snake Eater (2004)
Melinda Rochelle Female Staff  Female Staff  See fewer,Members only,Novice (2016)
Brian Yang Jefferson's Friend  Jefferson's Friend  See fewer,Members only,The Man with the Iron Fists (2012)
Tim Chiou Fred  Fred  See fewer,Members only,Silicon Valley (2014)
Sophia Lee Juliet's Girl  Juliet's Girl  See fewer,Members only,The People I've Slept With (2012)
Holden Yung Juliet's Boy  Juliet's Boy  See fewer,Members only,The People I've Slept With (2012)
Shu Luan Tuan Older Angela  Older Angela  See fewer,Members only,The People I've Slept With (2012)
Patrick Britt Dirty Old Man  Dirty Old Man  See fewer,Members only,Audrey (2014)
Ben Zhu Art Gallery Owner  Art Gallery Owner  See fewer,Members only,The People I've Slept With (2012)
Keo Woolford Lenny Kai  Lenny Kai  See fewer,Members only,The Haumana (2013)
Edward Gunawan Gabriel's Lover  Gabriel's Lover  See fewer,Members only,Payung merah (2010)
DJ Heavygrinder Herself  Herself  See fewer,Members only,The People I've Slept With (2012)
Ty Easton Male Dancer  Male Dancer  See fewer,Members only,The People I've Slept With (2012)
Jasmine Rose Tamondong Angela's Baby  Angela's Baby  See fewer,Members only,The People I've Slept With (2012)
Audrey L. Oka Angela's Baby  Angela's Baby  See fewer,Members only,The People I've Slept With (2012)
Samantha J. Oka Angela's Baby  Angela's Baby  See fewer,Members only,The People I've Slept With (2012)
Michael Coulombe Angela's Lover  Angela's Lover  See fewer,Members only,Soundbite (2018)
Dexter de Sah Angela's Lover  Angela's Lover  See fewer,Members only,Little Love (2010)
Sarah Grant Angela's Lover  Angela's Lover  See fewer,Members only,He's Just Not That Into You (2009)
Justin Huen Angela's Lover  Angela's Lover  See fewer,Members only,Justified (2010)
Evan Martinez Angela's Lover  Angela's Lover  See fewer,Members only,AmerAsian (2009)
Tristan Wand Angela's Lover  Angela's Lover  See fewer,Members only,Alien Abduction (2014)
Timothy Watters Angela's Lover (as Tim Watters)  Angela's Lover (as Tim Watters)  See fewer,Members only,Austin Powers: The Spy Who Shagged Me (1999)
Brian Watters Angela's Lover  Angela's Lover  See fewer,Members only,Yigger (2006)
Wa Yang Angela's Lover  Angela's Lover  See fewer,Members only,Office Games (2009)
Vered Lenn Angela's Friend  Angela's Friend  See fewer,Members only,Scary Tales (2011)
Michael Marcel Angela's Friend  Angela's Friend  See fewer,Members only,Sanador: The Healer (2019)
Denise Lee Angela's Friend  Angela's Friend  See fewer,Members only,The People I've Slept With (2012)
David Binck Angela's Friend  Angela's Friend  See fewer,Members only,The People I've Slept With (2012)
Richard Chiu The Fornicator (uncredited)  The Fornicator (uncredited)  See fewer,Members only,S.W.A.T. (2017)
Roshanda Hill Pregnant Girlfriend (uncredited)  Pregnant Girlfriend (uncredited)  See fewer,Members only,Sharknado (2013)
Maynor Lopez Political Campaign Assistant (uncredited)  Political Campaign Assistant (uncredited)  See fewer,Members only,Westworld (2016)
Grace Su Wedding Guest (uncredited)  Wedding Guest (uncredited)  See fewer,Members only,Staycation (III) (2018)
Jaira Valenti Girl at the Bar (uncredited)  Girl at the Bar (uncredited)  See fewer,Members only,Spin the Bottle: The Kiss of Death (2011)
Tye White Male Dancer (uncredited)  Male Dancer (uncredited)  See fewer,Members only,NCIS: Los Angeles (2009)
Robin Yung Nurse (uncredited)  Nurse (uncredited)  See fewer,Members only,The People I've Slept With (2012)
