Name,STARmeter,Known for
Gerard Butler Kable  Kable  See fewer,Top 500,The Phantom of the Opera (2004)
Amber Valletta Angie  Angie  See fewer,Top 5000,Hitch (I) (2005)
Michael C. Hall Ken Castle  Ken Castle  See fewer,Top 5000,Dexter (2006)
Kyra Sedgwick Gina Parker Smith  Gina Parker Smith  See fewer,Top 5000,The Closer (2005)
Logan Lerman Simon  Simon  See fewer,Top 5000,The Perks of Being a Wallflower (2012)
Alison Lohman Trace  Trace  See fewer,Top 5000,White Oleander (2002)
Terry Crews Hackman  Hackman  See fewer,Top 5000,Idiocracy (2006)
Ramsey Moore Gorge  Gorge  See fewer,Members only,Flesh Blanket (2018)
Ludacris Humanz Brother (as Chris 'Ludacris' Bridges)  Humanz Brother (as Chris 'Ludacris' Bridges)  See fewer,Members only,Crash (I) (2004)
Aaron Yoo Humanz Dude  Humanz Dude  See fewer,Members only,21 (2008)
Jonathan Chase Geek Leader  Geek Leader  See fewer,Members only,Oh Em Gee (2016)
Dan Callahan Backup Geek  Backup Geek  See fewer,Members only,College (2008)
Brighid Fleming Delia  Delia  See fewer,Members only,Dog with a Blog (2012)
Johnny Whitworth Scotch  Scotch  See fewer,Members only,Limitless (I) (2011)
Keith Jardine Mean Slayer  Mean Slayer  See fewer,Members only,Godless (2017)
Michael Weston Producer  Producer  See fewer,Top 5000,Pathology (2008)
Joseph D. Reitman Board Op (as Joe Reitman)  Board Op (as Joe Reitman)  See fewer,Members only,Happy! (2017)
John de Lancie Chief of Staff  Chief of Staff  See fewer,Top 5000,Crank: High Voltage (2009)
Milo Ventimiglia Rick Rape  Rick Rape  See fewer,Top 500,Heroes (II) (2006)
Zoë Bell Sandra  Sandra  See fewer,Top 5000,Grindhouse (2007)
John Leguizamo Freek  Freek  See fewer,Top 5000,Moulin Rouge! (2001)
Noel Gugliemi Upgrade Guard  Upgrade Guard  See fewer,Top 5000,Street Kings (2008)
Jarvis W. George Brown Soldier #1 (as Jarvis George)  Brown Soldier #1 (as Jarvis George)  See fewer,Members only,Criminal Minds (2005)
Jai Stefan Brown Soldier #2  Brown Soldier #2  See fewer,Members only,Beasts of No Nation (2015)
Richard Machowicz Blue Soldier #1  Blue Soldier #1  See fewer,Members only,Pensacola: Wings of Gold (1997)
Ken Smith Lifer  Lifer  See fewer,Members only,Mr. J (2010)
Eidan Hanzei Razorblade (as Henry Hayashi)  Razorblade (as Henry Hayashi)  See fewer,Members only,Teenage Mutant Ninja Turtles III (1993)
Dylan Kenin Train Guard  Train Guard  See fewer,Members only,Sicario (2015)
Keith David Agent Keith  Agent Keith  See fewer,Top 5000,The Princess and the Frog (2009)
Maggie Lawson Female News Host #1  Female News Host #1  See fewer,Top 5000,Psych (2006)
James Roday News Co-Host #1  News Co-Host #1  See fewer,Top 5000,Psych (2006)
Sam Witwer Caseworker  Caseworker  See fewer,Top 5000,The Mist (2007)
Rebekah Tarin Dale  Dale  See fewer,Members only,Gamer (2009)
Kate Mulligan Sorority Chick  Sorority Chick  See fewer,Members only,Walk of Shame (2014)
Med Abrous Pig Face Ron  Pig Face Ron  See fewer,Members only,Crank (2006)
Ashley Rickards 2Katchapredator  2Katchapredator  See fewer,Members only,Fly Away (2011)
Nikita Ramsey Kumdumpsta #1  Kumdumpsta #1  See fewer,Members only,House of Anubis (2011)
Jade Ramsey Kumdumpsta #2  Kumdumpsta #2  See fewer,Members only,The Myth of the American Sleepover (2010)
Mimi Michaels Stikkimuffin  Stikkimuffin  See fewer,Members only,Compulsion (2009)
Sadie Alexandru Society Victim  Society Victim  See fewer,Members only,Starting from Scratch (2013)
Ariana Scott Sissypuss Shelley  Sissypuss Shelley  See fewer,Members only,Gamer (2009)
Cynthia Robertson Porn Girl  Porn Girl  See fewer,Members only,Pathways of Life (2013)
Antoinette Antonio Female News Host #2  Female News Host #2  See fewer,Members only,Breaking Bad (2008)
Donnie Smith News Co-Host #2  News Co-Host #2  See fewer,Members only,The Lincoln Lawyer (2011)
Lloyd Kaufman Genericon (as Lloyd Kaufmann)  Genericon (as Lloyd Kaufmann)  See fewer,Members only,Troma's War (1988)
Stephanie Mace Geek Girl  Geek Girl  See fewer,Members only,Crank (2006)
Adam Loeb Ben Richard  Ben Richard  See fewer,Members only,The Exorcism of Emily Rose (2005)
Efren Ramirez DJ  DJ  See fewer,Members only,Mad Families (2017)
David Scott Rubin Lab Tech  Lab Tech  See fewer,Members only,11:14 (2003)
Fred Loeb Society Concierge  Society Concierge  See fewer,Members only,Gamer (2009)
Michael-David Aragon Slayer (uncredited)  Slayer (uncredited)  See fewer,Members only,The Men Who Stare at Goats (2009)
Jack Brunacini Jr. Slayer (uncredited)  Slayer (uncredited)  See fewer,Members only,Transcendence (I) (2014)
Stephanie Marie Delgado Sorority Girl (uncredited)  Sorority Girl (uncredited)  See fewer,Members only,Black Dream Revelation
Hayley Derryberry Raver (uncredited)  Raver (uncredited)  See fewer,Members only,Rabid Love (2013)
Christian Di Salvo Extra (uncredited)  Extra (uncredited)  See fewer,Members only,Major Crimes (2012)
Charles Dowdy III Guard (uncredited)  Guard (uncredited)  See fewer,Members only,Breaking Bad (2008)
Pamela Finley Debutante Glitch (uncredited)  Debutante Glitch (uncredited)  See fewer,Members only,Beer for My Horses (2008)
Daniel J Gonzales Sniper (uncredited)  Sniper (uncredited)  See fewer,Members only,Blood and Spurs (2014)
Josie Iller young Delia (uncredited)  young Delia (uncredited)  See fewer,Members only,Melon Drop 2015 (2014)
Stacie Jo Rollerblader #1 (uncredited)  Rollerblader #1 (uncredited)  See fewer,Members only,Sandbox Memories (2013)
Daniel Knight Television Executive (uncredited)  Television Executive (uncredited)  See fewer,Members only,Briarpatch (2019)
Eric Martinez Inmate (uncredited)  Inmate (uncredited)  See fewer,Members only,Better Call Saul (2015)
David Mate Rave Blader (uncredited)  Rave Blader (uncredited)  See fewer,Members only,Ghostly Encounters (2005)
Jared Ortega Raver (uncredited)  Raver (uncredited)  See fewer,Members only,Warrior (2011)
Breanna Perera Game Clubgoer (uncredited)  Game Clubgoer (uncredited)  See fewer,Members only,Legion (2010)
Paul J. Porter Mohawk Raver (uncredited)  Mohawk Raver (uncredited)  See fewer,Members only,Rabid Love (2013)
Jera Sky Raver (uncredited)  Raver (uncredited)  See fewer,Members only,PuppyDragon Land: Pets (2009)
Mari Spinelli Club Dancer (uncredited)  Club Dancer (uncredited)  See fewer,Members only,SGT. Will Gardner (2019)
Louis Brandon Warfel Blue Slayer (uncredited)  Blue Slayer (uncredited)  See fewer,Members only,IncaKoin Express
Casey Wayne Raver (uncredited)  Raver (uncredited)  See fewer,Members only,Terminator Salvation (2009)
Tyler Williams Muscular Jogger (uncredited)  Muscular Jogger (uncredited)  See fewer,Members only,Paul (2011)
Paul Zepeda Slayer (uncredited)  Slayer (uncredited)  See fewer,Members only,Kites (I) (2010)
