Name,STARmeter,Known for
James McAvoy Max Lewinsky  Max Lewinsky  See fewer,Top 500,Filth (I) (2013)
Mark Strong Jacob Sternwood  Jacob Sternwood  See fewer,Top 5000,Kingsman: The Golden Circle (2017)
Andrea Riseborough Sarah Hawks  Sarah Hawks  See fewer,Top 500,Birdman or (The Unexpected Virtue of Ignorance) (2014)
Johnny Harris Dean Warns  Dean Warns  See fewer,Members only,Jawbone (2017)
Daniel Mays Nathan Bartnick  Nathan Bartnick  See fewer,Members only,Rogue One: A Star Wars Story (2016)
David Morrissey Thomas Geiger  Thomas Geiger  See fewer,Top 5000,The Other Boleyn Girl (2008)
Peter Mullan Roy Edwards  Roy Edwards  See fewer,Top 5000,Tyrannosaur (2011)
Natasha Little Jane Badham  Jane Badham  See fewer,Members only,Mr. Nobody (2009)
Daniel Kaluuya Juka Ogadowa  Juka Ogadowa  See fewer,Top 5000,Get Out (I) (2017)
Ruth Sheen Iris Warns  Iris Warns  See fewer,Members only,Another Year (2010)
Jason Flemyng Harvey Crown  Harvey Crown  See fewer,Top 5000,The Curious Case of Benjamin Button (2008)
Elyes Gabel Ruan Sternwood  Ruan Sternwood  See fewer,Members only,World War Z (2013)
Robert Portal Robert Wiseman  Robert Wiseman  See fewer,Members only,The Huntsman: Winter's War (2016)
Jason Maza Luke  Luke  See fewer,Members only,The Little Princess (2018)
Jay Simpson Barber  Barber  See fewer,Members only,Chernobyl (2019)
Seun Shote Joseph Ojogo  Joseph Ojogo  See fewer,Members only,Black Mirror (2011)
Dannielle Brent Karen Edwards  Karen Edwards  See fewer,Members only,Bad Girls (1999)
David Michaels Henry Callaghan  Henry Callaghan  See fewer,Members only,Treadstone (2019)
Johnny Palmiero Officer in Cagoule  Officer in Cagoule  See fewer,Members only,Green Street Hooligans (2005)
Jonell Elliott Chief Flight Attendant (as Jonnell Elliott)  Chief Flight Attendant (as Jonnell Elliott)  See fewer,Members only,Lara Croft Tomb Raider: The Angel of Darkness (2003)
Simon Allix Flight Attendant  Flight Attendant  See fewer,Members only,King of Beasts (2018)
Claire Hearnden Flight Attendant  Flight Attendant  See fewer,Members only,Welcome to the Punch (2013)
Amanda Rawnsley Desk Clerk (as Amanda Rawsley)  Desk Clerk (as Amanda Rawsley)  See fewer,Members only,A Mind of Her Own (2006)
John White Security Guard  Security Guard  See fewer,Members only,Welcome to the Punch (2013)
