Name,STARmeter,Known for
James McAvoy Gnomeo (voice)  Gnomeo (voice)  See fewer,Top 500,Filth (I) (2013)
Emily Blunt Juliet (voice)  Juliet (voice)  See fewer,Top 500,Edge of Tomorrow (2014)
Ashley Jensen Nanette (voice)  Nanette (voice)  See fewer,Top 5000,Arthur Christmas (2011)
Michael Caine Lord Redbrick (voice)  Lord Redbrick (voice)  See fewer,Top 5000,The Dark Knight (2008)
Matt Lucas Benny (voice)  Benny (voice)  See fewer,Members only,Little Britain (2003)
Jim Cummings Featherstone (voice)  Featherstone (voice)  See fewer,Top 5000,Christopher Robin (2018)
Maggie Smith Lady Bluebury (voice)  Lady Bluebury (voice)  See fewer,Top 5000,Gosford Park (2001)
Jason Statham Tybalt (voice)  Tybalt (voice)  See fewer,Top 500,Crank (2006)
Ozzy Osbourne Fawn (voice)  Fawn (voice)  See fewer,Members only,Little Nicky (2000)
Stephen Merchant Paris (voice)  Paris (voice)  See fewer,Top 5000,Extras (2005)
Patrick Stewart Bill Shakespeare (voice)  Bill Shakespeare (voice)  See fewer,Top 5000,Logan (2017)
Julie Walters Miss Montague (voice)  Miss Montague (voice)  See fewer,Top 5000,Billy Elliot (2000)
Hulk Hogan Terrafirminator V.O. (voice)  Terrafirminator V.O. (voice)  See fewer,Members only,Rocky III (1982)
Kelly Asbury Red Good Gnomes (voice)  Red Good Gnomes (voice)  See fewer,Members only,Shrek 2 (2004)
Richard Wilson Mr. Capulet (voice)  Mr. Capulet (voice)  See fewer,Members only,One Foot in the Grave (1990)
Dolly Parton Dolly Gnome (voice)  Dolly Gnome (voice)  See fewer,Top 5000,The Porter Wagoner Show (1961)
Julia Braams Stone Fish (voice) (as Julia Brams)  Stone Fish (voice) (as Julia Brams)  See fewer,Members only,Project A-Ko (1986)
James Daniel Wilson Fishing Gnome (voice)  Fishing Gnome (voice)  See fewer,Members only,The Crown (2016)
Tim Bentinck Conjoined Gnome Left (voice)  Conjoined Gnome Left (voice)  See fewer,Members only,By the Sword Divided (1983)
Julio Bonet Mankini Gnome (voice)  Mankini Gnome (voice)  See fewer,Members only,Ruby xx Jack (2008)
Neil McCaul Conjoined Gnome Right (voice)  Conjoined Gnome Right (voice)  See fewer,Members only,In Love with Alma Cogan (2012)
Maurissa Horwitz Call Me Doll (voice)  Call Me Doll (voice)  See fewer,Members only,One Hour Photo (2002)
John Todd Dancer (uncredited)  Dancer (uncredited)  See fewer,Members only,Law & Order (1990)
