Name,STARmeter,Known for
Kotono Mitsuishi Usagi Tsukino / Sailor Moon (voice)  Usagi Tsukino / Sailor Moon (voice)  See fewer,Members only,Neon Genesis Evangelion: The End of Evangelion (1997)
Tôru Furuya Mamoru Chiba / Tuxedo Mask (voice)  Mamoru Chiba / Tuxedo Mask (voice)  See fewer,Members only,Paprika (2006)
Michie Tomizawa Rei Hino / Sailor Mars (voice)  Rei Hino / Sailor Mars (voice)  See fewer,Members only,Vampire Hunter D (1985)
Aya Hisakawa Ami Mizuno / Sailor Mercury (voice)  Ami Mizuno / Sailor Mercury (voice)  See fewer,Members only,Ressha Sentai ToQger (2014)
Emi Shinohara Makoto Kino / Sailor Jupiter (voice)  Makoto Kino / Sailor Jupiter (voice)  See fewer,Members only,Ninja Scroll (1993)
Rica Fukami Minako Aino / Sailor Venus (voice)  Minako Aino / Sailor Venus (voice)  See fewer,Members only,Sailor Moon (1992)
Keiko Han Luna (voice)  Luna (voice)  See fewer,Members only,Sailor Moon (1992)
Yasuhiro Takato Artemis (voice)  Artemis (voice)  See fewer,Members only,Sailor Moon (1992)
Kae Araki Chibiusa (voice)  Chibiusa (voice)  See fewer,Members only,Digimon Adventure 2 (2000)
Wakana Yamazaki Flower Youma Gurishina (voice)  Flower Youma Gurishina (voice)  See fewer,Members only,Dead or Alive 4 (2005)
Hiromi Nishikawa Flower Youma Kanpanyura (voice)  Flower Youma Kanpanyura (voice)  See fewer,Members only,Hyakujuu Sentai Gaoranger (2001)
Megumi Ogata Young Mamoru (voice)  Young Mamoru (voice)  See fewer,Members only,Neon Genesis Evangelion: The End of Evangelion (1997)
Tomoko Maruo Young Fiore (voice)  Young Fiore (voice)  See fewer,Members only,Dragon ball Z: Budokai Tenkaichi 3 (2007)
Mahito Ôba Newscaster (voice)  Newscaster (voice)  See fewer,Members only,Wan pîsu (1999)
Hikaru Midorikawa Fiore (voice)  Fiore (voice)  See fewer,Members only,Kill Bill: Vol. 1 (2003)
Yumi Tôma Xenian Flower (voice)  Xenian Flower (voice)  See fewer,Members only,Dragon Ball Z (1989)
Terri Hawkes Serena (Optimum Productions dub) / Sailor Moon (Optimum Productions dub) (voice) (version: English)  Serena (Optimum Productions dub) / Sailor Moon (Optimum Productions dub) (voice) (version: English)  See fewer,Members only,Cube Zero (2004)
Vince Corazza Darien (Optimum Productions dub) / Tuxedo Mask (Optimum Productions dub) (voice) (version: English) (as Vince Corroza)  Darien (Optimum Productions dub) / Tuxedo Mask (Optimum Productions dub) (voice) (version: English) (as Vince Corroza)  See fewer,Members only,The Cheetah Girls (2003)
Karen Bernstein Amy (Optimum Productions dub) / Sailor Mercury (Optimum Productions dub) (voice) (version: English)  Amy (Optimum Productions dub) / Sailor Mercury (Optimum Productions dub) (voice) (version: English)  See fewer,Members only,Laura's Happy Adventure (1998)
Katie Griffin Raye (Optimum Productions dub) / Sailor Mars (Optimum Productions dub) (voice) (version: English)  Raye (Optimum Productions dub) / Sailor Mars (Optimum Productions dub) (voice) (version: English)  See fewer,Members only,Sailor Moon (1995)
Susan Roman Lita (Optimum Productions dub) / Sailor Jupiter (Optimum Productions dub) (voice) (version: English)  Lita (Optimum Productions dub) / Sailor Jupiter (Optimum Productions dub) (voice) (version: English)  See fewer,Members only,Heavy Metal (1981)
Stephanie Morgenstern Mina (Optimum Productions dub) / Sailor Venus (Optimum Productions dub) (voice) (version: English)  Mina (Optimum Productions dub) / Sailor Venus (Optimum Productions dub) (voice) (version: English)  See fewer,Members only,Flashpoint (2008)
Jill Frappier Luna (Optimum Productions dub) (voice) (version: English)  Luna (Optimum Productions dub) (voice) (version: English)  See fewer,Members only,Polar (I) (2019)
Ron Rubin Artemis (Optimum Productions dub) (voice) (version: English)  Artemis (Optimum Productions dub) (voice) (version: English)  See fewer,Members only,X-Men: The Animated Series (1992)
Tracey Hoyt Rini (Optimum Productions dub) (voice) (version: English)  Rini (Optimum Productions dub) (voice) (version: English)  See fewer,Members only,Guidance (2014)
Stephanie Sheh Usagi Tsukino - Sailor Moon (Viz Media dub) (voice) (version: English)  Usagi Tsukino - Sailor Moon (Viz Media dub) (voice) (version: English)  See fewer,Members only,Your Name. (2016)
Robbie Daymond Mamoru Chiba - Tuxedo Mask (Viz Media dub) (voice) (version: English)  Mamoru Chiba - Tuxedo Mask (Viz Media dub) (voice) (version: English)  See fewer,Members only,Spider-Man (2017)
Kate Higgins Ami Mizuno - Sailor Mercury (Viz Media dub) (voice) (version: English)  Ami Mizuno - Sailor Mercury (Viz Media dub) (voice) (version: English)  See fewer,Members only,Ralph Breaks the Internet (2018)
Cristina Valenzuela Rei Hino - Sailor Mars (Viz Media dub) (voice) (version: English)  Rei Hino - Sailor Mars (Viz Media dub) (voice) (version: English)  See fewer,Members only,Miraculous: Tales of Ladybug & Cat Noir (2015)
Amanda Céline Miller Makoto Kino - Sailor Jupiter (Viz Media dub) (voice) (version: English)  Makoto Kino - Sailor Jupiter (Viz Media dub) (voice) (version: English)  See fewer,Members only,Rage 2 (2019)
Cherami Leigh Minako Aino - Sailor Venus (Viz Media dub) (voice) (version: English)  Minako Aino - Sailor Venus (Viz Media dub) (voice) (version: English)  See fewer,Members only,Temple Grandin (2010)
Michelle Ruff Luna (Viz Media dub) (voice) (version: English)  Luna (Viz Media dub) (voice) (version: English)  See fewer,Members only,Akira (1988)
Johnny Yong Bosch Artemis (Viz Media dub) (voice) (version: English)  Artemis (Viz Media dub) (voice) (version: English)  See fewer,Members only,Bleach: Burîchi (2004)
Sandy Fox Chibiusa (Viz Media dub) (voice) (version: English)  Chibiusa (Viz Media dub) (voice) (version: English)  See fewer,Members only,Wreck-It Ralph (2012)
Susan Aceron The Kisenian Blossom (Optimum Productions dub) (voice) (version: English) (unconfirmed) (uncredited)  The Kisenian Blossom (Optimum Productions dub) (voice) (version: English) (unconfirmed) (uncredited)  See fewer,Members only,The In-Laws (I) (2003)
Steven Bednarski Fiore (Optimum Productions dub) (voice) (version: English) (unconfirmed) (uncredited)  Fiore (Optimum Productions dub) (voice) (version: English) (unconfirmed) (uncredited)  See fewer,Members only,Pin (1988)
Julie Lemieux Young Darien (Optimum Productions dub) (voice) (version: English) (uncredited)  Young Darien (Optimum Productions dub) (voice) (version: English) (uncredited)  See fewer,Members only,Numb Chucks (2014)
Mary Long Young Fiore (Optimum Productions dub) (voice) (version: English) (uncredited)  Young Fiore (Optimum Productions dub) (voice) (version: English) (uncredited)  See fewer,Members only,Sailor Moon (1995)
