Name,STARmeter,Known for
Belén Rueda Mónica  Mónica  See fewer,Members only,The Orphanage (2007)
Mireia Oriol Clara  Clara  See fewer,Members only,E.S.O. Entitat sobrenatural oculta (2009)
Darío Grandinetti Álex  Álex  See fewer,Members only,Talk to Her (2002)
Antonio Durán 'Morris'  Actor  Actor  See fewer,Members only,A esmorga (2014)
Josean Bengoetxea  Actor  Actor  See fewer,Members only,Cell 211 (2009)
Carlus Fàbrega  Actor  Actor  See fewer,Members only,The Pact (2018)
Vanessa Buchaca  Actress  Actress  See fewer,Members only,Hospital Central (2000)
Oscar Foronda Policeman  Policeman  See fewer,Members only,Gåsmamman (2015)
Pol Hermoso Infermero (voice)  Infermero (voice)  See fewer,Members only,Rumbos (2016)
Sebastian Montecino  Actor  Actor  See fewer,Members only,Trigger Happy (2016)
