Name,STARmeter,Known for
Emily Meade Alice  Alice  See fewer,Top 500,The Deuce (2017)
Rory Culkin Gabriel  Gabriel  See fewer,Top 5000,Signs (2002)
David Call Matthew  Matthew  See fewer,Members only,The Sinner (2017)
Louisa Krause Sarah  Sarah  See fewer,Members only,Billions (2016)
Lynn Cohen Nonny  Nonny  See fewer,Members only,Munich (2005)
Frank De Julio Paul  Paul  See fewer,Members only,A Walk Among the Tombstones (2014)
Deirdre O'Connell Meredith  Meredith  See fewer,Members only,Eternal Sunshine of the Spotless Mind (2004)
Desmin Borges Rudy  Rudy  See fewer,Top 5000,Living with Yourself (2019)
Sean Cullen Jonathan Norton  Jonathan Norton  See fewer,Members only,Mindhunter (2017)
Alexia Rasmussen Kelly  Kelly  See fewer,Members only,Listen to Your Heart (2010)
Julia Murney Woman on Phone (as Julia K. Murney)  Woman on Phone (as Julia K. Murney)  See fewer,Members only,Sex and the City (1998)
Jee Young Han Girl With Braces  Girl With Braces  See fewer,Members only,Why Him? (2016)
Blago Simon Father at diner  Father at diner  See fewer,Members only,The Courier (2015)
Chase Anderson Son at diner  Son at diner  See fewer,Members only,Brimstone Saint (2018)
Shana Kaplan Woman Leaving Apartment Bldg  Woman Leaving Apartment Bldg  See fewer,Members only,Noah (2014)
Samantha Sherman Allison  Allison  See fewer,Members only,Adam (I) (2019)
"Ralph Bracco Police officer ,beach  Police officer ,beach  See fewer",Members only,Kingpin (2018)
Patrice Bell Lucy's Mom  Lucy's Mom  See fewer,Members only,See You Yesterday (2019)
And Palladino Pedestrian  Pedestrian  See fewer,Members only,"No Pay, Nudity (2016)"
Chelsea Linder Diner Customer  Diner Customer  See fewer,Members only,Murt Ramirez Wants to Kick My Ass (2012)
Adriana Barnett Lucy  Lucy  See fewer,Members only,The Haunting Of (2012)
Ralph Emmy  Emmy  See fewer,Members only,Gabriel (I) (2014)
