Name,STARmeter,Known for
Kelly Asbury Goons (voice)  Goons (voice)  See fewer,Members only,Gnomeo & Juliet (2011)
Mary J. Blige Irene (voice)  Irene (voice)  See fewer,Members only,Mudbound (2017)
Emily Blunt Juliet (voice)  Juliet (voice)  See fewer,Top 500,Edge of Tomorrow (2014)
Julio Bonet Mankini (voice)  Mankini (voice)  See fewer,Members only,Gnomeo & Juliet (2011)
Gary Bradbury Barry the Toilet Gnome (voice)  Barry the Toilet Gnome (voice)  See fewer,Members only,Red Dwarf: The Making of 'Back to Earth' (2009)
Michael Caine Lord Redbrick (voice)  Lord Redbrick (voice)  See fewer,Top 5000,The Dark Knight (2008)
Gang Chi Video Game Player (voice)  Video Game Player (voice)  See fewer,Members only,Neon Tank (2020)
Rosalie Craig Nimrod Captain (voice)  Nimrod Captain (voice)  See fewer,Members only,Spooks (2002)
Jamie Demetriou Moriarty (voice)  Moriarty (voice)  See fewer,Top 5000,Fleabag (2016)
Johnny Depp Sherlock Gnomes (voice)  Sherlock Gnomes (voice)  See fewer,Top 500,Sweeney Todd: The Demon Barber of Fleet Street (2007)
Chiwetel Ejiofor Dr. Watson (voice)  Dr. Watson (voice)  See fewer,Top 500,12 Years a Slave (2013)
Dexter Fletcher Gargoyle Reggie (voice)  Gargoyle Reggie (voice)  See fewer,Top 5000,Rocketman (I) (2019)
Steve Hamilton Shaw Steve Gnome (voice)  Steve Gnome (voice)  See fewer,Members only,Gnomeo & Juliet (2011)
Leyla Hobart Policewoman (voice)  Policewoman (voice)  See fewer,Members only,Sherlock Gnomes (2018)
James Hong Salt Shaker (voice)  Salt Shaker (voice)  See fewer,Top 5000,Big Trouble in Little China (1986)
Ashley Jensen Nanette (voice)  Nanette (voice)  See fewer,Top 5000,Arthur Christmas (2011)
Matt Lucas Benny (voice)  Benny (voice)  See fewer,Members only,Little Britain (2003)
James McAvoy Gnomeo (voice)  Gnomeo (voice)  See fewer,Top 500,Filth (I) (2013)
Stephen Merchant Paris (voice)  Paris (voice)  See fewer,Top 5000,Extras (2005)
Ozzy Osbourne Fawn (voice)  Fawn (voice)  See fewer,Members only,Little Nicky (2000)
Javone Prince Gargoyle Ronnie (voice)  Gargoyle Ronnie (voice)  See fewer,Members only,Stoner Express (2016)
Maggie Smith Lady Bluebury (voice)  Lady Bluebury (voice)  See fewer,Top 5000,Gosford Park (2001)
Dan Starkey Gregson / News Reporter (voice)  Gregson / News Reporter (voice)  See fewer,Members only,Wizards vs. Aliens (2012)
John Stevenson Big Boy Gorilla (voice)  Big Boy Gorilla (voice)  See fewer,Members only,Kung Fu Panda (2008)
Julie Walters Mrs. Montague (voice)  Mrs. Montague (voice)  See fewer,Top 5000,Billy Elliot (2000)
Eve Webster Mrs. Udderson / Big-Eared Gnome (voice)  Mrs. Udderson / Big-Eared Gnome (voice)  See fewer,Members only,Skins (2007)
Stephen Wight Bridge Operator (voice)  Bridge Operator (voice)  See fewer,Members only,Men in Black: International (2019)
Richard Wilson Mr. Capulet (voice)  Mr. Capulet (voice)  See fewer,Members only,One Foot in the Grave (1990)
Xin Zhao Stackable Heads (voice)  Stackable Heads (voice)  See fewer,Members only,Pokémon Detective Pikachu (2019)
