Name,STARmeter,Known for
Robert Downey Jr. Tony Stark  Tony Stark  See fewer,Top 500,Sherlock Holmes (2009)
Terrence Howard Rhodey  Rhodey  See fewer,Members only,Hustle & Flow (2005)
Jeff Bridges Obadiah Stane  Obadiah Stane  See fewer,Top 5000,The Big Lebowski (1998)
Gwyneth Paltrow Pepper Potts  Pepper Potts  See fewer,Top 5000,Shakespeare in Love (1998)
Leslie Bibb Christine Everhart  Christine Everhart  See fewer,Top 5000,Iron Man 2 (2010)
Shaun Toub Yinsen  Yinsen  See fewer,Members only,Crash (I) (2004)
Faran Tahir Raza  Raza  See fewer,Members only,Star Trek (2009)
Clark Gregg Agent Coulson  Agent Coulson  See fewer,Top 5000,The Avengers (2012)
Bill Smitrovich General Gabriel  General Gabriel  See fewer,Members only,The November Man (2014)
Sayed Badreya Abu Bakaar  Abu Bakaar  See fewer,Members only,You Don't Mess with the Zohan (2008)
Paul Bettany JARVIS (voice)  JARVIS (voice)  See fewer,Top 5000,Master and Commander: The Far Side of the World (2003)
Jon Favreau Hogan  Hogan  See fewer,Top 500,Chef (2014)
Peter Billingsley William Ginter Riva  William Ginter Riva  See fewer,Top 5000,A Christmas Story (1983)
Tim Guinee Major Allen  Major Allen  See fewer,Members only,99 Homes (2014)
Will Lyman Award Ceremony Narrator (voice)  Award Ceremony Narrator (voice)  See fewer,Members only,Mystic River (2003)
Tom Morello Guard  Guard  See fewer,Members only,Battleship (2012)
Marco Khan Guard  Guard  See fewer,Members only,"10,000 BC (2008)"
Khalili Dastan Guard (as Daston Kalili)  Guard (as Daston Kalili)  See fewer,Members only,Insomnia Manica (2005)
Ido Mor Guard (as Ido Ezra)  Guard (as Ido Ezra)  See fewer,Members only,You Don't Mess with the Zohan (2008)
Kevin Foster Jimmy  Jimmy  See fewer,Members only,Jurassic World (2015)
Garret Noël Pratt (as Garrett Noel)  Pratt (as Garrett Noel)  See fewer,Members only,Cowboys & Aliens (2011)
Eileen Weisinger Ramirez  Ramirez  See fewer,Members only,High Maintenance (2016)
Ahmed Ahmed Ahmed  Ahmed  See fewer,Members only,You Don't Mess with the Zohan (2008)
Fahim Fazli Omar  Omar  See fewer,Members only,American Sniper (2014)
Gerard Sanders Howard Stark  Howard Stark  See fewer,Members only,De brug (1990)
Tim Rigby Viper 1  Viper 1  See fewer,Members only,Wonder Woman (2017)
