Name,STARmeter,Known for
LeToya Luckett-Walker Angie (as LeToya Luckett)  Angie (as LeToya Luckett)  See fewer,Members only,Killers (2010)
Durrell 'Tank' Babbs Devlin Mitchell  Devlin Mitchell  See fewer,Members only,The Fast and the Furious (2001)
Tammy Townsend Desiree  Desiree  See fewer,Members only,Sherri (2009)
Carlos Davis Biscuit  Biscuit  See fewer,Members only,El sol en botellitas (1985)
Andre Butler Markus  Markus  See fewer,Members only,Preacher's Kid (2010)
Nadiyah Hollis Performer  Performer  See fewer,Members only,CrazySexyCool: The TLC Story (2013)
Javen Campbell Garrett  Garrett  See fewer,Members only,The Cross (2009)
Clayton English Terrence  Terrence  See fewer,Members only,A Date with Sophia the Robot (2018)
Kelly Finley Meghan  Meghan  See fewer,Members only,Holden On (2017)
Ella Joyce Sister Watkins  Sister Watkins  See fewer,Members only,Set It Off (1996)
RaéVen Kelly Marcia (as RaéVen Larrymore Kelly)  Marcia (as RaéVen Larrymore Kelly)  See fewer,Members only,A Time to Kill (1996)
Dawnn Lewis Mya  Mya  See fewer,Members only,A Different World (1987)
Gavin Luckett Gavin  Gavin  See fewer,Members only,Challenger (1990)
King Kedar Marcus  Marcus  See fewer,Members only,Funny People (2009)
Deetta West Emma  Emma  See fewer,Members only,Rocky (1976)
Mari White Keya  Keya  See fewer,Members only,AOL Rise: Live Online Morning Show (2015)
Gregory Alan Williams Bishop King  Bishop King  See fewer,Members only,Remember the Titans (2000)
Frank Brennan Teddy  Teddy  See fewer,Members only,Looper (2012)
Essence Atkins Peaches  Peaches  See fewer,Members only,A Haunted House (2013)
Cesar Aguirre Stage Hand  Stage Hand  See fewer,Members only,The Silencer (II) (2013)
Jacob G. Akins Restaurant Patron  Restaurant Patron  See fewer,Members only,Preacher's Kid (2010)
Nikki Ali Mom  Mom  See fewer,Members only,Nickelodeon's Ultimate Halloween Costume Party (2015)
Sharif Atkins Wynton  Wynton  See fewer,Top 5000,ER (1994)
Marvin Baldwin Jr. Singer  Singer  See fewer,Members only,Lottery Ticket (I) (2010)
Demetrius B. Banks Church Member  Church Member  See fewer,Members only,Kerberos (2010)
Brian Bascle Cabbie  Cabbie  See fewer,Members only,What to Expect When You're Expecting (2012)
Michael Beasley Security Guard  Security Guard  See fewer,Members only,Escape at Dannemora (2018)
Melvin LaThomas Brimm Reporter  Reporter  See fewer,Members only,Jess Like Me (2013)
Jerome Ro Brooks Actor  Actor  See fewer,Members only,The Haves and the Have Nots (2013)
Stephen Anthony Campbell Theatergoer  Theatergoer  See fewer,Members only,CNN Newsroom (1989)
Terrance P. Carson Theater Audience Member  Theater Audience Member  See fewer,Members only,Lovecraft Country (2019)
Lem Collins Jeff  Jeff  See fewer,Members only,"Close, But Closer (2008)"
Laura S. Cornelius Club and Concert Patron  Club and Concert Patron  See fewer,Members only,Preacher's Kid (2010)
Keith Allen Hayes Church Member  Church Member  See fewer,Members only,Got Skits? (2012)
Barry Hopkins Theater Patron  Theater Patron  See fewer,Members only,The Greening of Whitney Brown (2011)
Christian Hydrick Cabbie #1  Cabbie #1  See fewer,Members only,The Game (2006)
Cindy L. Jefferson Church Member (as Cindy Jefferson)  Church Member (as Cindy Jefferson)  See fewer,Members only,Queen Sugar (2016)
SiSi Kache Church Member  Church Member  See fewer,Members only,Refuge (2003)
Micheal Leath Concert Guest  Concert Guest  See fewer,Members only,Ben 10: Alien Swarm (2009)
Lynn McArthur Stage Hand  Stage Hand  See fewer,Members only,Killers (2010)
Shalonda Odoms Church Member  Church Member  See fewer,Members only,Another Womans Husband (2012)
M.V. Oliphant Stage Performer  Stage Performer  See fewer,Members only,Ride Along (2014)
John Fitzgerald Page Cook  Cook  See fewer,Members only,The Change-Up (2011)
Shanika L. Peterson Karen / Cast Member  Karen / Cast Member  See fewer,Members only,American Ultra (2015)
Allen Phoenix Bouncer  Bouncer  See fewer,Members only,Why Did I Get Married? (2007)
Clifton Powell Ike  Ike  See fewer,Members only,Ray (I) (2004)
Justin Price Upscaled Bar Enthusiast  Upscaled Bar Enthusiast  See fewer,Members only,Teen Wolf (2011)
Ginnie Randall Mother Charles  Mother Charles  See fewer,Members only,The Mist (2007)
L. Stephanie Ray Event Attendee  Event Attendee  See fewer,Members only,Murder Chose Me (2017)
Dorothy Sanders Club-Goer / cCncert Guest  Club-Goer / cCncert Guest  See fewer,Members only,Preacher's Kid (2010)
Kierra 'Kiki' Sheard Litha  Litha  See fewer,Members only,Blessed and Cursed (2010)
Anthony Singleton Gospel Concert Fan  Gospel Concert Fan  See fewer,Members only,5 People (I) (2013)
Trey Songz Monty  Monty  See fewer,Members only,Texas Chainsaw 3D (2013)
Sonya Thompson Concert Guest  Concert Guest  See fewer,Members only,This Old Machine (2017)
Laura von Herrmann Waitress  Waitress  See fewer,Members only,Killers (2010)
Steve Warren Clubgoer  Clubgoer  See fewer,Members only,Witch Hunters Extraordinaire (2002)
Erika J. Wood Screaming Fan in Audience / Club-Goer  Screaming Fan in Audience / Club-Goer  See fewer,Members only,Hall Pass (2011)
Kimberly D. Worthy Theater Patron  Theater Patron  See fewer,Members only,Worst Cooks in America (2010)
L. Warren Young The Mayor  The Mayor  See fewer,Members only,Greenleaf (2016)
Haji Abdullah Club Bouncer (uncredited)  Club Bouncer (uncredited)  See fewer,Members only,Cocaine Diaries (2007)
Detra Bickerstaff Theater Patron (uncredited)  Theater Patron (uncredited)  See fewer,Members only,Unspoken Words (2014)
Jasmine Burke Cresha (uncredited)  Cresha (uncredited)  See fewer,Members only,Ride Along (2014)
Chrissy Chambers Bar Patron (uncredited)  Bar Patron (uncredited)  See fewer,Members only,Your Pretty Face Is Going to Hell (2013)
Frances Cobb Theater Patron (uncredited)  Theater Patron (uncredited)  See fewer,Members only,Teen Wolf (2011)
Chassidy Cox Club Patron (uncredited)  Club Patron (uncredited)  See fewer,Members only,My Crazy Ex (2014)
Amy Frye  Actress (uncredited)  Actress (uncredited)  See fewer,Members only,Atlanta Homicide (2008)
Jon Gould Dinner Guest / Theater Patron (uncredited)  Dinner Guest / Theater Patron (uncredited)  See fewer,Members only,Papa (I) (2012)
Adam Hamilton Waiter (uncredited)  Waiter (uncredited)  See fewer,Members only,Ant-Man (2015)
Kristen Hurt Waitress (uncredited)  Waitress (uncredited)  See fewer,Members only,Femme d'Action
Shawn Knowles Audience Member (uncredited)  Audience Member (uncredited)  See fewer,Members only,Demonica's Reign (2011)
Doris Morgado Ms. Gomez (uncredited)  Ms. Gomez (uncredited)  See fewer,Members only,Logan (2017)
Hasaan Rasheed Crowd Mingler (uncredited)  Crowd Mingler (uncredited)  See fewer,Members only,The Immortal Man
Gail Silva Restaurant Patron (uncredited)  Restaurant Patron (uncredited)  See fewer,Members only,116 Muscles (2009)
Brian Stretch Waiter (uncredited)  Waiter (uncredited)  See fewer,Members only,Swamp Murders (2013)
