Name,STARmeter,Known for
Elle Fanning Ray  Ray  See fewer,30,Super 8 (2011)
Linda Emond Frances  Frances  See fewer,Members only,Lodge 49 (2018)
Susan Sarandon Dolly  Dolly  See fewer,Top 5000,Thelma & Louise (1991)
Naomi Watts Maggie  Maggie  See fewer,Top 5000,Mulholland Drive (2001)
Andrew Polk Dr. Brillstein  Dr. Brillstein  See fewer,Members only,The Marvelous Mrs. Maisel (2017)
Marcos A. Gonzalez John the Doorman  John the Doorman  See fewer,Members only,The Wolf of Wall Street (2013)
Antonio Ortiz Taylor  Taylor  See fewer,Members only,Gravity (2010)
Tessa Albertson Spoon  Spoon  See fewer,Members only,Younger (2015)
Marquis Rodriguez Jesse  Jesse  See fewer,Members only,"Definitely, Maybe (2008)"
Gameela Wright DSS Worker  DSS Worker  See fewer,Members only,John Wick (2014)
Jordan Carlos Jake  Jake  See fewer,Members only,Broad City (2014)
Elle Winter Lola Johnson  Lola Johnson  See fewer,Members only,Code Red (II) (2016)
Lucca De Oliveira Boy in Alley  Boy in Alley  See fewer,Members only,Animal Kingdom (2016)
Francesca Keller Girl in Alley  Girl in Alley  See fewer,Members only,In the Mix (2016)
Jinn S. Kim Man on Fire Escape  Man on Fire Escape  See fewer,Members only,God Friended Me (2018)
Maria Dizzia Sinda  Sinda  See fewer,Top 5000,Martha Marcy May Marlene (2011)
Tate Donovan Craig  Craig  See fewer,Top 5000,Argo (2012)
Sam Trammell Matthew  Matthew  See fewer,Members only,True Blood (2008)
Susan Blackwell Real Estate Agent  Real Estate Agent  See fewer,Members only,Side by Side by Susan Blackwell (2009)
Maxwell Simkins Cole (as Max Simkins)  Cole (as Max Simkins)  See fewer,Members only,Love the Coopers (2015)
Mattea Conforti Mia (as Mattea Marie Conforti)  Mia (as Mattea Marie Conforti)  See fewer,Members only,The Super (2017)
Amelia Bullock Ray's crush  Ray's crush  See fewer,Members only,Jeremy Fink and the Meaning of Life (2011)
Meghan Gutierrez Student (uncredited)  Student (uncredited)  See fewer,Members only,Baywatch (1989)
Ira Jackson Mr. B (uncredited)  Mr. B (uncredited)  See fewer,Members only,Ethos (I) (2011)
Dylan Marocola Student (uncredited)  Student (uncredited)  See fewer,Members only,Alien Opponent (2010)
Sebastian Marocola Student (uncredited)  Student (uncredited)  See fewer,Members only,Alien Opponent (2010)
Ismaelpeter Casillas Nelson Kissing Couple Student (uncredited)  Kissing Couple Student (uncredited)  See fewer,Members only,Hard Sell (2016)
Madelyne Rose Schmitt Student (uncredited)  Student (uncredited)  See fewer,Members only,Law & Order: Special Victims Unit (1999)
Rob Yang Rental Car Clerk (uncredited)  Rental Car Clerk (uncredited)  See fewer,Top 5000,Succession (2018)
