Name,STARmeter,Known for
Michael Douglas Ben Kalmen  Ben Kalmen  See fewer,Top 500,Wall Street (1987)
Susan Sarandon Nancy Kalmen  Nancy Kalmen  See fewer,Top 5000,Thelma & Louise (1991)
Danny DeVito Jimmy Merino  Jimmy Merino  See fewer,Top 5000,Matilda (1996)
Mary-Louise Parker Jordon Karsch  Jordon Karsch  See fewer,Top 5000,Weeds (2005)
Jenna Fischer Susan Porter  Susan Porter  See fewer,Top 5000,The Office (2005)
Imogen Poots Allyson Karsch  Allyson Karsch  See fewer,Top 500,Green Room (2015)
Jesse Eisenberg Daniel Cheston  Daniel Cheston  See fewer,Top 500,The Social Network (2010)
Richard Schiff Steve Heller  Steve Heller  See fewer,Top 5000,Man of Steel (2013)
Jake Siciliano Scotty  Scotty  See fewer,Members only,The Taking of Pelham 123 (2009)
David Costabile Gary Porter  Gary Porter  See fewer,Top 5000,Lincoln (2012)
Ben Shenkman Peter Hartofilias  Peter Hartofilias  See fewer,Members only,Pi (1998)
Anastasia Griffith Carol Salomonde  Carol Salomonde  See fewer,Members only,Copper (2012)
Alex Kaluzhsky Ted Loof  Ted Loof  See fewer,Members only,The Taking of Pelham 123 (2009)
Simona Williams Nurse (as Simona Levin Williams)  Nurse (as Simona Levin Williams)  See fewer,Members only,Drive Angry (2011)
James Colby Sgt. John Haverford  Sgt. John Haverford  See fewer,Members only,Safe (I) (2012)
Arthur J. Nascarella Nascarella (as Arthur Nascarella)  Nascarella (as Arthur Nascarella)  See fewer,Members only,The Sopranos (1999)
Bruce Altman Dr. Steinberg  Dr. Steinberg  See fewer,Members only,Running Scared (2006)
Nick H. Toomey Bill Rallye  Bill Rallye  See fewer,Members only,Solitary Man (2009)
Adam Pally Irate Student  Irate Student  See fewer,Members only,Iron Man 3 (2013)
Lenny Venito Todd The Building Manager  Todd The Building Manager  See fewer,Members only,How Do You Know (2010)
Greg McFadden Maitre D'  Maitre D'  See fewer,Members only,Person of Interest (2011)
Ricky Garcia Waiter  Waiter  See fewer,Members only,What Happens in Vegas (2008)
Douglas McGrath Dean Edward Gitleson (as Doug McGrath)  Dean Edward Gitleson (as Doug McGrath)  See fewer,Members only,Emma (1996)
Gillian Jacobs Tall Girl  Tall Girl  See fewer,71,Community (2009)
Katherine Owens Allyson's Attractive Friend  Allyson's Attractive Friend  See fewer,Members only,Private Valentine: Blonde & Dangerous (2008)
Arizona Muse Kelly  Kelly  See fewer,Members only,Martin Solveig Feat. Ina Wroldsen: Places (2016)
James Thomas Bligh Bartender Bob (uncredited)  Bartender Bob (uncredited)  See fewer,Members only,The Back-up Plan (2010)
Jolynn Carpenter Hipster Model (uncredited)  Hipster Model (uncredited)  See fewer,Members only,"Spider-Woman, Agent of S.W.O.R.D. (2009)"
Bianca Giancoli Jogger (uncredited)  Jogger (uncredited)  See fewer,Members only,Doubt (I) (2008)
Adam Goodnoff-Cernese Taxi Cab Driver (uncredited)  Taxi Cab Driver (uncredited)  See fewer,Members only,Jumper (2008)
Lexie Helgerson College girl (uncredited)  College girl (uncredited)  See fewer,Members only,Vivien (2015)
Anna Kuchma Student (uncredited)  Student (uncredited)  See fewer,Members only,Teenage Mutant Ninja Turtles (2014)
Rebecca Merle College Party Girl (uncredited)  College Party Girl (uncredited)  See fewer,Members only,The Irishman (2019)
Anthony Michael Pallino College Kid (uncredited)  College Kid (uncredited)  See fewer,Members only,The Lurking Fear
Anjelia Pelay Cheerleader (uncredited)  Cheerleader (uncredited)  See fewer,Members only,WWE Raw (1993)
Jamie Lee Petronis Make Out Guy (uncredited)  Make Out Guy (uncredited)  See fewer,Members only,And So It Goes (2014)
Dana Power Young Woman (uncredited)  Young Woman (uncredited)  See fewer,Members only,It's Complicated (2009)
Sean Patrick Reilly Shadow (uncredited)  Shadow (uncredited)  See fewer,Members only,Billions (2016)
Peter Riga Man at Airport Ticket Counter (uncredited)  Man at Airport Ticket Counter (uncredited)  See fewer,Members only,Beware: Children at Play (1989)
Lana Taylor Hostess (uncredited)  Hostess (uncredited)  See fewer,Members only,Catfish (2006)
Olivia Thirlby Maureen (uncredited)  Maureen (uncredited)  See fewer,Top 5000,Juno (2007)
Lila Urda Hipster (uncredited)  Hipster (uncredited)  See fewer,Members only,All My Children (1970)
