Name,STARmeter,Known for
Rebecca Hall Christine  Christine  See fewer,Top 5000,Vicky Cristina Barcelona (2008)
Michael C. Hall George  George  See fewer,Top 5000,Dexter (2006)
Tracy Letts Michael  Michael  See fewer,Top 5000,Lady Bird (2017)
Maria Dizzia Jean  Jean  See fewer,Top 5000,Martha Marcy May Marlene (2011)
J. Smith-Cameron Peg  Peg  See fewer,Top 5000,Margaret (I) (2011)
Timothy Simons Steve (as Tim Simons)  Steve (as Tim Simons)  See fewer,Top 5000,Veep (2012)
Kim Shaw Andrea  Andrea  See fewer,Members only,I Just Want My Pants Back (2012)
John Cullum Bob Andersen  Bob Andersen  See fewer,Members only,Northern Exposure (1990)
Morgan Spector Doctor Parsons  Doctor Parsons  See fewer,Members only,Homeland (2011)
Jayson Warner Smith Mitch  Mitch  See fewer,Members only,American Made (2017)
Kimberley Drummond Gail  Gail  See fewer,Members only,Magic Mike XXL (2015)
Lindsay Ayliffe Capt. Frank Basil  Capt. Frank Basil  See fewer,Members only,Just Mercy (2019)
Susan Pourfar Miranda  Miranda  See fewer,Members only,Black Mirror (2011)
Rachel Hendrix Crystal  Crystal  See fewer,Members only,October Baby (2011)
David Foster Bandaged Man  Bandaged Man  See fewer,Members only,Christine (2016)
Ritchie Montgomery Tug  Tug  See fewer,Members only,Blaze (2018)
Alec Cabacungan Stevie  Stevie  See fewer,Members only,Christine (2016)
John Newberg Marvin  Marvin  See fewer,Members only,Shock and Awe (2017)
Susie Spear Purcell Mrs. Nelson (as Susie Spear)  Mrs. Nelson (as Susie Spear)  See fewer,Members only,Dante's Peak (1997)
Wayne Reynolds II Wayne (as Wayne Reynolds)  Wayne (as Wayne Reynolds)  See fewer,Members only,Christine (2016)
Ian Covell Darren Spazzio  Darren Spazzio  See fewer,Members only,The Outsider (2020)
Theresa O'Shea Miss Maisie  Miss Maisie  See fewer,Members only,Jacob's Ladder (2019)
Wayne Hughes Tourism Advocate  Tourism Advocate  See fewer,Members only,The Gifted (2017)
Sherry Davis Strawberry Enthusiast  Strawberry Enthusiast  See fewer,Members only,Trailer Park Boys: The Movie (2006)
Carl Palmer Sponsor  Sponsor  See fewer,Members only,Dallas Buyers Club (2013)
Lane Morris Doris  Doris  See fewer,Members only,One Tree Hill (2003)
Rebecca Koon Margaret  Margaret  See fewer,Members only,Sharp Objects (2018)
Stuart Bates EMT #1  EMT #1  See fewer,Members only,Christine (2016)
Anissa Matlock Doctor's Asst. (as Annisa May Matlock)  Doctor's Asst. (as Annisa May Matlock)  See fewer,Members only,The Gifted (2017)
Stacy Hall Police Officer  Police Officer  See fewer,Members only,Flashforward (2009)
David Alexander Police Officer #2  Police Officer #2  See fewer,Members only,American Soul (2019)
Meghan Strange Receptionist  Receptionist  See fewer,Members only,A Kid Like Jake (2018)
Masey McLain Young Woman  Young Woman  See fewer,Members only,I'm Not Ashamed (2016)
Allan Cox Young Man  Young Man  See fewer,Members only,Guardians of the Galaxy Vol. 2 (2017)
James Rackley Man in Love  Man in Love  See fewer,Members only,42 (2013)
Hannah Black Woman in Love  Woman in Love  See fewer,Members only,The Last Full Measure (2020)
Anthony Triceri Anthony (as Anthony D. Triceri)  Anthony (as Anthony D. Triceri)  See fewer,Members only,64/8 (2016)
Bradley Dewitt C. Trucker  Trucker  See fewer,Members only,Christine (2016)
Bernie Ask Fisherman  Fisherman  See fewer,Members only,Hidden Figures (2016)
Chris Bevill Herb The Intern (uncredited)  Herb The Intern (uncredited)  See fewer,Members only,Left Behind: Vanished - Next Generation (2016)
Alan M. Brooks Waiter (uncredited)  Waiter (uncredited)  See fewer,Members only,Affirmation (2019)
Jon M Hudson Detective (uncredited)  Detective (uncredited)  See fewer,Members only,Back to One (II) (2014)
Richard Jones Doctor (uncredited)  Doctor (uncredited)  See fewer,Members only,Dirty Grandpa (2016)
Eric McCrea Camera Operator (uncredited)  Camera Operator (uncredited)  See fewer,Members only,Split (VII) (2016)
David Michael-Smith Detective (uncredited)  Detective (uncredited)  See fewer,Members only,Watchmen (2019)
Daniel Nickels Father (uncredited)  Father (uncredited)  See fewer,Members only,Write About Me
Dean Phillippi Sr. Restaurant Patron (uncredited)  Restaurant Patron (uncredited)  See fewer,Members only,Summer of '67 (2018)
Angela Ray Paula (uncredited)  Paula (uncredited)  See fewer,Members only,Love Thy Neighbor (2013)
Chris Russell Patient / Teenager (uncredited)  Patient / Teenager (uncredited)  See fewer,Members only,Chicago Fire (2012)
Stacy Sheets Young Mom (uncredited)  Young Mom (uncredited)  See fewer,Members only,2 Girls + a Guy (2010)
