Name,STARmeter,Known for
Farhan Akhtar Vikram Jaisingh  Vikram Jaisingh  See fewer,Members only,Zindagi Na Milegi Dobara (2011)
Konkona Sen Sharma Sona Mishra  Sona Mishra  See fewer,Members only,Omkara (2006)
Rishi Kapoor Romy Rolly  Romy Rolly  See fewer,Members only,Agneepath (2012)
Dimple Kapadia Neena Walia  Neena Walia  See fewer,Members only,Dil Chahta Hai (2001)
Isha Sharvani Nikki Walia  Nikki Walia  See fewer,Members only,Rocky (2006)
Sanjay Kapoor Ranjit Rolly  Ranjit Rolly  See fewer,Members only,Kal Ho Naa Ho (2003)
Juhi Chawla Minty Romy Rolly  Minty Romy Rolly  See fewer,Members only,Three Walls (2003)
Hrithik Roshan Zaffar Khan  Zaffar Khan  See fewer,Top 5000,Super 30 (2019)
Alyy Khan Satish Chaudhary  Satish Chaudhary  See fewer,Members only,A Mighty Heart (2007)
Sheeba Chaddha  Actress  Actress  See fewer,Members only,Talaash (2012)
Arjun Mathur Abhimanyu Gupta  Abhimanyu Gupta  See fewer,Members only,Made in Heaven (2019)
Sid Makkar  Actor  Actor  See fewer,Members only,Sense8 (2015)
Pankaj Kalra Raju - Sona's agent  Raju - Sona's agent  See fewer,Members only,Kuch Rang Pyar Ke Aise Bhi (2016)
Megha Narkar Laxmi - Dance Instructor  Laxmi - Dance Instructor  See fewer,Members only,Radio: Love on Air (2009)
Ashish Sawhny Tanvir (as Ashish Sawhney)  Tanvir (as Ashish Sawhney)  See fewer,Members only,Zindagi Na Milegi Dobara (2011)
Aamir Khan Himself  Himself  See fewer,Top 5000,Lagaan: Once Upon a Time in India (2001)
Rajkumar Hirani Himself  Himself  See fewer,Members only,PK (2014)
Saurabh Shukla Nand Kishore  Nand Kishore  See fewer,Members only,Slumdog Millionaire (2008)
Mac Mohan Himself  Himself  See fewer,Members only,Sholay (1975)
Manish Malhotra Himself  Himself  See fewer,Members only,Om Shanti Om (2007)
Manish Acharya Junior corporate  Junior corporate  See fewer,Members only,Loins of Punjab Presents (2007)
Anurag Kashyap Deepak - writer  Deepak - writer  See fewer,Members only,Gangs of Wasseypur (2012)
Akshaye Khanna Himself  Himself  See fewer,Members only,Dil Chahta Hai (2001)
Javed Akhtar Himself  Himself  See fewer,Members only,Lagaan: Once Upon a Time in India (2001)
Shabana Azmi Herself  Herself  See fewer,Members only,Fire (1996)
Rani Mukerji Herself  Herself  See fewer,Members only,Black (2005)
Dia Mirza Herself  Herself  See fewer,Members only,Sanju (2018)
Abhishek Bachchan Himself  Himself  See fewer,Members only,Happy New Year (I) (2014)
John Abraham Himself  Himself  See fewer,Members only,Dhoom (2004)
Ranbir Kapoor Himself  Himself  See fewer,Members only,Rockstar (2011)
Vivek Oberoi Himself  Himself  See fewer,Members only,Company (2002)
Boman Irani Dinyar Sabri  Dinyar Sabri  See fewer,Members only,3 Idiots (2009)
Kareena Kapoor Herself  Herself  See fewer,Members only,Jab We Met (2007)
Karan Johar Himself  Himself  See fewer,Members only,Kabhi Khushi Kabhie Gham... (2001)
Ronit Roy  Actor  Actor  See fewer,Members only,Udaan (2010)
Shah Rukh Khan Himself  Himself  See fewer,Top 5000,Don 2 (2011)
Puneet Khanna 1920's Street ad  1920's Street ad  See fewer,Members only,Don (I) (2006)
Jennifer Mistry Bansiwal Junior artist 1  Junior artist 1  See fewer,Members only,Airlift (2016)
Sahil Mohan Boy in acting class  Boy in acting class  See fewer,Members only,Luck by Chance (2009)
Priyanka Kumar Monica  Monica  See fewer,Members only,Luck by Chance (2009)
Supreet TV show host  TV show host  See fewer,Members only,Saaho (2019)
Arvind Vaidya Panditji  Panditji  See fewer,Members only,Gumnaam: The Mystery (2008)
Shreeda Patel Reema  Reema  See fewer,Members only,Prague (2013)
Ankur Tewari Harveer  Harveer  See fewer,Members only,Slumdog Millionaire (2008)
Saagar Kale Dressman (as Sagar Kale)  Dressman (as Sagar Kale)  See fewer,Members only,Delhi Belly (2011)
Rajshree Gupta Ratna  Ratna  See fewer,Members only,Made in Heaven (2019)
Sonal Chaudhuri Dance director  Dance director  See fewer,Members only,Luck by Chance (2009)
Subhash Thomas Ranjit's cinematographer  Ranjit's cinematographer  See fewer,Members only,Luck by Chance (2009)
Neelu Kohli Mohini aunty (as Nilu Kohli)  Mohini aunty (as Nilu Kohli)  See fewer,Members only,Housefull 2 (2012)
Devika Shroff Receptionist  Receptionist  See fewer,Members only,Talaash (2012)
Ratnesh Kumar Punwani Senior corporate  Senior corporate  See fewer,Members only,Luck by Chance (2009)
Umesh Pradhan Dubey  Dubey  See fewer,Members only,Luck by Chance (2009)
Vijay Palande Devraj  Devraj  See fewer,Members only,Super 30 (2019)
Preiti Mamgain Kitty lady 1  Kitty lady 1  See fewer,Members only,Barfi! (2012)
Anuradha Chandan Kitty lady 2  Kitty lady 2  See fewer,Members only,Munna Bhai M.B.B.S. (2003)
Nimita Sheth Kitty lady 3  Kitty lady 3  See fewer,Members only,Chori Chori (2003)
Mohsin Akhtar Kunal Khanna  Kunal Khanna  See fewer,Members only,Madhuri (2018)
Avan Contractor Magazine journo  Magazine journo  See fewer,Members only,Dangal (2016)
Meghna Kapoor Tanya  Tanya  See fewer,Members only,The Whisperers (2009)
Kamlesh Shinde Suresh dad  Suresh dad  See fewer,Members only,Luck by Chance (2009)
Veena Mehta Mrs. Verma  Mrs. Verma  See fewer,Members only,Jaane Tu... Ya Jaane Na (2008)
