Name,STARmeter,Known for
Johnny Depp Mad Hatter  Mad Hatter  See fewer,Top 500,Sweeney Todd: The Demon Barber of Fleet Street (2007)
Mia Wasikowska Alice Kingsleigh  Alice Kingsleigh  See fewer,28,Stoker (2013)
Helena Bonham Carter Red Queen  Red Queen  See fewer,Top 500,Sweeney Todd: The Demon Barber of Fleet Street (2007)
Anne Hathaway White Queen  White Queen  See fewer,Top 500,Les Misérables (2012)
Crispin Glover Stayne - Knave of Hearts  Stayne - Knave of Hearts  See fewer,Top 5000,Back to the Future (1985)
Matt Lucas Tweedledee / Tweedledum  Tweedledee / Tweedledum  See fewer,Members only,Little Britain (2003)
Michael Sheen White Rabbit (voice)  White Rabbit (voice)  See fewer,Top 500,Masters of Sex (2013)
Stephen Fry Cheshire Cat (voice)  Cheshire Cat (voice)  See fewer,Top 5000,Gosford Park (2001)
Alan Rickman Blue Caterpillar (voice)  Blue Caterpillar (voice)  See fewer,Top 5000,Die Hard (1988)
Barbara Windsor Dormouse (voice)  Dormouse (voice)  See fewer,Members only,EastEnders (1985)
Paul Whitehouse March Hare (voice)  March Hare (voice)  See fewer,Members only,The Fast Show (1994)
Timothy Spall Bayard (voice)  Bayard (voice)  See fewer,Top 5000,Sweeney Todd: The Demon Barber of Fleet Street (2007)
Marton Csokas Charles Kingsleigh  Charles Kingsleigh  See fewer,Top 5000,The Equalizer (2014)
Tim Pigott-Smith Lord Ascot  Lord Ascot  See fewer,Members only,V for Vendetta (2005)
John Surman Colleague #1  Colleague #1  See fewer,Members only,Les Misérables (2012)
Peter Mattinson Colleague #2  Colleague #2  See fewer,Members only,The Last Kill (2016)
Lindsay Duncan Helen Kingsleigh  Helen Kingsleigh  See fewer,Members only,Birdman or (The Unexpected Virtue of Ignorance) (2014)
Geraldine James Lady Ascot  Lady Ascot  See fewer,Top 5000,Sherlock Holmes (2009)
Leo Bill Hamish  Hamish  See fewer,Members only,28 Days Later... (2002)
Frances de la Tour Aunt Imogene  Aunt Imogene  See fewer,Top 5000,The History Boys (2006)
Jemma Powell Margaret Kingsleigh  Margaret Kingsleigh  See fewer,Members only,The Hole (2001)
John Hopkins Lowell  Lowell  See fewer,Members only,Horizon Zero Dawn (2017)
Eleanor Gecks Faith Chattaway  Faith Chattaway  See fewer,Members only,You Will Meet a Tall Dark Stranger (2010)
Eleanor Tomlinson Fiona Chattaway  Fiona Chattaway  See fewer,Top 500,The Illusionist (2006)
Rebecca Crookshank Strange Woman Kisser  Strange Woman Kisser  See fewer,Members only,The Forewarning (2011)
Michael Gough Dodo Bird (voice)  Dodo Bird (voice)  See fewer,Top 5000,Batman (1989)
Imelda Staunton Tall Flower Faces (voice)  Tall Flower Faces (voice)  See fewer,Top 5000,Harry Potter and the Order of the Phoenix (2007)
Christopher Lee Jabberwocky (voice)  Jabberwocky (voice)  See fewer,Top 5000,Star Wars: Episode II - Attack of the Clones (2002)
Mairi Ella Challen 6-Year-Old Alice  6-Year-Old Alice  See fewer,Members only,Alice in Wonderland (I) (2010)
Holly Hawkins Woman with Large Nose in Red Queen Court  Woman with Large Nose in Red Queen Court  See fewer,Members only,Vice (I) (2018)
Lucy Davenport Woman with Big Ears in Red Queen Court  Woman with Big Ears in Red Queen Court  See fewer,Members only,Dinner for Schmucks (2010)
Joel Swetow Man with Large Belly in Red Queen Court  Man with Large Belly in Red Queen Court  See fewer,Members only,Charmed (1998)
Jessica Oyelowo Woman with Large Poitrine in Red Queen Court  Woman with Large Poitrine in Red Queen Court  See fewer,Members only,Sleepy Hollow (1999)
Ethan Cohn Man with Large Chin in Red Queen Court  Man with Large Chin in Red Queen Court  See fewer,Members only,Cry Wolf (2005)
Richard Alonzo Man with Big Forehead in Red Queen Court  Man with Big Forehead in Red Queen Court  See fewer,Members only,Alice in Wonderland (I) (2010)
Harry Taylor Ship Captain  Ship Captain  See fewer,Members only,Harry Potter and the Sorcerer's Stone (2001)
Jim Carter Executioner (voice)  Executioner (voice)  See fewer,Top 5000,Transformers: The Last Knight (2017)
Frank Welker Additional Vocal Effects (voice)  Additional Vocal Effects (voice)  See fewer,Top 5000,Transformers: Dark of the Moon (2011)
David 'Elsewhere' Bernal Hatter Futterwacken Dance Double  Hatter Futterwacken Dance Double  See fewer,Members only,You Got Served (2004)
Chris Grabher Hightopp Hat Juggler  Hightopp Hat Juggler  See fewer,Members only,Bumblebee (2018)
Caroline Royce Party Dancer  Party Dancer  See fewer,Members only,Captain America: The First Avenger (2011)
Bonnie Parker Party Dancer  Party Dancer  See fewer,Members only,Life (I) (2017)
Simone Sault Party Dancer  Party Dancer  See fewer,Members only,Beauty and the Beast (2017)
Leigh Daniels Party Dancer  Party Dancer  See fewer,Members only,Traitors (2019)
Carl Walker Party Dancer  Party Dancer  See fewer,Members only,Gulliver's Travels (2010)
Matt Dempsey Party Dancer  Party Dancer  See fewer,Members only,Dorian Gray (2009)
Chris Grierson Party Dancer  Party Dancer  See fewer,Members only,Gulliver's Travels (2010)
Dale Mercer Party Dancer  Party Dancer  See fewer,Members only,Dumbo (2019)
David Lale Party Musician  Party Musician  See fewer,Members only,Alfred's Free Press (2012)
John Bass Party Musician  Party Musician  See fewer,Members only,Alice in Wonderland (I) (2010)
Nicholas Levy Party Musician  Party Musician  See fewer,Members only,Alice in Wonderland (I) (2010)
Patrick Roberts Party Musician  Party Musician  See fewer,Members only,Jeff Wayne's Musical Version of 'The War of the Worlds' (2006)
Phillip Granell Party Musician  Party Musician  See fewer,Members only,Bye Bye Miss Goodnight (2005)
Stephen Giles Party Musician  Party Musician  See fewer,Members only,Dark Waters (2010)
Hilary Morris Maypole Dancer  Maypole Dancer  See fewer,Members only,Smith (2006)
Jacqueline Tribble White Queen Loyalist  White Queen Loyalist  See fewer,Members only,The Minstrel Killer (2009)
Alix Angelis Tea Party Guest (uncredited)  Tea Party Guest (uncredited)  See fewer,Members only,The Magnificent Seven (2016)
Amy Bailey Hatteress (uncredited)  Hatteress (uncredited)  See fewer,Top 5000,Vikings (2013)
Annalise Basso Maypole Dancer (uncredited)  Maypole Dancer (uncredited)  See fewer,Top 5000,Captain Fantastic (2016)
Francesca Bennett Party Guest (uncredited)  Party Guest (uncredited)  See fewer,Members only,Rosamunde Pilcher (1993)
Libby Brien Courtier (uncredited)  Courtier (uncredited)  See fewer,Members only,Let the Right One In (2008)
Sophie-Anna Brough Party Guest (uncredited)  Party Guest (uncredited)  See fewer,Members only,Pan (2015)
Paul A. Brown Red Queen's Stable Hand / Victorian Party Guest (uncredited)  Red Queen's Stable Hand / Victorian Party Guest (uncredited)  See fewer,Members only,Revamped (2007)
Paul Burt Party Guest (uncredited)  Party Guest (uncredited)  See fewer,Members only,Hawk(e): The Movie (2012)
Michael Chomiak Reader 4 (uncredited)  Reader 4 (uncredited)  See fewer,Members only,Alice in Wonderland (I) (2010)
Parker Contreras May Pole Kid (uncredited)  May Pole Kid (uncredited)  See fewer,Members only,The Middle (2009)
Xavier Declie Red Queens Court (uncredited)  Red Queens Court (uncredited)  See fewer,Members only,Adrenalin: Fear the Rush (1996)
Katherine Denkinson Party Guest (uncredited)  Party Guest (uncredited)  See fewer,Members only,Being Human (2008)
Ashli Dowling Mad Hatter Clan (uncredited)  Mad Hatter Clan (uncredited)  See fewer,Members only,Legion (2017)
Danny Emes Jubbawokkie (uncredited)  Jubbawokkie (uncredited)  See fewer,Members only,The King's Speech (2010)
Eric Feliciano Red Queens Courtier (uncredited)  Red Queens Courtier (uncredited)  See fewer,Members only,Four Christmases (2008)
Greg Fellows Partygoer (uncredited)  Partygoer (uncredited)  See fewer,Members only,Air (I) (2010)
Brighid Fleming Maypole Dancer (uncredited)  Maypole Dancer (uncredited)  See fewer,Members only,Dog with a Blog (2012)
Jessica Starr Folger Red Queen's Court (uncredited)  Red Queen's Court (uncredited)  See fewer,Members only,Don't Come Back from the Moon (2017)
Brooke Forbes White Queen's Court (uncredited)  White Queen's Court (uncredited)  See fewer,Members only,Natasha Mail Order Bride Escape to America: The Movie
Jessica Godber Red Queen Courtier (uncredited)  Red Queen Courtier (uncredited)  See fewer,Members only,It's My Luck (2009)
Geoffrey Gould Party Guest (uncredited)  Party Guest (uncredited)  See fewer,Members only,Bucky (2019)
Daniel Hepner Servant to Red Queen (uncredited)  Servant to Red Queen (uncredited)  See fewer,Members only,A Thousand Words (I) (2012)
Jack Kalvan Fire Juggler (uncredited)  Fire Juggler (uncredited)  See fewer,Members only,Water for Elephants (2011)
Lindsay Lane Red Queen Courtier (uncredited)  Red Queen Courtier (uncredited)  See fewer,Members only,Echoes in an Empty Apartment (2014)
Regan Licciardello May Pole Dancer (uncredited)  May Pole Dancer (uncredited)  See fewer,Members only,Psychic Experiment (2010)
David Matthiessen Red Queen Stable Hand (uncredited)  Red Queen Stable Hand (uncredited)  See fewer,Members only,Pirates of the Caribbean: At World's End (2007)
Matisse Mazur Red Queen Henchman (uncredited)  Red Queen Henchman (uncredited)  See fewer,Members only,Default (I) (2014)
Savannah McReynolds Maypole Dancer (uncredited)  Maypole Dancer (uncredited)  See fewer,Members only,The Wrong Woman (2013)
Cortney Palm Red Queen's Court (uncredited)  Red Queen's Court (uncredited)  See fewer,Members only,Zombeavers (2014)
Nikki Pelley White Queen Courtier (uncredited)  White Queen Courtier (uncredited)  See fewer,Members only,Alien Siege (2018)
Evelyn Rei Party Guest (uncredited)  Party Guest (uncredited)  See fewer,Members only,Meet Again (2015)
Keith Roenke Red Queen Courtier (uncredited)  Red Queen Courtier (uncredited)  See fewer,Members only,Raised by Wolves (2014)
Mandana Rothschild Reader 6 (uncredited)  Reader 6 (uncredited)  See fewer,Members only,Struck by Lightning (2012)
Arick Salmea Red Queen Nobleman (uncredited)  Red Queen Nobleman (uncredited)  See fewer,Members only,A Children's Song (2017)
Chris Sanders Red Queen Courtier (uncredited)  Red Queen Courtier (uncredited)  See fewer,Members only,My Ghost Story (2010)
Erin Sharkey White Queen Courtier (uncredited)  White Queen Courtier (uncredited)  See fewer,Members only,Union Jackass (2007)
Gary Sievers Red Queen Courtier (uncredited)  Red Queen Courtier (uncredited)  See fewer,Members only,Public Enemies (1996)
Jinny Lee Story White Queen Courtier (uncredited)  White Queen Courtier (uncredited)  See fewer,Members only,CSI: NY (2004)
Nick Thomas-Webster Red Queen Courtier (uncredited)  Red Queen Courtier (uncredited)  See fewer,Members only,1 - Nenokkadine (2014)
Danielle Van Beest Courtier (uncredited)  Courtier (uncredited)  See fewer,Members only,Internet Icon (2012)
Austin James Wolff May Pole Dancer (uncredited)  May Pole Dancer (uncredited)  See fewer,Members only,A Timeless Captivation (2015)
Jennifer Zorbalas Party Guest (uncredited)  Party Guest (uncredited)  See fewer,Members only,The Mop and Lucky Files (2012)
