Name,STARmeter,Known for
Robert Fontaine Roe Ramirez (as Robert Fontaine Jr.)  Roe Ramirez (as Robert Fontaine Jr.)  See fewer,Members only,Santa Barbara (1984)
Michael Brainard Tom Anderson  Tom Anderson  See fewer,Members only,All My Children (1970)
Grant Boyd Detective Mackay  Detective Mackay  See fewer,Members only,Audition (II) (2015)
Michael Derek Teddy Patterson  Teddy Patterson  See fewer,Members only,Thank You for Your Patients (2018)
Angel Valle Jr. Ernesto Prado  Ernesto Prado  See fewer,Members only,Then Came You (2018)
Brad Lee Wind Kevin McMahon  Kevin McMahon  See fewer,Members only,Book Club (I) (2018)
Mariana Fernández Mónica Montoro  Mónica Montoro  See fewer,Members only,Mi America (2015)
Lily Autumn Page June Ramirez  June Ramirez  See fewer,Members only,The Sisterhood of Night (2014)
Stephen Booth Sebastian Perez  Sebastian Perez  See fewer,Members only,Mi America (2015)
Joe James Gael / Anglo Man #2  Gael / Anglo Man #2  See fewer,Members only,Algorithm: BLISS
Derek Peith Fernando  Fernando  See fewer,Members only,Syrup (I) (2013)
Arturo Castro Ignacio  Ignacio  See fewer,Members only,Snatched (2017)
Roger Hervas Pat Feehan  Pat Feehan  See fewer,Members only,Saving Borshia (2015)
Alice Quinn Nora Anderson  Nora Anderson  See fewer,Members only,Hotel Ghost
Zoe Hunter Ann Ramirez  Ann Ramirez  See fewer,Members only,Methodic (2007)
Annemarie Lawless Kate Patterson  Kate Patterson  See fewer,Members only,The Mountain (II) (2018)
Leif Grund Jack Patterson  Jack Patterson  See fewer,Members only,A Crime to Remember (2013)
Tristan Laurence Perez Gato Negro (as Tristan Laurence-Perez)  Gato Negro (as Tristan Laurence-Perez)  See fewer,Members only,Pirates of the Caribbean: On Stranger Tides (2011)
Joshua Cameron Teenage Roe  Teenage Roe  See fewer,Members only,FBI (2018)
Frank Fasano Teenage Kevin  Teenage Kevin  See fewer,Members only,And All Points In Between (2017)
Cody Albrecht Teen Tommy  Teen Tommy  See fewer,Members only,Daredevil (2015)
Ariane Rinehart Teenage Kate  Teenage Kate  See fewer,Members only,Noah (2014)
Nathan Luttrull Teen Gael  Teen Gael  See fewer,Members only,The Serpent in the Apple (2018)
