Name,STARmeter,Known for
Kim Coates Officer Downe  Officer Downe  See fewer,Top 5000,Goon (2011)
Tyler Ross Gable  Gable  See fewer,Members only,The Killing (2011)
Luna Lauren Velez Chief Berringer (as Lauren Luna Vélez)  Chief Berringer (as Lauren Luna Vélez)  See fewer,Top 5000,Dexter (2006)
Sona Eyambe Zen Master Flash  Zen Master Flash  See fewer,Members only,Wolf Warrior (2015)
Reno Wilson Carter  Carter  See fewer,Members only,Transformers: Dark of the Moon (2011)
Bruno Gunn Fritch  Fritch  See fewer,Members only,Westworld (2016)
Tracy Vilar Hanso  Hanso  See fewer,Members only,Partners (2012)
Meadow Williams Mother Supreme  Mother Supreme  See fewer,Top 5000,Den of Thieves (2018)
Shawn Crahan Lion  Lion  See fewer,Members only,Resident Evil (2002)
Lindsay Pulsipher Tiger  Tiger  See fewer,Members only,True Blood (2008)
Chris Fehn Vulture  Vulture  See fewer,Members only,Rollerball (2002)
Corey Taylor Headcase Harry  Headcase Harry  See fewer,Members only,Resident Evil (2002)
Alison Lohman Sister Blister  Sister Blister  See fewer,Top 5000,White Oleander (2002)
Cody Renee Cameron Naked Woman (as Cody Cameron)  Naked Woman (as Cody Cameron)  See fewer,Top 5000,El Camino: A Breaking Bad Movie (2019)
Sam Witwer Burnham  Burnham  See fewer,Top 5000,The Mist (2007)
Ankur Bhatt Lab Tech #1  Lab Tech #1  See fewer,Members only,E-Ring (2005)
Joseph Julian Soria Lab Tech #2  Lab Tech #2  See fewer,Members only,Crank: High Voltage (2009)
Jarvis W. George Police Sergeant  Police Sergeant  See fewer,Members only,Gamer (2009)
Mark Neveldine Hazmat #1  Hazmat #1  See fewer,Members only,Gamer (2009)
Cory Brennan Hazmat #2  Hazmat #2  See fewer,Members only,Enter the House of Shock: A Shockumentary
Skip Williamson Hazmat #3  Hazmat #3  See fewer,Members only,Underworld: Rise of the Lycans (2009)
Glenn Howerton Dominic  Dominic  See fewer,Top 5000,It's Always Sunny in Philadelphia (2005)
Jun Hee Lee Fortune 500 Aide  Fortune 500 Aide  See fewer,Members only,American Crime Story (2016)
Erich Anderson Bartender  Bartender  See fewer,Members only,Friday the 13th: The Final Chapter (1984)
Tully Banta-Cain Inmate #1  Inmate #1  See fewer,Members only,By the Gun (2014)
Nick Nicotera Drunk Cop  Drunk Cop  See fewer,Members only,American Pie Presents: Beta House (2007)
Sid Wilson Crook #1  Crook #1  See fewer,Members only,Blood Bath (II) (2016)
Adi Shankar Crook #2  Crook #2  See fewer,Members only,Castlevania (2017)
Kaylee Sapieha Evelyn Schwarzenhoffer  Evelyn Schwarzenhoffer  See fewer,Members only,Supergirl (2015)
Phil Morris Zen Master Flash (English Dub) (voice)  Zen Master Flash (English Dub) (voice)  See fewer,Members only,Atlantis: The Lost Empire (2001)
Jai Stefan  Actor  Actor  See fewer,Members only,Beasts of No Nation (2015)
J.B. Abajian Telekinetic (uncredited)  Telekinetic (uncredited)  See fewer,Members only,Goodbye Dessa (2019)
Erica Lynne Arden Telekinetic (uncredited)  Telekinetic (uncredited)  See fewer,Members only,Silver Linings Playbook (2012)
Emilia Bogdanova Nun (uncredited)  Nun (uncredited)  See fewer,Members only,Malibu Road (2019)
Tamiko Brownlee Zen Student (uncredited)  Zen Student (uncredited)  See fewer,Members only,Avengers: Infinity War (2018)
Shad Gaspard Brick (uncredited)  Brick (uncredited)  See fewer,Members only,Get Hard (2015)
Jackson George Inmate Seven (uncredited)  Inmate Seven (uncredited)  See fewer,Members only,Just in Time (II) (2019)
Ximena Maria Iacono Waitress (uncredited)  Waitress (uncredited)  See fewer,Members only,Tetro (2009)
Lisbeth Kingsley Zen Student (uncredited)  Zen Student (uncredited)  See fewer,Members only,NCIS (2003)
Constance Steele Blood Girl / Officer Downe's Wife (uncredited)  Blood Girl / Officer Downe's Wife (uncredited)  See fewer,Members only,Southern Decadence (2018)
Mallory Thompson Nun (uncredited)  Nun (uncredited)  See fewer,Members only,Ready Player One (2018)
