Name,STARmeter,Known for
Andy Powers Kent  Kent  See fewer,Members only,Taken (2002)
Laura Allen Meg  Meg  See fewer,Members only,The Tale (2018)
Peter Stormare Karlsson  Karlsson  See fewer,Top 5000,Fargo (1996)
Christian Distefano Jack  Jack  See fewer,Members only,PAW Patrol (2013)
Chuck Shamata Walt  Walt  See fewer,Members only,Cinderella Man (2005)
Elizabeth Whitmere Denise  Denise  See fewer,Members only,Beyond Borders (2003)
Victor Cornfoot Dave  Dave  See fewer,Members only,X-Men: Days of Future Past (2014)
Lucas Kelly Colton  Colton  See fewer,Members only,Clown (2014)
Emily Burley Annie  Annie  See fewer,Members only,A Better Life (2011)
Matthew Stefiuk Detective  Detective  See fewer,Members only,Donkey (2010)
Michael Riendeau Robbie Pickering  Robbie Pickering  See fewer,Members only,The Disappearance (2017)
Miller Timlin Camper  Camper  See fewer,Members only,At First Light (2018)
Robert Reynolds Martin Karlsson  Martin Karlsson  See fewer,Members only,Warm Bodies (2013)
Antonio Najera Worker  Worker  See fewer,Members only,Fugitive at 17 (2012)
Alex Pacheco Worker  Worker  See fewer,Members only,Market Value (2017)
Walter Pacheco Worker  Worker  See fewer,Members only,Clown (2014)
John MacDonald Helpful Motorist  Helpful Motorist  See fewer,Members only,X-Men: Days of Future Past (2014)
Allen Altman ER Doctor  ER Doctor  See fewer,Members only,Incendies (2010)
Sarah Scheffer Costume Shop Employee  Costume Shop Employee  See fewer,Members only,Goon (2011)
Nathan Boucher Chuck E. Cheese Manager  Chuck E. Cheese Manager  See fewer,Members only,Cannabism (2011)
Abigail Lieff Waitress (as Abigail Leiff)  Waitress (as Abigail Leiff)  See fewer,Members only,The Kissing Booth (2012)
Brandon Stoffer Hardware Store Employee  Hardware Store Employee  See fewer,Members only,Clown (2014)
Gregory Wilson Teacher  Teacher  See fewer,Members only,The Girl Next Door (2007)
Bobby Osborne Tom  Tom  See fewer,Members only,House at the End of the Street (2012)
Auden Larratt Billy  Billy  See fewer,Members only,The Disappearance (2017)
Christopher O'Dell Greg  Greg  See fewer,Members only,Clown (2014)
Kai Knight Ballpit Kid  Ballpit Kid  See fewer,Members only,Telling U (2018)
Claudia Jurt Panicked Parent  Panicked Parent  See fewer,Members only,The Handmaid's Tale (2017)
Rachelle Casseus Hunter's Mom  Hunter's Mom  See fewer,Members only,The Buckley Brothers (2015)
Silvia Qi Scared Girl  Scared Girl  See fewer,Members only,Clown (2014)
Quinnie Vu Nurse (as Quyen Vuong)  Nurse (as Quyen Vuong)  See fewer,Members only,A Million Little Things (2018)
Jennie Esnard Olive  Olive  See fewer,Members only,Christmas Jars (2019)
Colm Cooney Friend  Friend  See fewer,Members only,Clown (2014)
Malakai Lawrence Hunter  Hunter  See fewer,Members only,Clown (2014)
Jodi Larratt Parent  Parent  See fewer,Members only,The Girl He Met Online (2014)
Jeff Lefebvre Costume Shop Customer  Costume Shop Customer  See fewer,Members only,Confessions of a Dangerous Mind (2002)
Graham Reznick Local DJ  Local DJ  See fewer,Members only,Stake Land (2010)
Tor Fitzwilliams BBC Anchor  BBC Anchor  See fewer,Members only,Clown (2014)
Aaron Wesner Camp Counselor  Camp Counselor  See fewer,Members only,Les Homosapiennes (2015)
Rene Veron Mexican Radio Spot  Mexican Radio Spot  See fewer,Members only,Red Dead Redemption II (2018)
Matt Oberg Sports Announcer  Sports Announcer  See fewer,Members only,Sisters (III) (2015)
Eli Roth Frowny the Clown  Frowny the Clown  See fewer,Top 5000,Cabin Fever (2002)
Amy Balaton Game Zone Employee (uncredited)  Game Zone Employee (uncredited)  See fewer,Members only,Tell the World (2016)
Nicole Blundell Young Mother (uncredited)  Young Mother (uncredited)  See fewer,Members only,La sacrée (2011)
Marie-Noé Charbonneau Dentist Chair Patient (uncredited)  Dentist Chair Patient (uncredited)  See fewer,Members only,Time of Death (2013)
Jocelyn Deighton Nurse (uncredited)  Nurse (uncredited)  See fewer,Members only,Tell the World (2016)
Dan Demarbre Young Herbert Karlsson (uncredited)  Young Herbert Karlsson (uncredited)  See fewer,Members only,First Snow (2012)
Jen Julien Parent at Fun Park (uncredited)  Parent at Fun Park (uncredited)  See fewer,Members only,The Scarecrow Club (2014)
Caeden Lawrence Hardware Store Clerk (uncredited)  Hardware Store Clerk (uncredited)  See fewer,Members only,Killjoys (2015)
Julia A. Long ER Patient (uncredited)  ER Patient (uncredited)  See fewer,Members only,Trust No One (2016)
Pamela Masey Librarian (uncredited)  Librarian (uncredited)  See fewer,Members only,Metal Tornado (2011)
Rachel Nicole Shugar Scared Girl (uncredited)  Scared Girl (uncredited)  See fewer,Members only,Toy Soldier (I) (2015)
Zhaida Uddin Woman at Police Station (uncredited)  Woman at Police Station (uncredited)  See fewer,Members only,Michael: Every Day (2011)
