Name,STARmeter,Known for
James McAvoy Frederick Aiken  Frederick Aiken  See fewer,Top 500,Filth (I) (2013)
Robin Wright Mary Surratt  Mary Surratt  See fewer,Top 5000,Forrest Gump (1994)
Kevin Kline Edwin Stanton  Edwin Stanton  See fewer,Top 500,Wild Wild West (1999)
Evan Rachel Wood Anna Surratt  Anna Surratt  See fewer,Top 5000,Thirteen (2003)
Tom Wilkinson Reverdy Johnson  Reverdy Johnson  See fewer,Top 5000,Michael Clayton (2007)
Justin Long Nicholas Baker  Nicholas Baker  See fewer,Top 5000,Live Free or Die Hard (2007)
Danny Huston Joseph Holt  Joseph Holt  See fewer,Top 5000,The Constant Gardener (2005)
James Badge Dale William Hamilton  William Hamilton  See fewer,Top 5000,The Departed (2006)
Colm Meaney General Hunter  General Hunter  See fewer,Members only,Con Air (1997)
Alexis Bledel Sarah Weston  Sarah Weston  See fewer,Top 500,Gilmore Girls (2000)
Johnny Simmons John Surratt  John Surratt  See fewer,Members only,The Perks of Being a Wallflower (2012)
Toby Kebbell John Wilkes Booth  John Wilkes Booth  See fewer,Top 5000,Dead Man's Shoes (2004)
Jonathan Groff Louis Weichmann  Louis Weichmann  See fewer,Top 500,Frozen (I) (2013)
Stephen Root John Lloyd  John Lloyd  See fewer,Top 5000,Office Space (1999)
John Cullum Justice Wylie  Justice Wylie  See fewer,Members only,Northern Exposure (1990)
Norman Reedus Lewis Payne  Lewis Payne  See fewer,Top 5000,The Walking Dead (2010)
John Michael Weatherly George Atzerodt  George Atzerodt  See fewer,Members only,Remember the Titans (2000)
Marcus Hester David Herold  David Herold  See fewer,Members only,Mr. Brooks (2007)
Chris Bauer Major Smith  Major Smith  See fewer,Members only,The Wire (2002)
Jim True-Frost General Hartranft  General Hartranft  See fewer,Members only,The Hudsucker Proxy (1994)
Shea Whigham Captain Cottingham  Captain Cottingham  See fewer,Top 500,Take Shelter (2011)
David Andrews Father Walter  Father Walter  See fewer,Members only,Terminator 3: Rise of the Machines (2003)
James Kirk Sparks Edman Spangler  Edman Spangler  See fewer,Members only,Behind Barbed Wire (2010)
John Curran General Howe  General Howe  See fewer,Members only,Captain America: Civil War (2016)
Robert C. Treveiler General Harris (as Robert Treveiler)  General Harris (as Robert Treveiler)  See fewer,Members only,Ozark (2017)
Brian F. Durkin Lieutenant (as Brian Durkin)  Lieutenant (as Brian Durkin)  See fewer,Members only,The Highwaymen (2019)
Cullen Moss Stanton's Officer  Stanton's Officer  See fewer,Members only,Hidden Figures (2016)
