Name,STARmeter,Known for
David Strathairn William Flynn  William Flynn  See fewer,Top 5000,"Good Night, and Good Luck. (2005)"
Ray Wise A. Mitchell Palmer  A. Mitchell Palmer  See fewer,Top 5000,Batman: The Killing Joke (2016)
Sam Witwer Eugenio Ravarini  Eugenio Ravarini  See fewer,Top 5000,The Mist (2007)
Alessandro Mario Bartolomeo Vanzetti  Bartolomeo Vanzetti  See fewer,Members only,The Legend of Red Hand (2018)
Edoardo Ballerini Carlo Tresca  Carlo Tresca  See fewer,Members only,The Sopranos (1999)
James Madio Nicola Sacco  Nicola Sacco  See fewer,Members only,Band of Brothers (2001)
Mariana Klaveno Louise Berger  Louise Berger  See fewer,Members only,True Blood (2008)
Sean McNall J. Edgar Hoover  J. Edgar Hoover  See fewer,Members only,Donovan Slacks (2007)
Mariann Mayberry Emma Goldman  Emma Goldman  See fewer,Members only,War of the Worlds (2005)
Paul Iacono Tony Cafiero  Tony Cafiero  See fewer,Members only,G.B.F. (2013)
Andrea Grano Concetta Cafiero  Concetta Cafiero  See fewer,Members only,BFFs (I) (2014)
Mario Di Donato Vincenzo Brini  Vincenzo Brini  See fewer,Members only,Se7en (1995)
David Darlow John D. Rockefeller Sr.  John D. Rockefeller Sr.  See fewer,Members only,Miller's Crossing (1990)
Gino Sciortino Carlo Valdinoci  Carlo Valdinoci  See fewer,Members only,Days of Our Lives (1965)
Alice Wedoff Mattie  Mattie  See fewer,Members only,"No God, No Master (2013)"
Tom Groenwald Detective Frank Swanson  Detective Frank Swanson  See fewer,Members only,Almost Salinas (2001)
Gary Houston Frederic C. Howe  Frederic C. Howe  See fewer,Members only,Fargo (1996)
Mike Bacarella Firmino Gallo  Firmino Gallo  See fewer,Members only,While You Were Sleeping (1995)
Marco Garcia Andrea Salsedo  Andrea Salsedo  See fewer,Members only,Critical Nexus (2013)
Michael Herold Pastor  Pastor  See fewer,Members only,Francesca (2011)
Daniel Mooney Luigi Galleani  Luigi Galleani  See fewer,Members only,Law & Order: Criminal Intent (2001)
Kara Zediker Alfonsina Brini  Alfonsina Brini  See fewer,Members only,Contagion (2011)
Jonathan Wainwright Postal Clerk  Postal Clerk  See fewer,Members only,Reeseville (2003)
Max Scharrer Santino Gallo  Santino Gallo  See fewer,Members only,Delight in the Mountain (2019)
Genevieve Pritchard I.W.W. Secretary  I.W.W. Secretary  See fewer,Members only,"No God, No Master (2013)"
James Pickering Judge Thayer  Judge Thayer  See fewer,Members only,Baraboo (2009)
Arturo De La Mesa Mario Buda  Mario Buda  See fewer,Members only,Role Play (II) (2013)
Adam Jennings Reporter #2  Reporter #2  See fewer,Members only,Mars Needs Moms (2011)
David Crane Reporter 1  Reporter 1  See fewer,Members only,Cherry. (2010)
Richard Ganoung Mr. Johnson  Mr. Johnson  See fewer,Members only,Parting Glances (1986)
Tom Bruno Worker #1  Worker #1  See fewer,Members only,Law & Order: Special Victims Unit (1999)
Lee Ernst Ernst  Ernst  See fewer,Members only,Side Effects (I) (2005)
Danny Feltman Boy #2  Boy #2  See fewer,Members only,"No God, No Master (2013)"
Bryson Langer Boy #1  Boy #1  See fewer,Members only,"No God, No Master (2013)"
Jon Maciasowicz Beltrando Brini  Beltrando Brini  See fewer,Members only,"No God, No Master (2013)"
Vito Roppo Injured Striker  Injured Striker  See fewer,Members only,The Fast and the Fierce (2017)
John Sanders Reporter #1  Reporter #1  See fewer,Members only,Billions (2016)
Claire-Elizabeth Van Fossen Italian opera ingenue  Italian opera ingenue  See fewer,Members only,"No God, No Master (2013)"
Scott Annala Reporter #2  Reporter #2  See fewer,Members only,Horrid (2009)
Paul Bertling Male Opera Singer  Male Opera Singer  See fewer,Members only,"No God, No Master (2013)"
Dan Cotrone Elderly Man  Elderly Man  See fewer,Members only,"No God, No Master (2013)"
David Crane Reporter #4  Reporter #4  See fewer,Members only,"No God, No Master (2013)"
Jeff DuJardin Reporter Tom Benton  Reporter Tom Benton  See fewer,Members only,Silent Life (2020)
Darren Elliot Fulsher Worker  Worker  See fewer,Members only,Dhoom 3 (2013)
Kimberly K. Grauer Bank Cashier  Bank Cashier  See fewer,Members only,"No God, No Master (2013)"
Jordan Kufalk Boy playing Marbles  Boy playing Marbles  See fewer,Members only,"No God, No Master (2013)"
Ivo Nandi Various (voice)  Various (voice)  See fewer,Members only,Mayans M.C. (2018)
Mathew Dunlop Worker (uncredited)  Worker (uncredited)  See fewer,Members only,Noah (2014)
Bryce Lord Policeman (uncredited)  Policeman (uncredited)  See fewer,Members only,Guardians (2009)
Carl Peronto Arresting FBI Agent 1 (uncredited)  Arresting FBI Agent 1 (uncredited)  See fewer,Members only,"A Perfect Circle: So Long, and Thanks for the Fish (2018)"
Craig Wiroll Strikebreaker (uncredited)  Strikebreaker (uncredited)  See fewer,Members only,Followed: A Docu-series (2019)
