Name,STARmeter,Known for
Alex Karpovsky Sasha  Sasha  See fewer,Members only,Folk Hero & Funny Guy (2016)
Marjan Neshat Mia  Mia  See fewer,Members only,RoboCop (2014)
Gary Wilmes Kyle  Kyle  See fewer,Members only,The Wizard of Lies (2017)
Alan Cumming Hayden  Hayden  See fewer,Top 5000,The Anniversary Party (2001)
Dana Acheson Aurora  Aurora  See fewer,Members only,Champagne Society (2003)
Rabeah Ghaffari Leyla  Leyla  See fewer,Members only,The Troupe (2004)
Gretchen Hall Faye  Faye  See fewer,Members only,Person of Interest (2011)
Kathleen Horan Kathleen  Kathleen  See fewer,Members only,Honor Amongst Men (2018)
Elizabeth Kapplow Emily  Emily  See fewer,Members only,WTC View (2005)
Hari Kunzru Hari  Hari  See fewer,Members only,Untitled Richard O'Barry Project
Leslie Lewis Lena (as Leslie Lewis Sword)  Lena (as Leslie Lewis Sword)  See fewer,Members only,With Child (2014)
Montgomery Maguire Tex  Tex  See fewer,Members only,Locker 13 (2014)
Adam Matta Adam  Adam  See fewer,Members only,Confess (2005)
Mizuo Peck Kiko  Kiko  See fewer,Members only,Night at the Museum (2006)
Christy Pusz Jackie  Jackie  See fewer,Members only,Rachel Getting Married (2008)
Adam Rapp Lee  Lee  See fewer,Members only,Blackbird (2007)
Darrill Rosen Johnny  Johnny  See fewer,Members only,Joshua (2007)
Michael Warner Charlie  Charlie  See fewer,Members only,Breaking Upwards (2009)
Katherine Waterston Lulu  Lulu  See fewer,Top 5000,Inherent Vice (2014)
