Name,STARmeter,Known for
Steve Evets Eric Bishop  Eric Bishop  See fewer,Members only,Robin Hood (2010)
Eric Cantona Lui-même (Eric Cantona)  Lui-même (Eric Cantona)  See fewer,Members only,Elizabeth (1998)
Stephanie Bishop Lily  Lily  See fewer,Members only,Derek (2005)
Gerard Kearns Ryan  Ryan  See fewer,Members only,The Last Kingdom (2015)
Stefan Gumbs Jess (as Stephan Gumbs)  Jess (as Stephan Gumbs)  See fewer,Members only,Rebels Without a Clue (2010)
Lucy-Jo Hudson Sam  Sam  See fewer,Members only,Wild at Heart (2006)
Cole Williams Daisy  Daisy  See fewer,Members only,Looking for Eric (2009)
Dylan Williams Daisy  Daisy  See fewer,Members only,Looking for Eric (2009)
Matthew McNulty Young Eric  Young Eric  See fewer,Members only,The Terror (2018)
Laura Ainsworth Young Lily  Young Lily  See fewer,Members only,Soft Lad (2015)
Max Beesley Snr Eric's Father (as Maxton Beesley)  Eric's Father (as Maxton Beesley)  See fewer,Members only,Shameless (2004)
Kelly Bowland Ryan's Girlfriend  Ryan's Girlfriend  See fewer,Members only,Looking for Eric (2009)
Julie Brown Nurse  Nurse  See fewer,Members only,There's Only One Jimmy Grimble (2000)
John Henshaw Meatballs  Meatballs  See fewer,Members only,The Keeper (2018)
Justin Moorhouse Spleen  Spleen  See fewer,Members only,Phoenix Nights (2001)
Des Sharples Jack  Jack  See fewer,Members only,Buried (2003)
Greg Cook Monk  Monk  See fewer,Members only,Prey (2014)
Mick Ferry Judge  Judge  See fewer,Members only,The Visit (2007)
Smug Roberts Smug  Smug  See fewer,Members only,24 Hour Party People (2002)
Johnny Travis Travis  Travis  See fewer,Members only,Kerberos (2010)
Steve Marsh Zac  Zac  See fewer,Members only,Big Cook Little Cook (2003)
Cleveland Campbell Buzz  Buzz  See fewer,Members only,Emmerdale (1972)
Ryan Pope Fenner  Fenner  See fewer,Members only,Velvet Goldmine (1998)
Omar Abdul The Emperors of Rhythm  The Emperors of Rhythm  See fewer,Members only,Looking for Eric (2009)
Adam Beresford The Emperors of Rhythm  The Emperors of Rhythm  See fewer,Members only,Life on Mars (2006)
Ciaran Clancy The Emperors of Rhythm  The Emperors of Rhythm  See fewer,Members only,Coronation Street (1960)
Steve Cook The Emperors of Rhythm  The Emperors of Rhythm  See fewer,Members only,Waiting (IV) (2006)
Sheila Diamond The Emperors of Rhythm  The Emperors of Rhythm  See fewer,Members only,Looking for Eric (2009)
Marvin Gilbert The Emperors of Rhythm  The Emperors of Rhythm  See fewer,Members only,Looking for Eric (2009)
Ben Jackson The Emperors of Rhythm  The Emperors of Rhythm  See fewer,Members only,Stagger (2009)
Wendy Kennedy The Emperors of Rhythm  The Emperors of Rhythm  See fewer,Members only,Interview with E.D. (Extra Dimensionals) (2015)
Trevor Dwyer-Lynch The Emperors of Rhythm (as Trevor Dwyer Lynch)  The Emperors of Rhythm (as Trevor Dwyer Lynch)  See fewer,Members only,There's Only One Jimmy Grimble (2000)
Jake Manning The Emperors of Rhythm  The Emperors of Rhythm  See fewer,Members only,Looking for Eric (2009)
Tom Meredith The Emperors of Rhythm  The Emperors of Rhythm  See fewer,Members only,Peterloo (2018)
Eddie Riley The Emperors of Rhythm  The Emperors of Rhythm  See fewer,Members only,The Cutting Room (2008)
Conor Saunders The Emperors of Rhythm  The Emperors of Rhythm  See fewer,Members only,Looking for Eric (2009)
Venn Tracey The Emperors of Rhythm  The Emperors of Rhythm  See fewer,Members only,The Navigators (2001)
Guy Wills The Emperors of Rhythm  The Emperors of Rhythm  See fewer,Members only,The War I Knew (2014)
David Beckham Himself (archive footage) (uncredited)  Himself (archive footage) (uncredited)  See fewer,Members only,The Man from U.N.C.L.E. (2015)
Nicky Butt Himself -- Manchester United Player (archive footage) (uncredited)  Himself -- Manchester United Player (archive footage) (uncredited)  See fewer,Members only,Match of the Day (1964)
Denis Irwin Himself - Manchester United Player (archive footage) (uncredited)  Himself - Manchester United Player (archive footage) (uncredited)  See fewer,Members only,The Search for the Holy Grail (1998)
David James Himself -- Liverpool Goalkeeper (archive footage) (uncredited)  Himself -- Liverpool Goalkeeper (archive footage) (uncredited)  See fewer,Members only,Match of the Day (1964)
Brian McClair Himself - Manchester United Player (archive footage) (uncredited)  Himself - Manchester United Player (archive footage) (uncredited)  See fewer,Members only,1992 UEFA European Football Championship (1992)
