Name,STARmeter,Known for
Mahershala Ali Juan  Juan  See fewer,Top 5000,House of Cards (2013)
Shariff Earp Terrence  Terrence  See fewer,Members only,Atlanta (2016)
Duan Sanderson Azu (as Duan 'Sandy' Sanderson)  Azu (as Duan 'Sandy' Sanderson)  See fewer,Members only,Acid Rain (1998)
Alex R. Hibbert Little (as Alex Hibbert)  Little (as Alex Hibbert)  See fewer,Members only,Black Panther (2018)
Janelle Monáe Teresa  Teresa  See fewer,Top 5000,Hidden Figures (2016)
Naomie Harris Paula  Paula  See fewer,Top 500,28 Days Later... (2002)
Jaden Piner Kevin age 9  Kevin age 9  See fewer,Members only,Boo! (II) (2018)
Herman 'Caheei McGloun Longshoreman (as Herman 'Caheej' McGloun)  Longshoreman (as Herman 'Caheej' McGloun)  See fewer,Members only,The Flea (2018)
Kamal Ani-Bellow Portable Boy 1  Portable Boy 1  See fewer,Members only,Moonlight (I) (2016)
Keomi Givens Portable Boy 2  Portable Boy 2  See fewer,Members only,Moonlight (I) (2016)
Eddie Blanchard Portable Boy 3  Portable Boy 3  See fewer,Members only,Moonlight (I) (2016)
Rudi Goblen Gee (as Rudi Goblin)  Gee (as Rudi Goblin)  See fewer,Members only,Siblings (III) (2015)
Ashton Sanders Chiron  Chiron  See fewer,Top 5000,The Retrieval (2013)
Edson Jean Mr. Pierce  Mr. Pierce  See fewer,Members only,Grown (2018)
Patrick Decile Terrel  Terrel  See fewer,Members only,We Were Young
Herveline Moncion Samantha  Samantha  See fewer,Members only,Moonlight (I) (2016)
Jharrel Jerome Kevin age 16  Kevin age 16  See fewer,Top 5000,When They See Us (2019)
Fransley Hyppolite Pizzo  Pizzo  See fewer,Members only,The Death Pledge (2019)
Jesus Mitchell Old School Guard  Old School Guard  See fewer,Members only,Zoe911 (2018)
Larry Anderson Antwon  Antwon  See fewer,Members only,Brownsville High (2018)
Tanisha Cidel Principal Williams  Principal Williams  See fewer,Members only,David Makes Man (2019)
Trevante Rhodes Black  Black  See fewer,Members only,The Predator (2018)
Stephon Bron Travis  Travis  See fewer,Members only,War-Angel: The Awakening
André Holland Kevin  Kevin  See fewer,Top 5000,Selma (I) (2014)
Don Seward Tip  Tip  See fewer,Members only,Moonlight (I) (2016)
Justin Ebenhack Gang Member (uncredited)  Gang Member (uncredited)  See fewer,Members only,Teen Musical - The Movie
J.C. Gutierrez Police Officer (uncredited)  Police Officer (uncredited)  See fewer,Members only,Dead Weight (V) (2018)
