Name,STARmeter,Known for
Jocelin Donahue Samantha  Samantha  See fewer,Members only,Doctor Sleep (2019)
Tom Noonan Mr. Ulman  Mr. Ulman  See fewer,Members only,"Synecdoche, New York (2008)"
Mary Woronov Mrs. Ulman  Mrs. Ulman  See fewer,Members only,Night of the Comet (1984)
Greta Gerwig Megan  Megan  See fewer,Top 5000,Lady Bird (2017)
AJ Bowen Victor Ulman  Victor Ulman  See fewer,Members only,You're Next (2011)
Dee Wallace Landlady  Landlady  See fewer,Top 5000,E.T. the Extra-Terrestrial (1982)
Heather Robb Roommate  Roommate  See fewer,Members only,Stake Land (2010)
Darryl Nau Random Guy  Random Guy  See fewer,Members only,I Love My Bicycle: The Story of FBM Bikes (2009)
Brenda Cooney Nurse  Nurse  See fewer,Members only,The Innkeepers (2011)
Danielle Noe Mother  Mother  See fewer,Members only,Bright (I) (2017)
Mary B. McCann Elaine Cross (as Mary McCann)  Elaine Cross (as Mary McCann)  See fewer,Members only,Little Children (2006)
John Speredakos Ted Stephen  Ted Stephen  See fewer,Members only,The Mind's Eye (2015)
Lena Dunham 911 Operator (voice)  911 Operator (voice)  See fewer,Top 5000,Tiny Furniture (2010)
Graham Reznick Local DJ (voice)  Local DJ (voice)  See fewer,Members only,Stake Land (2010)
Ti West Favorite Teacher  Favorite Teacher  See fewer,Members only,The Innkeepers (2011)
Archie Van Beuren Dead Child  Dead Child  See fewer,Members only,One Taste Is Never Enough... The Pleasures of 'Chocolat' (2000)
Nicholas Bienstock Dead Husband  Dead Husband  See fewer,Members only,Emptying the Skies (2013)
Andrea Verdura Dead Wife  Dead Wife  See fewer,Members only,Lady Peacock (2014)
Kamen Velkovsky Demon  Demon  See fewer,Members only,The Killing of a Sacred Deer (2017)
William M. Bradley Blue Demon  Blue Demon  See fewer,Members only,Veronika Decides to Die (2009)
William Albino Background Talent  Background Talent  See fewer,Members only,The House of the Devil (2009)
Paul Hychko Background Talent  Background Talent  See fewer,Members only,The House of the Devil (2009)
James Sadowski Background Talent  Background Talent  See fewer,Members only,Purgatory (II) (2011)
Ashley St. John-Yantz Background Talent (as Ashley St. John)  Background Talent (as Ashley St. John)  See fewer,Members only,Infection (2009)
Karl Theo Background Talent  Background Talent  See fewer,Members only,24 to Score (2012)
Helen Jacobs Background Talent  Background Talent  See fewer,Members only,The House of the Devil (2009)
Robert Smolley Background Talent  Background Talent  See fewer,Members only,The House of the Devil (2009)
Jacob Jaffke Background Talent  Background Talent  See fewer,Members only,In a Valley of Violence (2016)
Chris Smolley Background Talent  Background Talent  See fewer,Members only,The House of the Devil (2009)
Christina Sciongay Background Talent  Background Talent  See fewer,Members only,Ass Backwards (2013)
Laura Nevard Background Talent  Background Talent  See fewer,Members only,The Green (2011)
Michael Hutter Background Talent  Background Talent  See fewer,Members only,WWE SmackDown Live (1999)
Amanda Grenier Background Talent  Background Talent  See fewer,Members only,The House of the Devil (2009)
Jeff Feldman Background Talent  Background Talent  See fewer,Members only,The House of the Devil (2009)
Ronald L. Chasse Background Talent  Background Talent  See fewer,Members only,The House of the Devil (2009)
Michael Vincent Background Talent  Background Talent  See fewer,Members only,Stake Land (2010)
Alyssa Rocap Background Talent  Background Talent  See fewer,Members only,The House of the Devil (2009)
Jenna Racine Background Talent  Background Talent  See fewer,Members only,The House of the Devil (2009)
Brendan Rocap Background Talent  Background Talent  See fewer,Members only,The House of the Devil (2009)
Joseph Lafrance Background Talent  Background Talent  See fewer,Members only,The House of the Devil (2009)
Frantz Menand Background Talent  Background Talent  See fewer,Members only,The House of the Devil (2009)
Gary Won Background Talent  Background Talent  See fewer,Members only,The House of the Devil (2009)
Joshua Austin Background Talent  Background Talent  See fewer,Members only,The House of the Devil (2009)
Paul Clough Background Talent  Background Talent  See fewer,Members only,The House of the Devil (2009)
Chance Nannassy Background Talent  Background Talent  See fewer,Members only,The House of the Devil (2009)
Ashley Randall Background Talent  Background Talent  See fewer,Members only,Punk Rock Holocaust (2004)
Sal Perugini Background Talent  Background Talent  See fewer,Members only,The House of the Devil (2009)
Nick Kreonides Background Talent  Background Talent  See fewer,Members only,The House of the Devil (2009)
Deborah Gabriele-Wolff Background Talent  Background Talent  See fewer,Members only,The House of the Devil (2009)
Kristie Leigh Palmer Background Talent  Background Talent  See fewer,Members only,The Clearing (I) (2010)
Emily LaRose Background Talent  Background Talent  See fewer,Members only,Maple (Tree) (2016)
Joseph Oliveira Background talent  Background talent  See fewer,Members only,Midnight Butterflies
