Name,STARmeter,Known for
Deepika Padukone Tara  Tara  See fewer,Top 5000,Yeh Jawaani Hai Deewani (2013)
Ranbir Kapoor Ved  Ved  See fewer,Members only,Rockstar (2011)
Piyush Mishra Storyteller  Storyteller  See fewer,Members only,Gangs of Wasseypur (2012)
Javed Sheikh Ved's Father  Ved's Father  See fewer,Members only,Na Maloom Afraad (2014)
Sushma Seth  Actress  Actress  See fewer,Members only,Kal Ho Naa Ho (2003)
Vivek Mushran Ved's boss  Ved's boss  See fewer,Members only,Manchala (1999)
Svetlana Tulasi Sita (Hindu Goddess)  Sita (Hindu Goddess)  See fewer,Members only,Ukraine's Got Talent (2009)
Naila Grewal Clown & Fangirl  Clown & Fangirl  See fewer,Members only,Bareilly Ki Barfi (2017)
Ishwak Singh  Actor  Actor  See fewer,Members only,Raanjhanaa (2013)
Ishtiyak Khan Rajesh Autowala  Rajesh Autowala  See fewer,Members only,Bharat (2019)
Teddy Maurya Servant  Servant  See fewer,Members only,Dangal (2016)
Yash Sehgal Younger Ved  Younger Ved  See fewer,Members only,Bombay Velvet (2015)
Saurabh Pal Theatre Artist  Theatre Artist  See fewer,Members only,Race 3 (2018)
Kanwalpreet Singh  Actor  Actor  See fewer,Members only,Bikkar Bai Sentimental (2013)
Kshitij Sharma Theatre Artist  Theatre Artist  See fewer,Members only,Devil (Maupassant's Le Diable) (2019)
Nikhil Bhagat Tara's Father  Tara's Father  See fewer,Members only,"Trikal (Past, Present, Future) (1985)"
Faraaz Servaia Tara's Brother  Tara's Brother  See fewer,Members only,Tamasha (2015)
Punam Singh Tea Executive  Tea Executive  See fewer,Members only,15 Park Avenue (2005)
