Name,STARmeter,Known for
Jean Dujardin George Valentin  George Valentin  See fewer,Top 5000,"OSS 117: Cairo, Nest of Spies (2006)"
Bérénice Bejo Peppy Miller  Peppy Miller  See fewer,Members only,The Past (2013)
John Goodman Al Zimmer  Al Zimmer  See fewer,Top 5000,10 Cloverfield Lane (2016)
James Cromwell Clifton  Clifton  See fewer,Top 5000,The Green Mile (1999)
Penelope Ann Miller Doris  Doris  See fewer,Top 5000,Carlito's Way (1993)
Missi Pyle Constance  Constance  See fewer,Top 5000,Galaxy Quest (1999)
Beth Grant Peppy's Maid  Peppy's Maid  See fewer,Members only,Donnie Darko (2001)
Ed Lauter Peppy's Butler  Peppy's Butler  See fewer,Members only,Cujo (1983)
Joel Murray Policeman Fire  Policeman Fire  See fewer,Members only,God Bless America (2011)
Elizabeth Tulloch Norma (as Bitsie Tulloch)  Norma (as Bitsie Tulloch)  See fewer,Top 5000,Concussion (2015)
Ken Davitian Pawnbroker  Pawnbroker  See fewer,Members only,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006)
Malcolm McDowell The Butler  The Butler  See fewer,Top 5000,A Clockwork Orange (1971)
Basil Hoffman Auctioneer  Auctioneer  See fewer,Members only,Ordinary People (1980)
Bill Fagerbakke Policeman Tuxedo  Policeman Tuxedo  See fewer,Top 5000,SpongeBob SquarePants (1999)
Nina Siemaszko Admiring Woman (as Nina Siemazko)  Admiring Woman (as Nina Siemazko)  See fewer,Members only,More Tales of the City (1998)
Stephen Mendillo Set Assistant  Set Assistant  See fewer,Members only,Slap Shot (1977)
Dash Pomerantz Peppy's Boyfriend  Peppy's Boyfriend  See fewer,Members only,Cold Case (2003)
Beau Nelson Peppy's Boyfriend  Peppy's Boyfriend  See fewer,Members only,All American Zombie Drugs (2010)
Alex Holliday Guard  Guard  See fewer,Members only,The Artist (I) (2011)
Wiley M. Pickett Guard (as Wiley Pickett)  Guard (as Wiley Pickett)  See fewer,Members only,The Men Who Stare at Goats (2009)
Ben Kurland Audition Casting Assistant  Audition Casting Assistant  See fewer,Members only,Sinners (2007)
Katie Nisa Audition Dancer  Audition Dancer  See fewer,Members only,Threat (2006)
Katie Wallack Audition Dancer (as Katie Wallick)  Audition Dancer (as Katie Wallick)  See fewer,Members only,The Frozen Ground (2013)
Hal Landon Jr. Napoleon  Napoleon  See fewer,Members only,Bill & Ted's Excellent Adventure (1989)
Cleto Augusto Set Technician  Set Technician  See fewer,Members only,Warrior Road (2016)
Sarah Karges Laughing Dancer  Laughing Dancer  See fewer,Members only,Tag (2015)
Sarah Scott Laughing Dancer  Laughing Dancer  See fewer,Members only,Soaked in Bleach (2015)
Maize Olinger Shouting Dancer  Shouting Dancer  See fewer,Members only,Cost of the Summer (2017)
Ezra Buzzington Journalist  Journalist  See fewer,Members only,Law & Order True Crime (2017)
Fred Bishop Journalist  Journalist  See fewer,Members only,My Dinner with Hervé (2018)
Stuart Pankin Director #1 (Restaurant)  Director #1 (Restaurant)  See fewer,Members only,Congo (1995)
Andy Milder Director #2  Director #2  See fewer,Members only,Apollo 13 (I) (1995)
Bob Glouberman Director #3 (Finale)  Director #3 (Finale)  See fewer,Members only,Ultimate Spider-Man (2005)
David Allen Cluck Assistant Director (Finale) (as David Cluck)  Assistant Director (Finale) (as David Cluck)  See fewer,Members only,Monster (2003)
Kristian Francis Falkenstein Actor in 'The Brunette' (as Kristian Falkenstein)  Actor in 'The Brunette' (as Kristian Falkenstein)  See fewer,Members only,You're Cut Off (2010)
Matt Skollar Peppy's Assistant (as Matt Skoller)  Peppy's Assistant (as Matt Skoller)  See fewer,Members only,MacGyver (2016)
Annie O'Donnell Woman with Policeman  Woman with Policeman  See fewer,Members only,Black Sheep (1996)
Patrick Mapel Assistant with Newspaper  Assistant with Newspaper  See fewer,Members only,The Social Network (2010)
Matthew Albrecht Tennis Player  Tennis Player  See fewer,Members only,Listen to Your Heart (2010)
Harvey J. Alperin Doctor (as Harvey Alperin)  Doctor (as Harvey Alperin)  See fewer,Members only,Cocktail (1988)
Lily Knight Nurse at Peppy's House  Nurse at Peppy's House  See fewer,Members only,The Purge: Anarchy (2014)
Clement Blake Beggar  Beggar  See fewer,Members only,Superbad (2007)
Tasso Feldman Zimmer's Assistant  Zimmer's Assistant  See fewer,Members only,The Resident (2018)
Christopher Ashe Zimmer's Assistant (as Chris Ashe)  Zimmer's Assistant (as Chris Ashe)  See fewer,Members only,What Happens in Vegas (2005)
Adria Tennor Zimmer's Assistant  Zimmer's Assistant  See fewer,Members only,Pie (2018)
Cletus Young Bartender  Bartender  See fewer,Members only,The Chosen One (2010)
J. Mark Donaldson Thug #1 (as Mark Donaldson)  Thug #1 (as Mark Donaldson)  See fewer,Members only,Ant-Man and the Wasp (2018)
Brian J. Williams Thug #2 (as Brian Williams)  Thug #2 (as Brian Williams)  See fewer,Members only,Pirates of the Caribbean: At World's End (2007)
Andrew Ross Wynn Big Dancer (Restaurant)  Big Dancer (Restaurant)  See fewer,Members only,The Mentalist (2008)
Jen Lilley Onlooker  Onlooker  See fewer,Top 5000,Days of Our Lives (1965)
Brian Chenoweth Onlooker  Onlooker  See fewer,Members only,Friends (1994)
Tim DeZarn Soldier (as Tim Dezarn)  Soldier (as Tim Dezarn)  See fewer,Members only,Fight Club (1999)
Uggie The Dog (as Uggy)  The Dog (as Uggy)  See fewer,Members only,Water for Elephants (2011)
Ashley Lane Adams Girl at Audition (uncredited)  Girl at Audition (uncredited)  See fewer,Members only,Reunion X (2011)
Robert Amico The Waiter (uncredited)  The Waiter (uncredited)  See fewer,Members only,I Am Doctor Chastain (2019)
David Bantly Studio Executive (uncredited)  Studio Executive (uncredited)  See fewer,Members only,Indiana Jones and the Kingdom of the Crystal Skull (2008)
Aleksandr Bible Extra (uncredited)  Extra (uncredited)  See fewer,Members only,3 Musketeers (2011)
Todd S Bittner Surprised Cameraman (uncredited)  Surprised Cameraman (uncredited)  See fewer,Members only,Miss Peregrine's Home for Peculiar Children (2016)
Bill Blair Studio Engineer (uncredited)  Studio Engineer (uncredited)  See fewer,Members only,Argo (2012)
Teri Bocko Laughing Dancer (uncredited)  Laughing Dancer (uncredited)  See fewer,Members only,Channeling (2013)
Joshua Capo Clerk (uncredited)  Clerk (uncredited)  See fewer,Members only,Lovewrecked (2005)
Amanda Chism Make-Up Artist (uncredited)  Make-Up Artist (uncredited)  See fewer,Members only,Aliens vs. Avatars (2011)
Brendan Connolly Studio Executive (uncredited)  Studio Executive (uncredited)  See fewer,Members only,Titanic (1997)
Vincent De Paul Restaurant Manager (uncredited)  Restaurant Manager (uncredited)  See fewer,Members only,Poseidon (2006)
Calvin Dean Mr. Sauveur (uncredited)  Mr. Sauveur (uncredited)  See fewer,Members only,Gloria Bell (2018)
Momo Dione African (uncredited)  African (uncredited)  See fewer,Members only,Notorious (2009)
Matt J. Doyle Guard (uncredited)  Guard (uncredited)  See fewer,Members only,The Artist's Process (2010)
Jennifer Kaye Evans Studio Film Star (uncredited)  Studio Film Star (uncredited)  See fewer,Members only,The Wild Wild West (1965)
Joseph Falsetti Camera Operator (uncredited)  Camera Operator (uncredited)  See fewer,Members only,Shut Up and Shoot! (2006)
Josephine Ganner 1930's Studio Actress (uncredited)  1930's Studio Actress (uncredited)  See fewer,Members only,Shrink (2009)
Kevin Michael Hoffman Peppy's Dance Partner (uncredited)  Peppy's Dance Partner (uncredited)  See fewer,Members only,People Like Us (2012)
Victor Holstein Grip (uncredited)  Grip (uncredited)  See fewer,Members only,Chicago Med (2015)
Jennifer Ingrum Charleston Dancer (uncredited)  Charleston Dancer (uncredited)  See fewer,Members only,The Love Witch (2016)
Sergio Kato Actor (uncredited)  Actor (uncredited)  See fewer,Members only,Big Stone Gap (2014)
Robert Kestler Scientist #1 (uncredited)  Scientist #1 (uncredited)  See fewer,Members only,Death House (2017)
Kevin Ketcham Film Crew Member (uncredited)  Film Crew Member (uncredited)  See fewer,Members only,Sun Records (2017)
Carmen Kirby Fan (uncredited)  Fan (uncredited)  See fewer,Members only,Blacklisted (2014)
Patrick Krull Film Clapper #4 / Dancer (uncredited)  Film Clapper #4 / Dancer (uncredited)  See fewer,Members only,Raphael Dumtaro (2011)
Michael Laren Michel (uncredited)  Michel (uncredited)  See fewer,Members only,Candyman (1992)
Jillana Laufer Silent Film Star (uncredited)  Silent Film Star (uncredited)  See fewer,Members only,Agent X (2015)
Devon Ligus Laughing Dancer (uncredited)  Laughing Dancer (uncredited)  See fewer,Members only,Star Trek (2009)
Sonya Macari Autograph Girl (uncredited)  Autograph Girl (uncredited)  See fewer,Members only,The Tudors (2007)
Josh Margulies Film Clapper #1 (uncredited)  Film Clapper #1 (uncredited)  See fewer,Members only,LA to Vegas (2018)
Julie Minasian Make-up Artist 1 (uncredited)  Make-up Artist 1 (uncredited)  See fewer,Members only,Dawn of the Planet of the Apes (2014)
Rose Murphy Herself (archive sound) (uncredited)  Herself (archive sound) (uncredited)  See fewer,Members only,"A Wave, a WAC and a Marine (1944)"
Rene Napoli Studio Executive (uncredited)  Studio Executive (uncredited)  See fewer,Members only,Rock of Ages (2012)
Niko Novick Producer (uncredited)  Producer (uncredited)  See fewer,Members only,Hopelessly in June (2011)
Philip Ongert Set Costumer - Finale (uncredited)  Set Costumer - Finale (uncredited)  See fewer,Members only,The Weathered Underground (2010)
