Name,STARmeter,Known for
John Schneider Principal Schaub  Principal Schaub  See fewer,Members only,The Dukes of Hazzard (1979)
Todd Terry James Ryan  James Ryan  See fewer,Members only,Breaking Bad (2008)
Chris Massoglia Chase Morgan  Chase Morgan  See fewer,Members only,Cirque du Freak: The Vampire's Assistant (2009)
Ben Davies Zack Brady  Zack Brady  See fewer,Members only,Courageous (2011)
Emma Elle Roberts Zabrina  Zabrina  See fewer,Members only,I'm Not Ashamed (2016)
Masey McLain Amy  Amy  See fewer,Members only,I'm Not Ashamed (2016)
Carol Jean Wells Chases Sister  Chases Sister  See fewer,Members only,"Jeff, Who Lives at Home (2011)"
Emma Graves Choir Singer #2 (as Emilia Graves)  Choir Singer #2 (as Emilia Graves)  See fewer,Members only,Hush (I) (2016)
Lisa Arnold Mrs. Morgan  Mrs. Morgan  See fewer,Members only,Caged No More (2016)
Moriah Peters Grace (Grácia) Davis  Grace (Grácia) Davis  See fewer,Members only,Because of Grácia (2017)
Christa Beth Campbell Hannah  Hannah  See fewer,Members only,Hall Pass (2011)
Julian Silva Jonah Davis  Jonah Davis  See fewer,Members only,Queen of the South (2016)
Katie Walker Mrs. Ryan  Mrs. Ryan  See fewer,Members only,8 Days (2014)
Pat Patterson Barb  Barb  See fewer,Members only,The Blacklist (2013)
Angelita Nelson Mrs. Davis  Mrs. Davis  See fewer,Members only,Courageous (2011)
Maxfield Camp Jorge  Jorge  See fewer,Members only,The Glee Project (2011)
Rachael Hayward Bobbi Ryan  Bobbi Ryan  See fewer,Members only,The Murders (2019)
Jesse Yarborough Father  Father  See fewer,Members only,American Ultra (2015)
Mark Smeby Donald Morgan  Donald Morgan  See fewer,Members only,The Perfect Gift (2009)
Holly Houk Pregnant Mom  Pregnant Mom  See fewer,Members only,Siegfried the Boy
Nise Davies Ms Valentine  Ms Valentine  See fewer,Members only,I'm Not Ashamed (2016)
Nicole Johnson Kaley  Kaley  See fewer,Members only,Because of Grácia (2017)
Cristina Segovia  Actress  Actress  See fewer,Members only,Close Range (2015)
James Harlon Palmer P. E. Teacher  P. E. Teacher  See fewer,Members only,Anniversary (Musical) (2019)
Caroline Delatte Olivia Morgan  Olivia Morgan  See fewer,Members only,Salem (2014)
Phillipa Scott Doctor Taylor  Doctor Taylor  See fewer,Members only,Keiron: The First Voyager (1985)
Tony Beard Jogger  Jogger  See fewer,Members only,Keanu (2016)
Matthew Schuler Cisco  Cisco  See fewer,Members only,I'm Not Ashamed (2016)
Ladson Deyne Mr. Andrew Davis  Mr. Andrew Davis  See fewer,Members only,I Love You Phillip Morris (2009)
Marlene B. Russell Jogger  Jogger  See fewer,Members only,Free State of Jones (2016)
