Name,STARmeter,Known for
Hiroshi Abe Ryota Yokoyama  Ryota Yokoyama  See fewer,Members only,Godzilla 2000 (1999)
Yui Natsukawa Yukari Yokoyama  Yukari Yokoyama  See fewer,Members only,The Blind Swordsman: Zatoichi (2003)
You Chinami Kataoka  Chinami Kataoka  See fewer,Members only,Nobody Knows (2004)
Kazuya Takahashi Nobuo Kataoka  Nobuo Kataoka  See fewer,Members only,Rock yo shizukani nagareyo (1988)
Shohei Tanaka Atsushi Yokoyama  Atsushi Yokoyama  See fewer,Members only,Hana (2006)
Kirin Kiki Toshiko Yokoyama  Toshiko Yokoyama  See fewer,Members only,Shoplifters (2018)
Yoshio Harada Kyohei Yokoyama  Kyohei Yokoyama  See fewer,Members only,Rônin-gai (1990)
Ryôga Hayashi Mutsu Kataoka  Mutsu Kataoka  See fewer,Members only,I Wish (2011)
Haruko Katô  Actress  Actress  See fewer,Members only,Kiki's Delivery Service (1989)
Hotaru Nomoto Satsuki Kataoka  Satsuki Kataoka  See fewer,Members only,Confessions (2010)
Susumu Terajima Sushi deliverer  Sushi deliverer  See fewer,Members only,Brother (I) (2000)
