Name,STARmeter,Known for
Jesse Gay Jesse  Jesse  See fewer,Members only,Veer! (2009)
Erin Cline Paige  Paige  See fewer,Members only,Sanctuary; Quite a Conundrum (2012)
James Nguyen Strazz  Strazz  See fewer,Members only,Haberdash (2008)
Corsica Wilson Sammy  Sammy  See fewer,Members only,In a World... (2013)
Bryan Carson Jesse's son  Jesse's son  See fewer,Members only,"Mister, You're on Fire (2012)"
Jesse Whitaker Dubs  Dubs  See fewer,Members only,Veer! (2009)
Ellen Trent Nana  Nana  See fewer,Members only,Veer! (2009)
Laura Morey Dee  Dee  See fewer,Members only,The Lover (II) (2016)
Josephina Abbs Baby in Park  Baby in Park  See fewer,Members only,Veer! (2012)
Trevor Abbs Guy who loves 'Contra'  Guy who loves 'Contra'  See fewer,Members only,Veer! (2012)
Scott Adams Library goer  Library goer  See fewer,Members only,Veer! (2012)
Patrick Allison Hippie Soul Skater  Hippie Soul Skater  See fewer,Members only,Veer! (2009)
Brandy Allport Woman in lobby  Woman in lobby  See fewer,Members only,F2f (2007)
Janine Anzalone Clubgoer  Clubgoer  See fewer,Members only,Exposure (2012)
Jen Arnstein Bunny Hanks  Bunny Hanks  See fewer,Members only,Veer! (2012)
Andrew Arsenault Kona fan  Kona fan  See fewer,Members only,Veer! (2012)
Stephanie Arsenault Kona fan / clubgoer  Kona fan / clubgoer  See fewer,Members only,Movers (2011)
Meosha Bean Sahara White  Sahara White  See fewer,Members only,Anatomy of An Antihero 4 redemption (2018)
Josh Beaupre Restaurant goer  Restaurant goer  See fewer,Members only,Veer! (2012)
Patricia Beekman Party Guest  Party Guest  See fewer,Members only,Veer! (2012)
Robert Bergeron Biker outside club  Biker outside club  See fewer,Members only,Veer! (2012)
Kristin Bernazard Kona Fan  Kona Fan  See fewer,Members only,Veer! (2012)
Brooke Bezick Kona Fan  Kona Fan  See fewer,Members only,Who Is the Bloodiest Royal?
Dustin Bezick Club Goer  Club Goer  See fewer,Members only,Who Is the Bloodiest Royal?
Robert Bezick Club Goer  Club Goer  See fewer,Members only,Green Lantern (2011)
William Bissonette Library Goer  Library Goer  See fewer,Members only,Veer! (2012)
Jothaniel Blackburn Kona Fan  Kona Fan  See fewer,Members only,Veer! (2012)
Nick Blanco Amateur Skater  Amateur Skater  See fewer,Members only,V/H/S Viral (2014)
Tasia Bosch Skater Chick Tasia  Skater Chick Tasia  See fewer,Members only,Veer! (2012)
Hannes Botha Party Guest  Party Guest  See fewer,Members only,Veer! (2012)
Emily Brandt Skate Fan  Skate Fan  See fewer,Members only,Veer! (2012)
