Name,STARmeter,Known for
John Krasinski Burt  Burt  See fewer,Top 500,A Quiet Place (2018)
Maya Rudolph Verona  Verona  See fewer,Top 5000,Bridesmaids (I) (2011)
Carmen Ejogo Grace  Grace  See fewer,Top 500,Selma (I) (2014)
Catherine O'Hara Gloria  Gloria  See fewer,Top 500,Best in Show (2000)
Jeff Daniels Jerry  Jerry  See fewer,Top 5000,The Squid and the Whale (2005)
Allison Janney Lily  Lily  See fewer,Top 5000,The Help (2011)
Jim Gaffigan Lowell  Lowell  See fewer,Top 5000,Chappaquiddick (2017)
Samantha Pryor Ashley  Ashley  See fewer,Members only,Forensic Files (1996)
Conor Carroll Taylor  Taylor  See fewer,Members only,Ender's Game (2013)
Maggie Gyllenhaal LN  LN  See fewer,Top 5000,Secretary (2002)
Josh Hamilton Roderick  Roderick  See fewer,Members only,Alive (1993)
Bailey Harkins Wolfie  Wolfie  See fewer,Members only,As the World Turns (1956)
Brendan Spitz Baby Neptune  Baby Neptune  See fewer,Members only,Away We Go (2009)
Jaden Spitz Baby Neptune  Baby Neptune  See fewer,Members only,Away We Go (2009)
Chris Messina Tom  Tom  See fewer,Top 5000,Argo (2012)
Melanie Lynskey Munch  Munch  See fewer,Top 5000,Togetherness (2015)
Colton Parsons James  James  See fewer,Members only,Cold Case (2003)
Katherine Vaskevich Katya  Katya  See fewer,Members only,Away We Go (2009)
Jerome Stephens Jr. Ibrahim (as Jerome Walter Stephens)  Ibrahim (as Jerome Walter Stephens)  See fewer,Members only,Team Toon (2013)
Brianna Eunmi Kim Cammie  Cammie  See fewer,Members only,Away We Go (2009)
Paul Schneider Courtney  Courtney  See fewer,Members only,Lars and the Real Girl (2007)
Isabelle Moon Alexander Annabelle  Annabelle  See fewer,Members only,Royal Pains (2009)
Finnerty Steeves Professor Ruby  Professor Ruby  See fewer,Members only,Orange Is the New Black (2013)
Stephanie Kurtzuba Performance Mom  Performance Mom  See fewer,Members only,The Wolf of Wall Street (2013)
Pete Wiggins Beckett  Beckett  See fewer,Members only,The Dictator (2012)
Audrey Amey Gwen  Gwen  See fewer,Members only,Blood Ties (I) (2013)
Shirley Roeca Dana  Dana  See fewer,Members only,Never Forever (2007)
Tory Wood Carrie  Carrie  See fewer,Members only,Saints Row 2 (2008)
