Name,STARmeter,Known for
Stanley Tucci Caesar Flickerman  Caesar Flickerman  See fewer,Top 5000,Big Night (1996)
Wes Bentley Seneca Crane  Seneca Crane  See fewer,Top 5000,American Beauty (1999)
Jennifer Lawrence Katniss Everdeen  Katniss Everdeen  See fewer,75,Silver Linings Playbook (2012)
Willow Shields Primrose Everdeen  Primrose Everdeen  See fewer,Top 5000,The Hunger Games: Catching Fire (2013)
Liam Hemsworth Gale Hawthorne  Gale Hawthorne  See fewer,Top 5000,The Hunger Games: Mockingjay - Part 1 (2014)
Elizabeth Banks Effie Trinket  Effie Trinket  See fewer,Top 500,The Hunger Games: Mockingjay - Part 1 (2014)
Sandra Ellis Lafferty Hob Vendor (as Sandra Lafferty)  Hob Vendor (as Sandra Lafferty)  See fewer,Members only,Walk the Line (2005)
Paula Malcomson Katniss' Mother  Katniss' Mother  See fewer,Top 5000,A.I. Artificial Intelligence (2001)
Rhoda Griffis Registration Woman  Registration Woman  See fewer,Members only,Parental Guidance (2012)
Sandino Moya-Smith Propaganda Film Tribute  Propaganda Film Tribute  See fewer,Members only,Ocean's Eight (2018)
Josh Hutcherson Peeta Mellark  Peeta Mellark  See fewer,Top 5000,The Hunger Games: Catching Fire (2013)
Raiko Bowman Peeta's Mother  Peeta's Mother  See fewer,Members only,Accidents (2017)
Dwayne Boyd Peacekeeper #1  Peacekeeper #1  See fewer,Members only,The Odd Life of Timothy Green (2012)
Anthony Reynolds Peacekeeper #2  Peacekeeper #2  See fewer,Members only,Prisoners (2013)
Judd Lormand Peacekeeper #3  Peacekeeper #3  See fewer,Members only,SEAL Team (2017)
Woody Harrelson Haymitch Abernathy  Haymitch Abernathy  See fewer,Top 500,True Detective (2014)
Toby Jones Claudius Templesmith  Claudius Templesmith  See fewer,Top 5000,Tinker Tailor Soldier Spy (2011)
Kimiko Gelman Venia  Venia  See fewer,Members only,13 Reasons Why (2017)
Nelson Ascencio Flavius  Flavius  See fewer,Members only,Master of None (2015)
Bruce Bundy Octavia (as Brooke Bundy)  Octavia (as Brooke Bundy)  See fewer,Members only,The Hunger Games: Catching Fire (2013)
Lenny Kravitz Cinna  Cinna  See fewer,Members only,The Hunger Games: Catching Fire (2013)
Amandla Stenberg Rue  Rue  See fewer,Top 500,The Hate U Give (2018)
Dayo Okeniyi Thresh  Thresh  See fewer,Members only,Run Sweetheart Run
Leven Rambin Glimmer  Glimmer  See fewer,Top 5000,The Path (2016)
Jack Quaid Marvel  Marvel  See fewer,Top 500,The Hunger Games: Catching Fire (2013)
Latarsha Rose Portia  Portia  See fewer,Members only,Being Mary Jane (2013)
Donald Sutherland President Snow  President Snow  See fewer,Top 5000,The Hunger Games: Catching Fire (2013)
Alexander Ludwig Cato  Cato  See fewer,Top 5000,Vikings (2013)
Isabelle Fuhrman Clove  Clove  See fewer,Top 5000,Orphan (2009)
Ian Nelson Tribute Boy District 3  Tribute Boy District 3  See fewer,Members only,The Boy Next Door (2015)
Kalia Prescott Tribute Girl District 3  Tribute Girl District 3  See fewer,Members only,You're the Worst (2014)
Ethan Jamieson Tribute Boy District 4  Tribute Boy District 4  See fewer,Members only,"The Rusty Bucket Kids: Lincoln, Journey to 16 (2010)"
Jacqueline Emerson Fox Face  Fox Face  See fewer,Members only,The Curse of Downers Grove (2015)
Mackenzie Lintz Tribute Girl District 8  Tribute Girl District 8  See fewer,Members only,Under the Dome (2013)
