Name,STARmeter,Known for
Jeanne Moreau Rivka  Rivka  See fewer,Members only,Jules and Jim (1962)
Hippolyte Girardot Victor  Victor  See fewer,Members only,Yuki & Nina (2009)
Emmanuelle Devos Françoise  Françoise  See fewer,Members only,Kings & Queen (2004)
Dominique Blanc Tania  Tania  See fewer,Members only,Indochine (1992)
Daniel Duval Georges Gornick  Georges Gornick  See fewer,Members only,Shadow of the Castles (1977)
Denise Aron-Schropfer Sipa Gornick  Sipa Gornick  See fewer,Members only,A Curtain Raiser & Other Shorts (2007)
Samuel Cohen Louis  Louis  See fewer,Members only,One Day You'll Understand (2008)
Mouna Soualem Esther  Esther  See fewer,Members only,Munich (2005)
Claire Magnin  Actress  Actress  See fewer,Members only,The Visitors (1993)
Annie Mercier  Actress  Actress  See fewer,Members only,The Family (I) (2013)
Serge Moati Le pharmacien  Le pharmacien  See fewer,Members only,La croisade des enfants (1988)
Max Denes Le commissaire-priseur  Le commissaire-priseur  See fewer,Members only,Roses à crédit (2010)
Jan Oliver Schroeder L'Officier allemand (uncredited)  L'Officier allemand (uncredited)  See fewer,Members only,Lucy (I) (2014)
