Name,STARmeter,Known for
Saoirse Ronan Daisy  Daisy  See fewer,Top 500,Hanna (2011)
Tom Holland Isaac  Isaac  See fewer,Top 500,Spider-Man: Homecoming (2017)
George MacKay Eddie  Eddie  See fewer,Top 5000,Captain Fantastic (2016)
Harley Bird Piper  Piper  See fewer,Members only,Doctor Who (2005)
Danny McEvoy Joe  Joe  See fewer,Members only,Blood (I) (2012)
Anna Chancellor Aunt Penn  Aunt Penn  See fewer,Top 5000,The Hitchhiker's Guide to the Galaxy (2005)
Jonathan Rugman News Reporter  News Reporter  See fewer,Members only,Panorama (1953)
Corey Johnson Consular Official  Consular Official  See fewer,Members only,Captain Phillips (2013)
Darren Morfitt Sergeant  Sergeant  See fewer,Members only,Dog Soldiers (2002)
Stella Gonet Mrs. McEvoy  Mrs. McEvoy  See fewer,Members only,Nicholas Nickleby (2002)
Des McAleer Major McEvoy  Major McEvoy  See fewer,Members only,Hunger (2008)
Sophie Stanton Woman in Truck  Woman in Truck  See fewer,Members only,Cheerful Weather for the Wedding (2012)
Natasha Jonas Woman in Truck  Woman in Truck  See fewer,Members only,Attack the Block (2011)
Nav Sidhu Checkpoint Soldier  Checkpoint Soldier  See fewer,Members only,Gangs of Tooting Broadway (2013)
Amy Dawson Beaten Woman  Beaten Woman  See fewer,Members only,Game of Thrones (2011)
Mark Stanley Chasing Man 1  Chasing Man 1  See fewer,Top 5000,Run (III) (2019)
Paul Ronan Chasing Man 2  Chasing Man 2  See fewer,Members only,The Devil's Own (1997)
Tony Arvanitis Soldier (uncredited)  Soldier (uncredited)  See fewer,Members only,Killer Elite (2011)
Danielle Britten Air Hostess (uncredited)  Air Hostess (uncredited)  See fewer,Members only,Offworld (III)
Sabrina Dickens Guerilla Soldier Girlfriend (uncredited)  Guerilla Soldier Girlfriend (uncredited)  See fewer,Members only,My Lonely Me (2015)
Josh Dyer Mercenary (uncredited)  Mercenary (uncredited)  See fewer,Members only,Wonder Woman (2017)
Sophie Ellis Farm Girl (uncredited)  Farm Girl (uncredited)  See fewer,Members only,Todd and the Tooth Fairy (2010)
Paul Fitzpatrick Security Officer (uncredited)  Security Officer (uncredited)  See fewer,Members only,Brotherhood (I) (2016)
Julian Gillard Commanding Officer (uncredited)  Commanding Officer (uncredited)  See fewer,Members only,The Indian Doctor (2010)
Semina Lewis Field Worker (uncredited)  Field Worker (uncredited)  See fewer,Members only,The Les Dawson Show (1978)
Colin Oliver Army Sergeant (uncredited)  Army Sergeant (uncredited)  See fewer,Members only,The Machine (I) (2013)
Nick Pratt Airline Passenger (uncredited)  Airline Passenger (uncredited)  See fewer,Members only,The Lighthouse (I) (2016)
Julian Price Villager (uncredited)  Villager (uncredited)  See fewer,Members only,Stella (2012)
Boyd Rogers Soldier (uncredited)  Soldier (uncredited)  See fewer,Members only,They're Coming (2012)
Clive Shaw Soldier Corporal (uncredited)  Soldier Corporal (uncredited)  See fewer,Members only,World War Z (2013)
Gavin Sims Gypsy (uncredited)  Gypsy (uncredited)  See fewer,Members only,Worm (II)
Clem So Passenger (uncredited)  Passenger (uncredited)  See fewer,Members only,Exodus to Shanghai (2015)
Carl Sykes Villager (uncredited)  Villager (uncredited)  See fewer,Members only,Night of the Living 3D Dead (2013)
