Name,STARmeter,Known for
Jordan Ladd Madeline Matheson  Madeline Matheson  See fewer,Top 5000,Never Been Kissed (1999)
Stephen Park Michael Matheson  Michael Matheson  See fewer,Members only,The Englishman's Boy (2008)
Gabrielle Rose Vivian Matheson  Vivian Matheson  See fewer,Members only,The Sweet Hereafter (1997)
Serge Houde Henry Matheson  Henry Matheson  See fewer,Members only,50/50 (2011)
Samantha Ferris Patricia Lang  Patricia Lang  See fewer,Members only,The Tall Man (2012)
Kate Herriot Shelly  Shelly  See fewer,Members only,Chained (I) (2012)
Troy Skog ER Doctor  ER Doctor  See fewer,Members only,Owning Mahowny (2003)
Malcolm Stewart Dr. Richard Sohn  Dr. Richard Sohn  See fewer,Members only,Jumanji (1995)
Jeff Stone ER Nurse  ER Nurse  See fewer,Members only,The Shortcut (2009)
Jamie Stephenson Skinny Clerk  Skinny Clerk  See fewer,Members only,I Heart Regina (2010)
Tenai Cam Measmer Grace as an Infant  Grace as an Infant  See fewer,Members only,Grace (III) (2009)
Annabel Kathlynn Bast Grace as an Infant  Grace as an Infant  See fewer,Members only,Grace (III) (2009)
Chris Cunningham Lab Technician  Lab Technician  See fewer,Members only,Shade of Pale (2005)
Karen Von Staden Dr. Sohn's Secretary (as Karen von Staden)  Dr. Sohn's Secretary (as Karen von Staden)  See fewer,Members only,Falling Angels (2003)
Mark D. Claxton Veterinarian (as Mark Claxton)  Veterinarian (as Mark Claxton)  See fewer,Members only,Walled In (2009)
Evan Lanier Grace at 5 months (as Tyler Kari Bzdel)  Grace at 5 months (as Tyler Kari Bzdel)  See fewer,Members only,Grace (III) (2009)
Shelly Gant Tracey - Talk Radio Host (uncredited)  Tracey - Talk Radio Host (uncredited)  See fewer,Members only,Tail Sting (2001)
Adam Green Meat Clerk (uncredited)  Meat Clerk (uncredited)  See fewer,Members only,Frozen (I) (2010)
