Name,STARmeter,Known for
Nick Cannon Chi-Raq  Chi-Raq  See fewer,Top 5000,Drumline (2002)
Teyonah Parris Lysistrata  Lysistrata  See fewer,Members only,Dear White People (2014)
Wesley Snipes Cyclops  Cyclops  See fewer,Top 5000,Blade (1998)
Angela Bassett Miss Helen  Miss Helen  See fewer,Top 5000,Strange Days (1995)
Samuel L. Jackson Dolmedes  Dolmedes  See fewer,Top 500,Pulp Fiction (1994)
John Cusack Father Mike Corridan  Father Mike Corridan  See fewer,Top 5000,Grosse Pointe Blank (1997)
Jennifer Hudson Irene  Irene  See fewer,Members only,Dreamgirls (2006)
David Patrick Kelly General King Kong  General King Kong  See fewer,Top 5000,Twin Peaks (2017)
D.B. Sweeney Mayor McCloud  Mayor McCloud  See fewer,Members only,The Cutting Edge (1992)
Dave Chappelle Morris  Morris  See fewer,Top 5000,Chappelle's Show (2003)
Steve Harris Old Duke  Old Duke  See fewer,Members only,The Practice (1997)
Harry Lennix Commissioner Blades  Commissioner Blades  See fewer,Members only,Man of Steel (2013)
Tony Fitzpatrick Chief Riptide  Chief Riptide  See fewer,Members only,Patriot (II) (2015)
Anya Engel-Adams Rasheeda  Rasheeda  See fewer,Members only,CSI: NY (2004)
Ebony Joy Marcy  Marcy  See fewer,Members only,Chicago Fire (2012)
Eryn Allen Kane Tee-Tee (as Eyrn Allen Kane)  Tee-Tee (as Eyrn Allen Kane)  See fewer,Members only,Saturday Night Live (1975)
Michelle Mitchenor Indigo  Indigo  See fewer,Members only,Lethal Weapon (2016)
Felicia Pearson Dania (as Felicia 'Snoop' Pearson)  Dania (as Felicia 'Snoop' Pearson)  See fewer,Members only,The Wire (2002)
La La Anthony Hecuba  Hecuba  See fewer,Top 5000,Power (I) (2014)
Yaneisha Franklin Kenya  Kenya  See fewer,Members only,Sherman's Showcase (2019)
Eric Wilkins Spinna  Spinna  See fewer,Members only,Business as Usual: The Exploitation of Hip Hop (2011)
Ldorado Jonez Ajani  Ajani  See fewer,Members only,Empire (2015)
William Gines Armonty (as William Binion Gines)  Armonty (as William Binion Gines)  See fewer,Members only,Death Wish (2018)
Sarunas J. Jackson Big Mike (as Sarunas Jackson)  Big Mike (as Sarunas Jackson)  See fewer,Members only,Insecure (2016)
Jay Washington Besomighty  Besomighty  See fewer,Members only,Imperfections (2016)
Corey Hendrix Jah  Jah  See fewer,Members only,Speechless (I) (2014)
Prince Eazy Cairo  Cairo  See fewer,Members only,Empire (2015)
Erica Watson Sugar Pie  Sugar Pie  See fewer,Members only,Precious (II) (2009)
Irma P. Hall Ms. Doctor Aesop  Ms. Doctor Aesop  See fewer,Members only,The Ladykillers (2004)
Jackie Taylor Olympia  Olympia  See fewer,Members only,Cooley High (1975)
Gina Breedlove Althea  Althea  See fewer,Members only,NBA 2K16 (2015)
Anthony Chisholm Mr. Doctor Aesop  Mr. Doctor Aesop  See fewer,Members only,Premium Rush (2012)
Darren Jones Pindar  Pindar  See fewer,Members only,Chicago P.D. (2014)
George Willborn Tereus  Tereus  See fewer,Members only,The Evil One (2005)
Thomas Jefferson Byrd Apollo (as Thomas J. Byrd)  Apollo (as Thomas J. Byrd)  See fewer,Members only,Set It Off (1996)
Wade F. Wilson Oedipus  Oedipus  See fewer,Members only,Dear White People (2017)
Tish Lyman Big Thelma  Big Thelma  See fewer,Members only,Chi-Raq (2015)
Lorraine Ward Kandy  Kandy  See fewer,Members only,Chi-Raq (2015)
Opal Staples Officer Myrrhine  Officer Myrrhine  See fewer,Members only,Chicago P.D. (2014)
"Roger Guenveur Smith Red, White, and Blue Insurance Salesman  Red, White, and Blue Insurance Salesman  See fewer",Members only,Dope (2015)
Ilfenesh Hadera Ms. McCloud  Ms. McCloud  See fewer,Top 5000,Baywatch (2017)
Isiah Whitlock Jr. Bacchos  Bacchos  See fewer,Members only,BlacKkKlansman (2018)
M.J. Carey Sergeant Toney (as MJ Carey)  Sergeant Toney (as MJ Carey)  See fewer,Members only,Crisis (2014)
Samuel G. Roberson Jr. Private Alto  Private Alto  See fewer,Members only,Chicago Fire (2012)
Val Warner Electra Johnson  Electra Johnson  See fewer,Members only,General Hospital (1963)
Brandon Jackson Brother Peter  Brother Peter  See fewer,Members only,Chi-Raq (2015)
Curtis Toler Brother John  Brother John  See fewer,Members only,The Chi (2018)
Sammy Joe Temple Pretty Pink  Pretty Pink  See fewer,Members only,She's Gotta Have It (2017)
Emily Boake Agyemang Fifi  Fifi  See fewer,Members only,Chi-Raq (2015)
Lena Owens Divine  Divine  See fewer,Members only,Chi-Raq (2015)
Tiffany Laos Lucy  Lucy  See fewer,Members only,Chi-Raq (2015)
Dasaun Sanford Blue Monday  Blue Monday  See fewer,Members only,New Day Black (2017)
Trent Anthony Davis Jr. Lil' Demetrius  Lil' Demetrius  See fewer,Members only,Chi-Raq (2015)
Al Palagonia Private Wilbur  Private Wilbur  See fewer,Members only,Summer of Sam (1999)
Il Will Tiny Tony  Tiny Tony  See fewer,Members only,Chi-Raq (2015)
Muhammad Ali Sanders Café Waiter  Café Waiter  See fewer,Members only,Burn
Celeste M Cooper Barbara (as Celeste M. Cooper)  Barbara (as Celeste M. Cooper)  See fewer,Members only,Range Runners (2019)
Nakia Weaver Mothers Of The Hood #1  Mothers Of The Hood #1  See fewer,Members only,Chi-Raq (2015)
Carole Copeland Mothers Of The Hood #2  Mothers Of The Hood #2  See fewer,Members only,Chi-Raq (2015)
Thea Camara Mothers Of The Hood #3  Mothers Of The Hood #3  See fewer,Members only,Englewood: The Growing Pains in Chicago (2011)
Jan Donna Reed Mothers Of The Hood #4  Mothers Of The Hood #4  See fewer,Members only,Chi-Raq (2015)
Tabatha Taggart Mothers Of The Hood #5  Mothers Of The Hood #5  See fewer,Members only,The Best Thing! (2017)
Michael Pfleger Father Pfleger (as Father Michael Pfleger)  Father Pfleger (as Father Michael Pfleger)  See fewer,Members only,Soul Food (2000)
Jordan Abdullah Lysistrata's Army  Lysistrata's Army  See fewer,Members only,9/11: The Philippine Connection (2006)
Precious Grace Allen Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Deja Anderson-Ross Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chicago Fire (2012)
Jasmine Applewhite Lysistrata's Army  Lysistrata's Army  See fewer,Members only,I Am the Queen (2018)
Latasha Barnslater Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Crystal Birch Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Camellia Boyd Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Nariko Braham Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Ebony Brown Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Seed Narc (2013)
Breanna Campbell Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Rinska Carrasco Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Taylore Cephas Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Rochelle Claerbaut Lysistrata's Army  Lysistrata's Army  See fewer,Members only,BlacKkKlansman (2018)
Briana Clark Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Tina Cochran Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Chalay Collins Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Joyce Collins Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Carlita Cookbey Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Saddakka Cowans Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Not Another Zombie Movie....About the Living Dead (2014)
Starinah Dixon Lysistrata's Army  Lysistrata's Army  See fewer,Members only,The Rise and Fall of Miss Thang (2007)
Paris Duke Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Quillitene Eastes Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Brittany Engel-Adams Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Boardwalk Empire (2010)
Kenya Gillenwater Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Rosa Gonzalez Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chicago P.D. (2014)
Darnitrea Hood Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Bianca Howard Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Make Your Mark (2010)
Cassandra Johnson Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Grace Jones Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Victoria Jones Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Martisia Jones Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Bagrielle Lavigne Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Satchel Lee Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Harold and Ruby Take a Trip to Grandma's (2015)
Esylen Lema Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Briana Lindsey Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Danielle Loren Tribue Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Abre Macintosh Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Jennifer Marthol Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Not Another Black Movie (2016)
Chauntee Mcdonald Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Krystel Mcneil Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chicago P.D. (2014)
Briana Mercado Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Starlotta Milam Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Wahala (2013)
Deidra Mixon Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Kristian Moore Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Keierra Moore Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Rosalina Mota Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi Voices: A Poetic Film Series (2015)
Shakeela Partee Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Tatiana Perkins Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Blood Brothers (2017)
Just-Us Perkins Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Bullets Have No Names (2018)
Rosalind Pirtle Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Tatiana Reese Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Erica Ratcliff Lysistrata's Army  Lysistrata's Army  See fewer,Members only,The Magazine Chronicles (2014)
Phyjae Richardson Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Rihana Pirtle Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Evette Robinson Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Faatimat Rufai Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Brittany Sanders Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Jasmine Victoria Scott Lysistrata's Army (as Jasmine Scott)  Lysistrata's Army (as Jasmine Scott)  See fewer,Members only,The Fight for Love
Nicolette Shegog Lysistrata's Army  Lysistrata's Army  See fewer,Members only,The Audition: A Long Road to Stardom (2017)
Ashlee Smith Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Father vs. Son (2010)
Ninah Snipes Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Sadistic (2011)
Nikeva Stapleton Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Popstar: Never Stop Never Stopping (2016)
Shayla Strouse Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Lakeisha Taylor Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Briana Thompson Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Fancypants (2011)
Ashley Thurman Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Kyen Tilford Golden Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Latara Travan Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Valeata Walker Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Kimberly Washington Lysistrata's Army (as Kimberly Washinton)  Lysistrata's Army (as Kimberly Washinton)  See fewer,Members only,Sunshine Day (2015)
Jasmine Watson Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Underworld: Rise of the Lycans (2009)
Candace White Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Amanda Wilkerson Lysistrata's Army  Lysistrata's Army  See fewer,Members only,My Village Bells (2018)
Symiah Williams Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Akena Williams Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Sharita Wilson Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Jamira Wilson Lysistrata's Army  Lysistrata's Army  See fewer,Members only,Chi-Raq (2015)
Kenneth Vassar National Guard (as Staff Sergeant Kenneth Vassar)  National Guard (as Staff Sergeant Kenneth Vassar)  See fewer,Members only,Chi-Raq (2015)
Kendall Devin Bell National Guard (as Kendall Bell)  National Guard (as Kendall Bell)  See fewer,Members only,The Exchange (2015)
Leonardo Cushmeer National Guard  National Guard  See fewer,Members only,Chi-Raq (2015)
Jay Gillespie National Guard (as Jay Gillepie)  National Guard (as Jay Gillepie)  See fewer,Members only,Soul Sessions (2018)
Joseph Greene National Guard  National Guard  See fewer,Members only,Chi-Raq (2015)
Chris Gutekunst National Guard  National Guard  See fewer,Members only,Maudit (2016)
Herbert Harper National Guard  National Guard  See fewer,Members only,Journey of Unity (2019)
Jackson Lee National Guard  National Guard  See fewer,Members only,Chi-Raq (2015)
Jason B. Lucas National Guard  National Guard  See fewer,Members only,Chi-Raq (2015)
Larry Lucas National Guard  National Guard  See fewer,Members only,Chi-Raq (2015)
Noel Malpica National Guard  National Guard  See fewer,Members only,Chi-Raq (2015)
Peter Masterton National Guard (as Peter Masferton)  National Guard (as Peter Masferton)  See fewer,Members only,Chicago P.D. (2014)
Vincent McKnight National Guard (as Vincent McNight)  National Guard (as Vincent McNight)  See fewer,Members only,Chi-Raq (2015)
Jermaine McTizic National Guard  National Guard  See fewer,Members only,An Acceptable Loss (2018)
Monty Montgomery National Guard  National Guard  See fewer,Members only,Justice with Judge Mablean (2014)
Miguel Moore National Guard  National Guard  See fewer,Members only,Just a Friend (2019)
Antwan Nelson National Guard  National Guard  See fewer,Members only,Chi-Raq (2015)
Amimbola Osundairo National Guard  National Guard  See fewer,Members only,The Worst Nightmare (2017)
James Polak National Guard  National Guard  See fewer,Members only,One Man's Hero (1999)
Terrance E. Ward National Guard (as Terrance Ward)  National Guard (as Terrance Ward)  See fewer,Members only,Pickman's Muse (2010)
Regina Denise Cartharn National Guard  National Guard  See fewer,Members only,Chi-Raq (2015)
Lee Albritton The Knights Of Euphrates  The Knights Of Euphrates  See fewer,Members only,Chicago P.D. (2014)
Terry Bishop The Knights Of Euphrates  The Knights Of Euphrates  See fewer,Members only,Chi-Raq (2015)
Ernesto Borges The Knights Of Euphrates  The Knights Of Euphrates  See fewer,Members only,Upload Me
Alphonzo Goodlet The Knights Of Euphrates  The Knights Of Euphrates  See fewer,Members only,Chi-Raq (2015)
Tom-Louis Gray The Knights Of Euphrates  The Knights Of Euphrates  See fewer,Members only,Chi-Raq (2015)
Cornell James The Knights Of Euphrates  The Knights Of Euphrates  See fewer,Members only,Chi-Raq (2015)
