Name,STARmeter,Known for
Vicky Krieps Alma  Alma  See fewer,Members only,Hanna (2011)
Daniel Day-Lewis Reynolds Woodcock  Reynolds Woodcock  See fewer,Top 500,There Will Be Blood (2007)
Lesley Manville Cyril  Cyril  See fewer,Top 5000,Another Year (2010)
Julie Vollono London Housekeeper  London Housekeeper  See fewer,Members only,My Fare Lady (2015)
Sue Clark Biddy  Biddy  See fewer,Members only,Phantom Thread (2017)
Joan Brown Nana  Nana  See fewer,Members only,Phantom Thread (2017)
Harriet Leitch Pippa  Pippa  See fewer,Members only,Christopher Robin (2018)
Dinah Nicholson Elsa  Elsa  See fewer,Members only,Sensitive Skin (2005)
Julie Duck Irma  Irma  See fewer,Members only,Phantom Thread (2017)
Maryanne Frost Winn  Winn  See fewer,Members only,Phantom Thread (2017)
Elli Banks Elli  Elli  See fewer,Members only,Phantom Thread (2017)
Amy Cunningham Mabel  Mabel  See fewer,Members only,Dollywood
Amber Brabant Amber  Amber  See fewer,Members only,Red Sparrow (2018)
Geneva Corlett Geneva  Geneva  See fewer,Members only,Assassin's Creed (2016)
Juliet Glaves Florist  Florist  See fewer,Members only,The Edible Garden (2010)
Camilla Rutherford Johanna  Johanna  See fewer,Members only,Gosford Park (2001)
Gina McKee Countess Henrietta Harding  Countess Henrietta Harding  See fewer,Top 5000,Notting Hill (1999)
Philip Franks Peter Martin  Peter Martin  See fewer,Members only,The Darling Buds of May (1991)
Tony Hansford Petrol Station Owner  Petrol Station Owner  See fewer,Members only,Phantom Thread (2017)
Steven F Thompson Maitre'D (as Steven F. Thompson)  Maitre'D (as Steven F. Thompson)  See fewer,Members only,Our World War (2014)
George Glasgow Nigel Cheddar-Goode  Nigel Cheddar-Goode  See fewer,Members only,Kingsman: The Secret Service (2014)
Niki Angus-Campbell Young Fan  Young Fan  See fewer,Members only,Kai (I) (2017)
Georgia Kemball Young Fan's Friend  Young Fan's Friend  See fewer,Members only,Phantom Thread (2017)
Nick Ashley Charles Gayford  Charles Gayford  See fewer,Members only,British Style Genius (2008)
Ingrid Sophie Schram House Model  House Model  See fewer,Members only,Electric Slide (2014)
Ellie Blackwell House Model  House Model  See fewer,Members only,Taste (2014)
Zarene Dallas House Model  House Model  See fewer,Members only,Skyfall (2012)
Brian Gleeson Dr. Robert Hardy  Dr. Robert Hardy  See fewer,Top 5000,Snow White and the Huntsman (2012)
Pauline Moriarty Minetta  Minetta  See fewer,Members only,School for Seduction (2004)
Harriet Sansom Harris Barbara Rose  Barbara Rose  See fewer,Members only,Addams Family Values (1993)
Eric Sigmundsson Cal Rose  Cal Rose  See fewer,Members only,Ready Player One (2018)
Phyllis MacMahon Tippy (as Phyllis McMahon)  Tippy (as Phyllis McMahon)  See fewer,Members only,Shaun of the Dead (2004)
"Richard Graham George Riley, News of the World  George Riley, News of the World  See fewer",Members only,Titanic (1997)
Silas Carson Rubio Gurrerro  Rubio Gurrerro  See fewer,Members only,Trust (2018)
"Martin Dew John Evans, Daily Mail  John Evans, Daily Mail  See fewer",Members only,The Master (2012)
James Thomson Reporter  Reporter  See fewer,Members only,Beast (III) (2017)
Tim Ahern Barbara's Lawyer  Barbara's Lawyer  See fewer,Members only,Never Grow Old (2019)
Lujza Richter Princess Mona Braganza  Princess Mona Braganza  See fewer,Members only,La leçon de danse (2018)
Leopoldine Hugo Princess Mona's Mother  Princess Mona's Mother  See fewer,Members only,Phantom Thread (2017)
Délia Rémy Bridesmaid (as Delia Remy)  Bridesmaid (as Delia Remy)  See fewer,Members only,Never Let Me Go (2010)
Alice Grenier Bridesmaid  Bridesmaid  See fewer,Members only,Vernon Subutex (2019)
Emma Clandon Reynolds' Mother  Reynolds' Mother  See fewer,Members only,By the Sea (2021)
Ian Harrod Registrar  Registrar  See fewer,Members only,King of Thieves (2018)
Sarah Lamesch Steff  Steff  See fewer,Members only,Mary Shelley (2017)
Julia Davis Lady Baltimore  Lady Baltimore  See fewer,Members only,Nighty Night (2004)
Nicholas Mander Lord Baltimore (as Sir Nicholas Mander)  Lord Baltimore (as Sir Nicholas Mander)  See fewer,Members only,Crown Court (1972)
Jordon Stevens Lady Baltimore's Daughter  Lady Baltimore's Daughter  See fewer,Members only,Harlots (2017)
