Name,STARmeter,Known for
Dieter Laser Bill Boss  Bill Boss  See fewer,Members only,November (2017)
Laurence R. Harvey Dwight Butler  Dwight Butler  See fewer,Members only,The Human Centipede II (Full Sequence) (2011)
Eric Roberts Governor Hughes  Governor Hughes  See fewer,Top 5000,Head Full of Honey (2018)
Robert LaSardo Inmate 297  Inmate 297  See fewer,Members only,The Mule (2018)
Tommy 'Tiny' Lister Inmate 178  Inmate 178  See fewer,Members only,Friday (1995)
Jay Tavare Inmate 346  Inmate 346  See fewer,Members only,Metal Gear Solid V: The Phantom Pain (2015)
Clayton Rohner Dr. Jones  Dr. Jones  See fewer,Members only,Ozark (2017)
Bree Olson Daisy  Daisy  See fewer,Members only,The 8th Day (2009)
Akihiro Kitamura Inmate 333  Inmate 333  See fewer,Members only,The Human Centipede (First Sequence) (2009)
Bill Hutchens Inmate 488  Inmate 488  See fewer,Members only,Kindred Spirits
Carlos Ramirez Inmate 109  Inmate 109  See fewer,Members only,The Pizza Joint
Hamzah Saman Inmate 093  Inmate 093  See fewer,Members only,Rogue Warfare (2019)
Peter Blankenstein Inmate 106  Inmate 106  See fewer,Members only,The Human Centipede (First Sequence) (2009)
Tom Six Tom Six  Tom Six  See fewer,Members only,The Human Centipede (First Sequence) (2009)
Daniel TwoFeathers Stabbed Prison Guard (as Daniel Perkins)  Stabbed Prison Guard (as Daniel Perkins)  See fewer,Members only,Westworld (2016)
Aswad Ali Prisoner (uncredited)  Prisoner (uncredited)  See fewer,Members only,The Mentalist (2008)
Dominic Bagarozzi Prisoner (uncredited)  Prisoner (uncredited)  See fewer,Members only,The Nice Guys (2016)
Julian Bane Prisoner (uncredited)  Prisoner (uncredited)  See fewer,Members only,Doctor Who: Alternate Empire (2009)
Brian Bell Prisoner (uncredited)  Prisoner (uncredited)  See fewer,Members only,Still Moon (2016)
Ben Blenkle Inmate 507 (uncredited)  Inmate 507 (uncredited)  See fewer,Members only,Happy Camp (2014)
Cristian Burea Prisoner (uncredited)  Prisoner (uncredited)  See fewer,Members only,"Shapetown, USA (2011)"
Matt Callahan Medic (uncredited)  Medic (uncredited)  See fewer,Members only,In Your Eyes (2014)
Frank Cermak Jr. Orderly (uncredited)  Orderly (uncredited)  See fewer,Members only,The Newsroom (2012)
Chris Clanton Prisoner (uncredited)  Prisoner (uncredited)  See fewer,Members only,The Wire (2002)
Alex Cojocaru Prisoner (uncredited)  Prisoner (uncredited)  See fewer,Members only,Mirrors (I) (2008)
Craig Cooper Prison Guard (uncredited)  Prison Guard (uncredited)  See fewer,Members only,Duh-tective Stories (2014)
Joshua Corley Inmate (uncredited)  Inmate (uncredited)  See fewer,Members only,The Haunting of Whaley House (2012)
James Darnell Prisoner (uncredited)  Prisoner (uncredited)  See fewer,Members only,Unsolved: The Murders of Tupac and the Notorious B.I.G. (2018)
Jared Degado Rioting Prisoner (uncredited)  Rioting Prisoner (uncredited)  See fewer,Members only,Fallen Cards (2020)
Alon Dina Prisoner (uncredited)  Prisoner (uncredited)  See fewer,Members only,Slim Destruction (2012)
Beach Eastwood Prisoner 2696 (uncredited)  Prisoner 2696 (uncredited)  See fewer,Members only,Ugly Shoes (2016)
Michael Flores Prisoner (uncredited)  Prisoner (uncredited)  See fewer,Members only,Let's Be Cops (2014)
David A. Garcia Repairman (uncredited)  Repairman (uncredited)  See fewer,Members only,Bones (2005)
Jason James Inmate 233 (uncredited)  Inmate 233 (uncredited)  See fewer,Members only,Living Among Us (2018)
Luke LaGraff Prison Guard (uncredited)  Prison Guard (uncredited)  See fewer,Members only,American Horror Story (2011)
Will Leon Rioting Prisoner (uncredited)  Rioting Prisoner (uncredited)  See fewer,Members only,The Captain (II) (2013)
M@tch Patch inmate (uncredited)  Patch inmate (uncredited)  See fewer,Members only,To Tell the Truth (I) (2016)
Lawrence Moran Prison Guard (uncredited)  Prison Guard (uncredited)  See fewer,Members only,Straight Outta Compton (2015)
Jack Norton Prisoner (uncredited)  Prisoner (uncredited)  See fewer,Members only,Jug Band Hokum: Directors Cut Edition (2017)
Christian O'Brien Prisoner (uncredited)  Prisoner (uncredited)  See fewer,Members only,Bullet (I) (2014)
Jonny Ortiz Prisoner (uncredited)  Prisoner (uncredited)  See fewer,Members only,Chastity Bites (2013)
Jonathan Peacy Extra (uncredited)  Extra (uncredited)  See fewer,Members only,I Spit on Your Grave: Deja Vu (2019)
Mikey Pobuda Prisoner (uncredited)  Prisoner (uncredited)  See fewer,Members only,Boiling Pot (2015)
Cliff Redding Inmate (uncredited)  Inmate (uncredited)  See fewer,Members only,Age of Dinosaurs (2013)
Courtney Rice Prison Guard (uncredited)  Prison Guard (uncredited)  See fewer,Members only,T.K.O. (2007)
Urian Ross Prisoner (uncredited)  Prisoner (uncredited)  See fewer,Members only,A Different Beyond (2018)
Abraham Rubio Prisoner (uncredited)  Prisoner (uncredited)  See fewer,Members only,Vatos Locos (2011)
Sam Silverstein Medic / Surgeon (uncredited)  Medic / Surgeon (uncredited)  See fewer,Members only,Qualia (2017)
Andre Drekno Simmons Prison Guard (uncredited)  Prison Guard (uncredited)  See fewer,Members only,Bounty Killer (2013)
Ilona Six Driver (uncredited)  Driver (uncredited)  See fewer,Members only,The Human Centipede (First Sequence) (2009)
Terry F. Smith Convict (uncredited)  Convict (uncredited)  See fewer,Members only,Dead Air (I) (2009)
Noah Staggs Prison Guard (uncredited)  Prison Guard (uncredited)  See fewer,Members only,Fruitvale Station (2013)
