Name,STARmeter,Known for
Salman Khan Laxman  Laxman  See fewer,Top 5000,Sultan (2016)
Sohail Khan Bharat  Bharat  See fewer,Members only,Pyaar Kiya To Darna Kya (1998)
Om Puri Banne Chacha  Banne Chacha  See fewer,Members only,The Hundred-Foot Journey (2014)
Mohammed Zeeshan Ayyub Narayan (as Mohd. Zeeshan Ayyub)  Narayan (as Mohd. Zeeshan Ayyub)  See fewer,Members only,Raanjhanaa (2013)
Yashpal Sharma Major Rajbir Tokas  Major Rajbir Tokas  See fewer,Members only,Lagaan: Once Upon a Time in India (2001)
Zhu Zhu Liling  Liling  See fewer,Members only,Cloud Atlas (2012)
Matin Rey Tangu Guo  Guo  See fewer,Members only,Bharat (2019)
Brijendra Kala Shoe Shopkeeper  Shoe Shopkeeper  See fewer,Members only,Paan Singh Tomar (2012)
Isha Talwar Maya  Maya  See fewer,Members only,Bangalore Days (2014)
Jason D'Souza Little Laxman (6) (as Jason DSouza)  Little Laxman (6) (as Jason DSouza)  See fewer,Members only,Bajirao Mastani (2015)
Matt Kramer Father Fredrick  Father Fredrick  See fewer,Members only,Tubelight (2017)
Neeraj Khetarpal Laxmans Teacher  Laxmans Teacher  See fewer,Members only,Sadda Haq (2013)
Kapil Sharma Laxmans Father  Laxmans Father  See fewer,Members only,Comedy Nights with Kapil (2013)
Mitansh Lulla Little Laxman (12) (as Mitansh S Lulla)  Little Laxman (12) (as Mitansh S Lulla)  See fewer,Members only,Dilwale (2015)
Ricky Patel Little Bharat (6)  Little Bharat (6)  See fewer,Members only,Te3n (2016)
Abhikalp Gagdekar Little Narayan  Little Narayan  See fewer,Members only,Gulabi! (2018)
Kamlesh Shah Gandhiji  Gandhiji  See fewer,Members only,Tubelight (2017)
Vivek Pandey Narayans Sidekick 1  Narayans Sidekick 1  See fewer,Members only,Meri Nimmo (2018)
Amarnath Verma Narayans Sidekick 2  Narayans Sidekick 2  See fewer,Members only,Tubelight (2017)
Navdeep Tomar Jco  Jco  See fewer,Members only,Race 3 (2018)
Amit Singh Pan Singh  Pan Singh  See fewer,Members only,Aisa Kyon Hota Hai? (2006)
Karan Mann Indian Soldier 1  Indian Soldier 1  See fewer,Members only,Tubelight (2017)
Kishan Juggler Fire Breather  Fire Breather  See fewer,Members only,Tubelight (2017)
Varun Kulkarni Show Announcer  Show Announcer  See fewer,Members only,The Family Man (2019)
Jahaan Yadav Indian Soldier 2  Indian Soldier 2  See fewer,Members only,Rannbhoomi
Alok Gagdekar Phone Man  Phone Man  See fewer,Members only,Bajrangi Bhaijaan (2015)
Sunil Uppal Dhaba Owner  Dhaba Owner  See fewer,Members only,Commando (2013)
Narendra Khatri Dhaba Waiter  Dhaba Waiter  See fewer,Members only,Sultan (2016)
Kumud Johry Laxmans Neighbour  Laxmans Neighbour  See fewer,Members only,Tubelight (2017)
Mandeep Singh Rathour Indian Soldier 3 (as Mandeep Singh)  Indian Soldier 3 (as Mandeep Singh)  See fewer,Members only,R (2010)
Chien Ho Liao Chinese Soldier 1  Chinese Soldier 1  See fewer,Members only,Unda (2019)
Thomas Chen Chinese Soldier 2  Chinese Soldier 2  See fewer,Members only,Tubelight (2017)
Thutan Gombu Chinese Soldier 3  Chinese Soldier 3  See fewer,Members only,Tubelight (2017)
Sooraj Shetty Chinese Soldier 4  Chinese Soldier 4  See fewer,Members only,Babumoshai Bandookbaaz (2017)
Rakesh Thakur Chinese Soldier 5  Chinese Soldier 5  See fewer,Members only,Babumoshai Bandookbaaz (2017)
Champ Thapa Chinese Soldier 6  Chinese Soldier 6  See fewer,Members only,Tubelight (2017)
Akash Chinese Soldier 7  Chinese Soldier 7  See fewer,Members only,Babumoshai Bandookbaaz (2017)
Bharat Bhatia Panditji (as Bharat Bhatiya)  Panditji (as Bharat Bhatiya)  See fewer,Members only,Saaho (2019)
Sampat Mulraj Ramdas Old Man  Old Man  See fewer,Members only,Tubelight (2017)
Arush Nand Laughing Boy 1  Laughing Boy 1  See fewer,Members only,Dear Zindagi (2016)
Harminder Singh Laughing Boy 2 (as Harminder Singh (Sid)  Laughing Boy 2 (as Harminder Singh (Sid)  See fewer,Members only,Tubelight (2017)
Leo Ching Guo's Grandfather  Guo's Grandfather  See fewer,Members only,Tubelight (2017)
Ashok Kumar Jha Platoon Commander  Platoon Commander  See fewer,Members only,Tubelight (2017)
Kamal Singh Platoon Soldier 1  Platoon Soldier 1  See fewer,Members only,Tubelight (2017)
Abhilash Chaudhary Platoon Soldier 2  Platoon Soldier 2  See fewer,Members only,Radhe (2020)
Sharan Makkar Army Doctor  Army Doctor  See fewer,Members only,Switch Off (II) (2016)
Atul Shukla Jagatpur Resident  Jagatpur Resident  See fewer,Members only,Tubelight (2017)
Atul Raj Jagatpur Resident  Jagatpur Resident  See fewer,Members only,Tubelight (2017)
Daleep Gulati Jagatpur Resident  Jagatpur Resident  See fewer,Members only,Tubelight (2017)
Sushil Raman Jagatpur Resident  Jagatpur Resident  See fewer,Members only,Tubelight (2017)
Akshay Sharma Jagatpur Resident  Jagatpur Resident  See fewer,Members only,Jeff Batsoulis: Poet (2009)
Krishnakali Ganguli Jagatpur Resident  Jagatpur Resident  See fewer,Members only,Made in Heaven (2019)
Kriti Mehra Jagatpur Resident  Jagatpur Resident  See fewer,Members only,Tubelight (2017)
